"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","Projection_reg","Projection_reg_split","ValueWR","TierRank"
"WR","Tanner McEvoy (8009529)","Tanner McEvoy",8009529,3000,"Sea@SF 04:25PM ET","Sea","Tanner","McEvoy","SF",4.63,2.4,10,0.0161290322580645,3.16909271534935,3.29083889428308,0,0
"WR","Chris Harper (8009531)","Chris Harper",8009531,3000,"Sea@SF 04:25PM ET","SF","Chris","Harper","Sea",5.13,4.5,9,0.0402542372881356,4.53516461964311,4.68640326509047,0,0
"WR","Aaron Burbridge (8009532)","Aaron Burbridge",8009532,3000,"Sea@SF 04:25PM ET","SF","Aaron","Burbridge","Sea",2.93,4.7,10,0.0296610169491525,3.77483663907268,3.88012764667144,0,0
"WR","DeAndre Smelter (8009533)","DeAndre Smelter",8009533,3000,"Sea@SF 04:25PM ET","SF","DeAndre","Smelter","Sea",0,2.6,0,0,1.44608155038534,1.4691673510749,0,0
"TE","Ryan Griffin (8009558)","Ryan Griffin",8009558,2900,"Hou@Ten 01:00PM ET","Hou","Ryan","Griffin","Ten",6.44,5.5,4,0.132969034608379,5.61032718587941,5.79886214178307,0,0
"TE","Gary Barnidge (8009609)","Gary Barnidge",8009609,2900,"Cle@Pit 01:00PM ET","Cle","Gary","Barnidge","Pit",7.83,9.3,2,0.151228733459357,8.27450161839865,8.52692991513122,0,4
"TE","Will Tye (8009552)","Will Tye",8009552,2800,"NYG@Was 04:25PM ET","NYG","Will","Tye","Was",7.31,7.3,4,0.105982905982906,6.95612491688348,7.17951481279837,0,7
"TE","Gavin Escobar (8009607)","Gavin Escobar",8009607,2800,"Dal@Phi 01:00PM ET","Dal","Gavin","Escobar","Phi",2.33,1.5,9,0.00856531049250535,1.75734440997323,1.8212066329599,0,0
"TE","Brandon Myers (8009564)","Brandon Myers",8009564,2700,"Car@TB 01:00PM ET","TB","Brandon","Myers","Car",6.82,5.5,8,0.03125,5.76087023529075,5.95764833578302,0,0
"TE","Erik Swoope (8009578)","Erik Swoope",8009578,2700,"Jax@Ind 01:00PM ET","Ind","Erik","Swoope","Jax",4.99,0,10,0.0393559928443649,1.97686793832261,2.08511344226247,0,0
"TE","Lance Kendricks (8009618)","Lance Kendricks",8009618,2700,"Ari@LA 04:25PM ET","LA","Lance","Kendricks","Ari",7.07,8.4,3,0.168297455968689,7.47284882905797,7.70079959791309,0,5
"TE","Hunter Henry (8009637)","Hunter Henry",8009637,2700,"KC@SD 04:25PM ET","SD","Hunter","Henry","KC",7.16,6.7,6,0.0924528301886792,6.56298890194595,6.77779743253009,0,0
"TE","Garrett Celek (8009641)","Garrett Celek",8009641,2700,"Sea@SF 04:25PM ET","SF","Garrett","Celek","Sea",8.47,5.5,4,0.101694915254237,6.41454400247157,6.647114704467,0,0
"TE","Dwayne Allen (8009576)","Dwayne Allen",8009576,2600,"Jax@Ind 01:00PM ET","Ind","Dwayne","Allen","Jax",6.81,6.9,5,0.0912343470483005,6.53556787245705,6.74455986384764,0,7
"TE","Jermaine Gresham (8009619)","Jermaine Gresham",8009619,2600,"Ari@LA 04:25PM ET","Ari","Jermaine","Gresham","LA",8.56,8.6,5,0.109689213893967,8.17437309145556,8.4364214949146,0,5
"TE","John Phillips (8009534)","John Phillips",8009534,2500,"NO@Atl 04:25PM ET","NO","John","Phillips","Atl",2.04,3.9,12,0.00797448165869218,2.97730080136521,3.05618217334892,0,0
"TE","Levine Toilolo (8009536)","Levine Toilolo",8009536,2500,"NO@Atl 04:25PM ET","Atl","Levine","Toilolo","NO",4.46,6.1,10,0.0332681017612524,5.15962979227442,5.31054111884111,0,0
"TE","D.J. Tialavea (8009537)","D.J. Tialavea",8009537,2500,"NO@Atl 04:25PM ET","Atl","D.J.","Tialavea","NO",0,0,15,0.00195694716242661,0,0,0,0
"TE","Joshua Perkins (8009538)","Joshua Perkins",8009538,2500,"NO@Atl 04:25PM ET","Atl","Joshua","Perkins","NO",0,2,0,0,1.11237042337334,1.13012873159608,0,0
"TE","Austin Hooper (8009539)","Austin Hooper",8009539,2500,"NO@Atl 04:25PM ET","Atl","Austin","Hooper","NO",0,0,8,0.0567514677103718,0,0,0,0
"TE","Clark Harris (8009540)","Clark Harris",8009540,2500,"Bal@Cin 01:00PM ET","Cin","Clark","Harris","Bal",0,0,0,0,0,0,0,0
"TE","Ryan Hewitt (8009542)","Ryan Hewitt",8009542,2500,"Bal@Cin 01:00PM ET","Cin","Ryan","Hewitt","Bal",0,0,13,0.00557620817843866,0,0,0,0
"TE","Crockett Gillmore (8009544)","Crockett Gillmore",8009544,2500,"Bal@Cin 01:00PM ET","Bal","Crockett","Gillmore","Cin",0,3.8,11,0.0224719101123595,2.11350380440934,2.14724459003255,0,0
"TE","Tyler Kroft (8009545)","Tyler Kroft",8009545,2500,"Bal@Cin 01:00PM ET","Cin","Tyler","Kroft","Bal",0,4.2,11,0.0204460966542751,2.33597788908401,2.37327033635177,0,0
"TE","C.J. Uzomah (8009546)","C.J. Uzomah",8009546,2500,"Bal@Cin 01:00PM ET","Cin","C.J.","Uzomah","Bal",7.94,8.5,6,0.0650557620817844,7.87313170019471,8.12084284707172,0,5
"TE","Darren Waller (8009547)","Darren Waller",8009547,2500,"Bal@Cin 01:00PM ET","Bal","Darren","Waller","Cin",2.6,0,10,0.0256821829855538,1.03003139070918,1.08643185368385,0,0
"TE","Nick Boyle (8009548)","Nick Boyle",8009548,2500,"Bal@Cin 01:00PM ET","Bal","Nick","Boyle","Cin",0,0,12,0.00963081861958266,0,0,0,0
"TE","Larry Donnell (8009550)","Larry Donnell",8009550,2500,"NYG@Was 04:25PM ET","NYG","Larry","Donnell","Was",0,0,8,0.0358974358974359,0,0,0,0
"TE","Derek Carrier (8009553)","Derek Carrier",8009553,2500,"NYG@Was 04:25PM ET","Was","Derek","Carrier","NYG",0,0,13,0.00344234079173838,0,0,0,0
"TE","Jerell Adams (8009554)","Jerell Adams",8009554,2500,"NYG@Was 04:25PM ET","NYG","Jerell","Adams","Was",2.82,2.1,8,0.0358974358974359,2.28517683754196,2.3649958710176,0,0
"TE","Anthony Fasano (8009555)","Anthony Fasano",8009555,2500,"Hou@Ten 01:00PM ET","Ten","Anthony","Fasano","Hou",1.73,0,8,0.0327868852459016,0.685367040741105,0.722895041105026,0,0
"TE","Beau Brinkley (8009557)","Beau Brinkley",8009557,2500,"Hou@Ten 01:00PM ET","Ten","Beau","Brinkley","Hou",0,0,0,0,0,0,0,0
"TE","Jace Amaro (8009560)","Jace Amaro",8009560,2500,"Hou@Ten 01:00PM ET","Ten","Jace","Amaro","Hou",0,0,11,0.00819672131147541,0,0,0,0
"TE","Stephen Anderson (8009561)","Stephen Anderson",8009561,2500,"Hou@Ten 01:00PM ET","Hou","Stephen","Anderson","Ten",2.24,1.9,8,0.0309653916211293,1.94416356189258,2.00962512280544,0,0
"TE","Phillip Supernaw (8009562)","Phillip Supernaw",8009562,2500,"Hou@Ten 01:00PM ET","Ten","Phillip","Supernaw","Hou",0,0,10,0.0122950819672131,0,0,0,0
"TE","Ed Dickson (8009565)","Ed Dickson",8009565,2500,"Car@TB 01:00PM ET","Car","Ed","Dickson","TB",2.14,1.3,8,0.0335820895522388,1.57083584293022,1.62880066280032,0,0
"TE","Andrew DePaola (8009566)","Andrew DePaola",8009566,2500,"Car@TB 01:00PM ET","TB","Andrew","DePaola","Car",0,0,0,0,0,0,0,0
"TE","Luke Stocker (8009567)","Luke Stocker",8009567,2500,"Car@TB 01:00PM ET","TB","Luke","Stocker","Car",4.5,3.4,13,0.0128676470588235,3.67377635750056,3.80158166739693,0,0
"TE","Chris Manhertz (8009569)","Chris Manhertz",8009569,2500,"Car@TB 01:00PM ET","Car","Chris","Manhertz","TB",0,0,12,0.00186567164179104,0,0,0,0
"TE","Alan Cross (8009570)","Alan Cross",8009570,2500,"Car@TB 01:00PM ET","TB","Alan","Cross","Car",0,1.8,0,0,1.001133381036,1.01711585843647,0,0
"TE","Clay Harbor (8009571)","Clay Harbor",8009571,2500,"GB@Det 08:30PM ET","Det","Clay","Harbor","GB",0,0,11,0.00533807829181495,0,0,0,0
"TE","Matthew Mulligan (8009573)","Matthew Mulligan",8009573,2500,"GB@Det 08:30PM ET","Det","Matthew","Mulligan","GB",0,0,13,0.00177935943060498,0,0,0,0
"TE","Richard Rodgers (8009575)","Richard Rodgers",8009575,2500,"GB@Det 08:30PM ET","GB","Richard","Rodgers","Det",5.11,3.8,5,0.0777027027027027,4.13791165307238,4.28250104092658,0,0
"TE","Neal Sterling (8009579)","Neal Sterling",8009579,2500,"Jax@Ind 01:00PM ET","Jax","Neal","Sterling","Ind",0,7.2,10,0.0280528052805281,4.00453352414402,4.06846343374588,0,7
"TE","Alex Ellis (8009580)","Alex Ellis",8009580,2500,"Jax@Ind 01:00PM ET","Jax","Alex","Ellis","Ind",0,0,14,0.0066006600660066,0,0,0,0
"TE","Ben Koyack (8009581)","Ben Koyack",8009581,2500,"Jax@Ind 01:00PM ET","Jax","Ben","Koyack","Ind",4.44,3.3,9,0.033003300330033,3.59438788116168,3.72000372650134,0,0
"TE","MarQueis Gray (8009583)","MarQueis Gray",8009583,2500,"NE@Mia 01:00PM ET","Mia","MarQueis","Gray","NE",4.4,2.6,7,0.0410958904109589,3.18921159620087,3.30774433423219,0,0
"TE","Matt Lengel (8009584)","Matt Lengel",8009584,2500,"NE@Mia 01:00PM ET","NE","Matt","Lengel","Mia",0,1.2,14,0.00183150183150183,0.667422254024003,0.678077238957647,0,0
"TE","Dion Sims (8009585)","Dion Sims",8009585,2500,"NE@Mia 01:00PM ET","Mia","Dion","Sims","NE",7.66,5.8,5,0.0776255707762557,6.26050517117971,6.47816870594337,0,0
"TE","Dominique Jones (8009586)","Dominique Jones",8009586,2500,"NE@Mia 01:00PM ET","Mia","Dominique","Jones","NE",0,0,8,0.0273972602739726,0,0,0,0
"TE","Thomas Duarte (8009587)","Thomas Duarte",8009587,2500,"NE@Mia 01:00PM ET","Mia","Thomas","Duarte","NE",0,0,0,0,0,0,0,0
"TE","Logan Paulsen (8009588)","Logan Paulsen",8009588,2500,"Chi@Min 01:00PM ET","Chi","Logan","Paulsen","Min",1.45,0,12,0.0182149362477231,0.574440583280117,0.60589468763138,0,0
"TE","Rhett Ellison (8009589)","Rhett Ellison",8009589,2500,"Chi@Min 01:00PM ET","Min","Rhett","Ellison","Chi",2.07,1.7,8,0.0265957446808511,1.76557831323964,1.82557632075112,0,0
"TE","Patrick Scales (8009590)","Patrick Scales",8009590,2500,"Chi@Min 01:00PM ET","Chi","Patrick","Scales","Min",0,0,0,0,0,0,0,0
"TE","Kevin McDermott (8009591)","Kevin McDermott",8009591,2500,"Chi@Min 01:00PM ET","Min","Kevin","McDermott","Chi",0,0,0,0,0,0,0,0
"TE","MyCole Pruitt (8009593)","MyCole Pruitt",8009593,2500,"Chi@Min 01:00PM ET","Chi","MyCole","Pruitt","Min",0,0,0,0,0,0,0,0
"TE","Daniel Brown (8009594)","Daniel Brown",8009594,2500,"Chi@Min 01:00PM ET","Chi","Daniel","Brown","Min",5.21,4.6,10,0.0327868852459016,4.62247641437206,4.77633837409132,0,0
"TE","David Morgan (8009595)","David Morgan",8009595,2500,"Chi@Min 01:00PM ET","Min","David","Morgan","Chi",0,0,13,0.00177304964539007,0,0,0,0
"TE","Ben Braunecker (8009596)","Ben Braunecker",8009596,2500,"Chi@Min 01:00PM ET","Chi","Ben","Braunecker","Min",2.53,1.1,14,0.00910746812386157,1.61410350919926,1.67875256769329,0,0
"TE","Logan Thomas (8009598)","Logan Thomas",8009598,2500,"Buf@NYJ 01:00PM ET","Buf","Logan","Thomas","NYJ",0,0,0,0,0,0,0,0
"TE","Brandon Bostick (8009599)","Brandon Bostick",8009599,2500,"Buf@NYJ 01:00PM ET","NYJ","Brandon","Bostick","Buf",4.16,2.4,10,0.0192678227360308,2.98289473318269,3.09444544380946,0,0
"TE","Gerald Christian (8009600)","Gerald Christian",8009600,2500,"Buf@NYJ 01:00PM ET","Buf","Gerald","Christian","NYJ",0,0,15,0.0044543429844098,0,0,0,0
"TE","Eric Tomlinson (8009601)","Eric Tomlinson",8009601,2500,"Buf@NYJ 01:00PM ET","NYJ","Eric","Tomlinson","Buf",0,0,0,0,0,0,0,0
"TE","Austin Seferian-Jenkins (8009602)","Austin Seferian-Jenkins",8009602,2500,"Buf@NYJ 01:00PM ET","NYJ","Austin","Seferian-Jenkins","Buf",0,0,9,0.0308285163776493,0,0,0,0
"TE","Nick O'Leary (8009603)","Nick O'Leary",8009603,2500,"Buf@NYJ 01:00PM ET","Buf","Nick","O'Leary","NYJ",2.22,1.7,8,0.0311804008908686,1.82500320116517,1.88825508154057,0,0
"TE","Brent Celek (8009605)","Brent Celek",8009605,2500,"Dal@Phi 01:00PM ET","Phi","Brent","Celek","Dal",2.02,1.4,7,0.0341726618705036,1.57891445375847,1.63516409074856,0,0
"TE","Trey Burton (8009608)","Trey Burton",8009608,2500,"Dal@Phi 01:00PM ET","Phi","Trey","Burton","Dal",3.04,2.2,6,0.0971223021582734,2.4279518610014,2.51343115675527,0,0
"TE","David Johnson (8009610)","David Johnson",8009610,2500,"Cle@Pit 01:00PM ET","Pit","David","Johnson","Cle",0,0,11,0.0192982456140351,0,0,0,0
"TE","Xavier Grimble (8009612)","Xavier Grimble",8009612,2500,"Cle@Pit 01:00PM ET","Pit","Xavier","Grimble","Cle",4.05,6.9,9,0.0385964912280702,5.44214993462731,5.59127066532171,0,0
"TE","Randall Telfer (8009613)","Randall Telfer",8009613,2500,"Cle@Pit 01:00PM ET","Cle","Randall","Telfer","Pit",0,1.6,10,0.0113421550094518,0.88989633869867,0.904102985276863,0,0
"TE","Seth DeValve (8009614)","Seth DeValve",8009614,2500,"Cle@Pit 01:00PM ET","Cle","Seth","DeValve","Pit",2.33,2.3,9,0.0207939508506616,2.20229257932256,2.27325812559833,0,0
"TE","Danny Vitale (8009616)","Danny Vitale",8009616,2500,"Cle@Pit 01:00PM ET","Cle","Danny","Vitale","Pit",0,0,0,0,0,0,0,0
"TE","Darren Fells (8009617)","Darren Fells",8009617,2500,"Ari@LA 04:25PM ET","Ari","Darren","Fells","LA",0,1.8,7,0.036563071297989,1.001133381036,1.01711585843647,0,0
"TE","Tyler Higbee (8009620)","Tyler Higbee",8009620,2500,"Ari@LA 04:25PM ET","LA","Tyler","Higbee","Ari",0,0,6,0.0547945205479452,0,0,0,0
"TE","Temarrick Hemingway (8009621)","Temarrick Hemingway",8009621,2500,"Ari@LA 04:25PM ET","LA","Temarrick","Hemingway","Ari",0,0,0,0,0,0,0,0
"TE","Hakeem Valles (8009622)","Hakeem Valles",8009622,2500,"Ari@LA 04:25PM ET","Ari","Hakeem","Valles","LA",0,0,11,0.00548446069469835,0,0,0,0
"TE","Virgil Green (8009623)","Virgil Green",8009623,2500,"Oak@Den 04:25PM ET","Den","Virgil","Green","Oak",0,4.1,5,0.0611111111111111,2.28035936791534,2.31676389977196,0,0
"TE","Mychal Rivera (8009624)","Mychal Rivera",8009624,2500,"Oak@Den 04:25PM ET","Oak","Mychal","Rivera","Den",3.47,1.4,8,0.0373514431239389,2.15335503703858,2.24105877837994,0,0
"TE","A.J. Derby (8009625)","A.J. Derby",8009625,2500,"Oak@Den 04:25PM ET","Den","A.J.","Derby","Oak",0,0,9,0.037037037037037,0,0,0,0
"TE","Clive Walford (8009626)","Clive Walford",8009626,2500,"Oak@Den 04:25PM ET","Oak","Clive","Walford","Den",5.49,4.1,4,0.0865874363327674,4.45531026598972,4.61080654466594,0,0
"TE","Jeff Heuerman (8009627)","Jeff Heuerman",8009627,2500,"Oak@Den 04:25PM ET","Den","Jeff","Heuerman","Oak",6.15,3.5,10,0.0240740740740741,4.38306864585005,4.54755447266072,0,0
"TE","Henry Krieger-Coble (8009628)","Henry Krieger-Coble",8009628,2500,"Oak@Den 04:25PM ET","Den","Henry","Krieger-Coble","Oak",0,0,0,0,0,0,0,0
"TE","Sean McGrath (8009630)","Sean McGrath",8009630,2500,"KC@SD 04:25PM ET","SD","Sean","McGrath","KC",0,0,12,0.00377358490566038,0,0,0,0
"TE","James Winchester (8009632)","James Winchester",8009632,2500,"KC@SD 04:25PM ET","KC","James","Winchester","SD",0,0,0,0,0,0,0,0
"TE","James O'Shaughnessy (8009633)","James O'Shaughnessy",8009633,2500,"KC@SD 04:25PM ET","KC","James","O'Shaughnessy","SD",0,0,12,0.00770712909441233,0,0,0,0
"TE","Asante Cleveland (8009634)","Asante Cleveland",8009634,2500,"KC@SD 04:25PM ET","SD","Asante","Cleveland","KC",0,0,0,0,0,0,0,0
"TE","Ross Travis (8009635)","Ross Travis",8009635,2500,"KC@SD 04:25PM ET","KC","Ross","Travis","SD",0,0,10,0.0115606936416185,0,0,0,0
"TE","Demetrius Harris (8009636)","Demetrius Harris",8009636,2500,"KC@SD 04:25PM ET","KC","Demetrius","Harris","SD",2.22,1.4,8,0.0578034682080925,1.65814763765917,1.71873577180116,0,0
"TE","Jim Dray (8009639)","Jim Dray",8009639,2500,"Sea@SF 04:25PM ET","SF","Jim","Dray","Sea",0,0,0,0,0,0,0,0
"TE","Kyle Nelson (8009640)","Kyle Nelson",8009640,2500,"Sea@SF 04:25PM ET","SF","Kyle","Nelson","Sea",0,0,0,0,0,0,0,0
"TE","Luke Willson (8009642)","Luke Willson",8009642,2500,"Sea@SF 04:25PM ET","Sea","Luke","Willson","SF",2.26,1.4,7,0.0362903225806452,1.67399427443931,1.73545010801168,0,0
"TE","Brandon Williams (8009643)","Brandon Williams",8009643,2500,"Sea@SF 04:25PM ET","Sea","Brandon","Williams","SF",0,0,14,0.00403225806451613,0,0,0,0
"TE","Je'Ron Hamm (8009644)","Je'Ron Hamm",8009644,2500,"Sea@SF 04:25PM ET","SF","Je'Ron","Hamm","Sea",0,3.7,14,0.00847457627118644,2.05788528324067,2.09073815345275,0,0
"TE","Nick Vannett (8009645)","Nick Vannett",8009645,2500,"Sea@SF 04:25PM ET","Sea","Nick","Vannett","SF",0,0,11,0.00806451612903226,0,0,0,0
