Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
104,769731840,tadesse1234 (5/20),0,176,P Gio González OF Dexter Fowler 2B Daniel Murphy OF Keon Broxton 3B Nolan Arenado 1B Matt Carpenter OF Domingo Santana C Gary Sánchez SS Chad Pinder P Jeff Hoffman,,Hernán Pérez,2.34%,8
105,769642070,YungTurks (7/12),0,175.75,C René Rivera OF Denard Span OF Ian Desmond P Gio González 1B Mark Reynolds OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado 2B DJ LeMahieu P Michael Wacha,,Aaron Hicks,2.25%,0
106,769280171,Awesemo (141/150),0,175.65,C Yadier Molina OF Dexter Fowler P Chris Sale 3B Nolan Arenado 2B DJ LeMahieu 1B Matt Carpenter OF Stephen Piscotty OF Mallex Smith P Nick Pivetta SS Aledmys Díaz,,Brett Gardner,2.24%,10
106,769590577,fallfromgrace (104/150),0,175.65,OF Ian Desmond OF Alex Presley P Chris Sale OF Eric Thames 3B Nolan Arenado 2B DJ LeMahieu 1B Matt Carpenter SS Trevor Story C Tom Murphy P Nick Pivetta,,Rajai Davis,2.15%,5
106,769644106,djiz1010 (20/21),0,175.65,1B Miguel Cabrera P Justin Verlander OF Brandon Belt P Chris Sale SS Brandon Crawford OF Eric Thames OF Keon Broxton 2B Wilmer Flores C Jett Bandy 3B Travis Shaw,,Jesús Sucre,2.06%,0
109,769588915,l800Eddie (6/80),0,175.35,OF Ian Desmond 2B Eric Sogard P Chris Sale OF Charlie Blackmon 1B Eric Thames OF Keon Broxton 3B Nolan Arenado C Jett Bandy SS Orlando Arcia P Matt Strahm,,Josh Phegley,2.02%,7
109,769590569,fallfromgrace (96/150),0,175.35,1B Miguel Cabrera OF Dexter Fowler P Chris Sale OF Eric Thames 3B Nolan Arenado 2B DJ LeMahieu SS Trevor Story OF Mallex Smith C Tom Murphy P Matt Strahm,,Adam Rosales,2.00%,9
109,769590604,fallfromgrace (131/150),0,175.35,1B Miguel Cabrera OF Ian Desmond P Chris Sale OF Eric Thames 3B Nolan Arenado 2B DJ LeMahieu C Jett Bandy SS Trevor Story OF Mallex Smith P Matt Strahm,,Alex Cobb,1.80%,10.4
109,769710154,levei446 (3/15),0,175.35,1B Miguel Cabrera OF Ian Desmond OF Justin Upton P Chris Sale SS Brandon Crawford 2B Wilmer Flores 3B Nolan Arenado OF J.D. Martinez C Tom Murphy P Matt Strahm,,Orlando Arcia,1.57%,3
113,769444313,rayofhope (90/150),0,175.15,1B Miguel Cabrera OF Hunter Pence P Justin Verlander OF Eduardo Núñez C Buster Posey OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado 2B DJ LeMahieu P Michael Wacha,,Jed Lowrie,1.39%,27
114,769727813,9plus81equals6 (1/6),0,175.1,1B Miguel Cabrera OF Ian Desmond P Justin Verlander 2B Daniel Murphy OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado OF J.D. Martinez C Jett Bandy P Jordan Montgomery,,Danny Espinosa,1.39%,3
115,769588916,l800Eddie (7/80),0,174.9,1B Ian Desmond P Gio González C Matt Wieters OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF Brian Goodwin OF Raimel Tapia SS Trea Turner P Nick Pivetta,,Lucas Duda,1.34%,0
115,769613859,BarOfSoap (121/150),0,174.9,P Gio González OF Hunter Pence P Justin Verlander 1B Chris Carter 3B Chase Headley SS Brandon Crawford 2B Starlin Castro C Gary Sánchez OF Aaron Judge OF Austin Slater,,Chase Headley,1.26%,14
117,769530638,youdacao (141/150),0,174.65,1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond OF Alex Presley P Chris Sale OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story C Tom Murphy P Nick Pivetta,,Nick Pivetta,1.20%,30.15
117,769590613,fallfromgrace (140/150),0,174.65,OF Denard Span 1B Miguel Cabrera OF Brandon Belt P Chris Sale SS Brandon Crawford 3B Nolan Arenado OF Stephen Piscotty 2B Joe Panik C Tom Murphy P Nick Pivetta,,Alex Gordon,1.13%,24
117,769651189,magneto999 (112/150),0,174.65,1B Miguel Cabrera C Matt Wieters P Chris Sale OF Eric Thames 3B Anthony Rendon 2B Wilmer Flores OF Brian Goodwin OF Bryce Harper SS Trea Turner P Nick Pivetta,,Aaron Altherr,1.10%,0
117,769687399,isupol (7/20),0,174.65,1B Miguel Cabrera OF Ian Desmond OF Alex Presley P Chris Sale C Alex Avila 3B Nolan Arenado 2B DJ LeMahieu OF Raimel Tapia SS Trevor Story P Nick Pivetta,,Tommy Joseph,0.95%,3
117,769704242,capnbucko (1/150),0,174.65,1B Miguel Cabrera 2B Ian Kinsler OF Hunter Pence P Justin Verlander OF Juan Lagares P Chris Sale C Buster Posey SS Brandon Crawford 3B Wilmer Flores OF Austin Slater,,Yonder Alonso,0.91%,19
117,769713159,Doosra (8/10),0,174.65,OF Denard Span 1B Miguel Cabrera 2B Ian Kinsler OF Dexter Fowler P Justin Verlander P Chris Sale C Sandy Leon SS Brandon Crawford OF Eric Thames 3B Jedd Gyorko,,Howie Kendrick,0.89%,2
123,769722388,TxBronck8619,0,174.45,1B Miguel Cabrera OF Dexter Fowler C Matt Wieters 2B Eric Sogard P Chris Sale SS Brandon Crawford OF Keon Broxton 3B Wilmer Flores OF J.D. Martinez P Jordan Montgomery,,Chris Carter,0.89%,19
124,769621214,jcart33 (53/53),0,174.35,1B Miguel Cabrera OF Colby Rasmus SS Eric Sogard P Chris Sale OF Charlie Blackmon C Alex Avila 2B Wilmer Flores 3B Nolan Arenado OF Mallex Smith P Matt Strahm,,C.J. Cron,0.83%,2
124,769728001,DUKE20000 (1/7),0,174.35,OF Denard Span 1B Miguel Cabrera OF Dexter Fowler P Chris Sale C Alex Avila OF Eric Thames 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story P Matt Strahm,,Freddy Galvis,0.82%,0
126,769710773,FantasyGuruDrew (42/100),0,174.15,1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond P Gio González OF Charlie Blackmon SS Brandon Crawford P Sonny Gray 3B Nolan Arenado OF J.D. Martinez C Tom Murphy,,Maikel Franco,0.80%,5
127,769598020,michsomer,0,173.65,1B Miguel Cabrera OF Alex Presley P Chris Sale OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado OF Bryce Harper SS Trevor Story C Tom Murphy P Nick Pivetta,,Matt Moore,0.68%,-3.05
127,769640241,ejwox,0,173.65,OF Brandon Moss 1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander P Chris Sale C Sandy Leon SS Brandon Crawford 3B Nolan Arenado OF Michael A. Taylor OF Mallex Smith,,Odúbel Herrera,0.53%,0
129,769611132,moklovin (15/150),0,173.6,OF Denard Span 2B Ian Kinsler P Gio González OF Eduardo Núñez 1B Brandon Belt C Buster Posey OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado P Matt Strahm,,Andrew Knapp,0.34%,5
129,769615077,hishboo (36/76),0,173.6,P Gio González 1B Mark Reynolds OF Eduardo Núñez OF Brandon Belt C Buster Posey SS Brandon Crawford 3B Nolan Arenado 2B DJ LeMahieu OF Austin Slater P Matt Strahm,,Austin Romine,0.34%,3
131,769578430,jassman (42/51),0,173.35,SS Alcides Escobar OF Lorenzo Cain 2B Daniel Murphy 3B Mike Moustakas P Chris Sale C Salvador Perez 1B Eric Hosmer OF Eric Thames OF Austin Slater P Matt Strahm,,Matt Holliday,0.24%,0
131,769608498,papagates (138/150),0,173.35,OF Colby Rasmus 1B Logan Morrison P Chris Sale SS Brandon Crawford 3B Nolan Arenado 2B DJ LeMahieu OF Raimel Tapia OF Mallex Smith C Tom Murphy P Matt Strahm,,Ramón Torres,0.17%,0
131,769723489,n553887 (1/5),0,173.35,OF Denard Span 1B Miguel Cabrera OF Dexter Fowler P Chris Sale OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado C Jett Bandy SS Trevor Story P Matt Strahm,,Daniel Nava,0.17%,0
131,769710780,FantasyGuruDrew (49/100),0,173.35,1B Miguel Cabrera OF Lorenzo Cain OF Brandon Belt 2B Daniel Murphy C Buster Posey SS Brandon Crawford OF Eric Thames P Sonny Gray 3B Travis Shaw P Jordan Montgomery,,Hanley Ramirez,0.14%,0
135,769613797,BarOfSoap (59/150),0,173.15,1B Mark Reynolds OF Hunter Pence P Justin Verlander C Buster Posey OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado 2B DJ LeMahieu OF Austin Slater P Michael Wacha,,Carlos González,0.14%,2
135,769682409,lifehealthBAR.com (9/10),0,173.15,1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander OF Brandon Belt C Buster Posey OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado OF J.D. Martinez P Michael Wacha,,Josh Rutledge,0.10%,0
135,769707993,LaBete_DU_GEVAUDANz (38/117),0,173.15,1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Brandon Belt OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado C Gary Sánchez 2B Joe Panik P Michael Wacha,,Jaycob Brugman,0.08%,0
138,769652544,johnflynn1031 (2/2),0,173.1,1B Miguel Cabrera 2B Ian Kinsler OF Hunter Pence P Justin Verlander OF Charlie Blackmon OF Eric Thames 3B Nolan Arenado C Gary Sánchez SS Aledmys Díaz P Jordan Montgomery,,Ryan Hanigan,0.07%,0
139,769444351,rayofhope (128/150),0,172.9,OF Denard Span 1B Ian Desmond P Gio González OF Hunter Pence P Justin Verlander OF Brandon Belt C Buster Posey SS Brandon Crawford 3B Nolan Arenado 2B Chad Pinder,,Curtis Granderson,0.07%,0
140,769692715,blueskybetts (2/2),0,172.65,C René Rivera 1B Miguel Cabrera 2B Ian Kinsler OF Ian Desmond OF Dexter Fowler P Justin Verlander 3B Mike Moustakas P Chris Sale OF Brian Goodwin SS Aledmys Díaz,,Tommy Pham,0.06%,0
140,769713344,squirrelpatroldk (129/150),0,172.65,1B Miguel Cabrera 2B Ian Kinsler 3B Eduardo Núñez OF Justin Upton OF Alex Presley P Chris Sale C Buster Posey SS Brandon Crawford OF J.D. Martinez P Nick Pivetta,,Manny Piña,0.05%,0
142,769717316,Slydogg1980 (1/3),0,172.6,1B Miguel Cabrera P Gio González OF Charlie Blackmon 2B Wilmer Flores SS Didi Gregorius 3B Nolan Arenado OF J.D. Martinez C Gary Sánchez OF Aaron Judge P Matt Strahm,,Christian Vázquez,0.05%,0
143,769497149,tomjk321 (1/150),0,172.35,1B Miguel Cabrera OF Hunter Pence 3B Eduardo Núñez P Chris Sale C Buster Posey SS Brandon Crawford 2B Wilmer Flores OF Austin Slater OF Yoenis Céspedes P Matt Strahm,,Tony Wolters,0.05%,0
143,769605257,anilprao88 (86/150),0,172.35,1B Miguel Cabrera 2B Ian Kinsler SS Eric Sogard P Chris Sale OF Eric Thames 3B Nolan Arenado OF J.D. Martinez OF Domingo Santana C Jett Bandy P Matt Strahm,,Luis Valbuena,0.05%,0
143,769611139,moklovin (22/150),0,172.35,1B Miguel Cabrera OF Ian Desmond P Chris Sale OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story OF Austin Slater C Tom Murphy P Matt Strahm,,Derek Norris,0.05%,0
146,769581851,bellaedward4eva (148/150),0,172.15,P Justin Verlander 1B Ryan Zimmerman 2B Daniel Murphy C Buster Posey SS Brandon Crawford 3B Nolan Arenado OF Michael A. Taylor OF Brian Goodwin OF Bryce Harper P Michael Wacha,,Drew Butera,0.04%,0
147,769669478,markcpro (7/18),0,172,1B Miguel Cabrera P Justin Verlander OF Brett Gardner OF Charlie Blackmon 2B Starlin Castro 3B Nolan Arenado C Gary Sánchez OF Aaron Judge SS Trevor Story P Matt Strahm,,John Hicks,0.03%,0
148,769477808,crystalkali (139/150),0,171.9,OF Rajai Davis 1B Miguel Cabrera P Gio González P Justin Verlander 2B Jed Lowrie OF Khris Davis OF Charlie Blackmon C Alex Avila 3B Nolan Arenado SS Chad Pinder,,Taylor Featherston,0.03%,0
148,769657717,ojfields826 (1/12),0,171.9,OF Ian Desmond P Gio González 1B Mark Reynolds P Justin Verlander C Matt Wieters SS Eric Sogard OF Eric Thames 3B Nolan Arenado 2B DJ LeMahieu OF Brian Goodwin,,Adam Lind,0.03%,0
148,769677980,ocdobv (22/150),0,171.9,OF Denard Span 1B Miguel Cabrera OF Hunter Pence P Chris Sale C Buster Posey SS Brandon Crawford P Sonny Gray 2B Wilmer Flores 3B T.J. Rivera OF Austin Slater,,Lewis Brinson,0.03%,0
151,769591579,ehafner (128/150),0,171.65,OF Dexter Fowler 3B Eduardo Núñez OF Brandon Belt P Chris Sale C Buster Posey SS Brandon Crawford 1B Matt Carpenter OF Stephen Piscotty P Nick Pivetta 2B Paul DeJong,,Magneuris Sierra,0.03%,0
151,769591590,ehafner (139/150),0,171.65,OF Dexter Fowler 2B Daniel Murphy C Matt Wieters P Chris Sale 3B Anthony Rendon 1B Matt Carpenter OF Stephen Piscotty OF Bryce Harper P Nick Pivetta SS Aledmys Díaz,,Travis d'Arnaud,0.03%,0
151,769670335,KRISTA1,0,171.65,OF Denard Span 1B Miguel Cabrera P Justin Verlander OF Alex Presley OF Brandon Belt P Chris Sale SS Brandon Crawford 2B Wilmer Flores C Josh Phegley 3B Nolan Arenado,,Ronald Torreyes,0.03%,0
151,769673191,jeffdrazek (4/8),0,171.65,C René Rivera OF Ian Desmond P Chris Sale OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story 1B T.J. Rivera OF Yoenis Céspedes P Nick Pivetta,,Aaron Hill,0.03%,2
151,769728103,DoubleMSquared (8/9),0,171.65,C René Rivera 1B Miguel Cabrera P Justin Verlander OF Brandon Belt OF José Martínez P Chris Sale SS Brandon Crawford 2B Wilmer Flores 3B Nolan Arenado OF Stephen Piscotty,,Chad Huffman,0.03%,0
156,769611177,moklovin (60/150),0,171.6,OF Denard Span 1B Ian Desmond P Gio González 3B Eduardo Núñez OF Brandon Belt C Buster Posey OF Charlie Blackmon SS Brandon Crawford 2B DJ LeMahieu P Matt Strahm,,Stephen Drew,0.02%,0
157,769499517,Zeyad408,0,171.45,P Ricky Nolasco OF Denard Span 1B Ian Desmond OF Hunter Pence P Justin Verlander C Buster Posey SS Brandon Crawford 3B Nolan Arenado 2B DJ LeMahieu OF Bryce Harper,,Orlando Calixte,0.02%,0
157,769680783,MadHungarian37 (101/150),0,171.45,OF Denard Span OF Hunter Pence 1B Chris Carter 3B Chase Headley P Matt Moore P Chris Sale C Buster Posey SS Brandon Crawford 2B Starlin Castro OF Austin Slater,,Dustin Garneau,0.02%,0
159,769686915,biglucky (24/150),0,171.4,OF Denard Span 1B Ian Desmond OF Hunter Pence C Buster Posey OF Charlie Blackmon SS Brandon Crawford P Sonny Gray 3B Nolan Arenado 2B DJ LeMahieu P Michael Wacha,,James McCann,0.02%,0
160,769611203,moklovin (86/150),0,171.15,2B Ian Kinsler OF Ian Desmond 1B Mark Reynolds P Justin Verlander C Buster Posey OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado OF Raimel Tapia P Michael Wacha,,Nick Hundley,0.02%,14
161,769739332,9plus81equals6 (4/6),0,171.1,1B Miguel Cabrera OF Ian Desmond P Justin Verlander OF Brandon Belt 2B Daniel Murphy OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado C Jett Bandy P Jordan Montgomery,,Shane Robinson,0.02%,0
162,769610701,kkrupa43,0,171,1B Ryan Zimmerman 2B Daniel Murphy OF Charlie Blackmon 3B Nolan Arenado OF Bryce Harper C Gary Sánchez OF Aaron Judge SS Trevor Story P Matt Strahm P Nick Pivetta,,Mike Trout,0.02%,0
163,769280149,Awesemo (119/150),0,170.9,1B Miguel Cabrera P Chris Sale SS Brandon Crawford OF Eric Thames P Sonny Gray OF Keon Broxton 2B Wilmer Flores OF Domingo Santana C Jett Bandy 3B Travis Shaw,,Stephen Vogt,0.02%,2
163,769611204,moklovin (87/150),0,170.9,OF Denard Span 2B Ian Kinsler P Gio González OF Hunter Pence P Justin Verlander OF Brandon Belt C Buster Posey SS Brandon Crawford 3B Nolan Arenado 1B Matt Carpenter,,Dixon Machado,0.02%,0
163,769700283,adhall2013,0,170.9,1B Miguel Cabrera P Gio González P Justin Verlander 2B Daniel Murphy SS Brandon Crawford C Alex Avila 3B Nolan Arenado OF Brian Goodwin OF Odúbel Herrera OF Bryce Harper,,Alexi Amarista,0.02%,0
163,769729561,Russianduck,0,170.9,1B Miguel Cabrera OF Ian Desmond OF Alex Presley P Chris Sale SS Brandon Crawford P Sonny Gray 2B Wilmer Flores 3B Nolan Arenado OF Raimel Tapia C Tom Murphy,,Sam Travis,0.01%,0
167,769444264,rayofhope (41/150),0,170.65,OF Denard Span 1B Miguel Cabrera OF Hunter Pence P Chris Sale OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado SS Trevor Story C Tom Murphy P Nick Pivetta,,Greg Garcia,0.01%,0
167,769444319,rayofhope (96/150),0,170.65,OF Denard Span 1B Miguel Cabrera OF Brandon Belt P Chris Sale 3B Nolan Arenado 2B DJ LeMahieu SS Trevor Story OF Austin Slater C Tom Murphy P Nick Pivetta,,Jhonny Peralta,0.01%,0
167,769640887,dpctree (3/4),0,170.65,OF Brandon Moss 1B Miguel Cabrera SS Alcides Escobar P Justin Verlander OF Alex Gordon P Chris Sale C Buster Posey 3B Anthony Rendon 2B Starlin Castro OF Jorge Bonifacio,,Andrew Romine,0.01%,2
167,769644088,djiz1010 (2/21),0,170.65,1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander OF Alex Presley P Chris Sale SS Brandon Crawford C Alex Avila OF Eric Thames 3B Wilmer Flores OF J.D. Martinez,,Jesús Aguilar,0.01%,5
167,769651124,magneto999 (47/150),0,170.65,1B Miguel Cabrera 2B Ian Kinsler P Justin Verlander OF Alex Presley P Chris Sale SS Brandon Crawford C Alex Avila OF Eric Thames 3B Wilmer Flores OF J.D. Martinez,,Randal Grichuk,0.01%,0
167,769742744,Mark543210 (2/2),0,170.65,C René Rivera 1B Miguel Cabrera P Justin Verlander 2B Daniel Murphy P Chris Sale OF Eric Thames 3B Wilmer Flores OF J.D. Martinez OF Stephen Piscotty SS Aledmys Díaz,,Cameron Rupp,0.01%,0
173,769283144,theMush415,0,170.45,C René Rivera 1B Miguel Cabrera P Chris Sale SS Brandon Crawford 2B Wilmer Flores 3B Nolan Arenado OF Brian Goodwin OF Jorge Bonifacio OF Mallex Smith P Jordan Montgomery,,Craig Kimbrel,0.01%,0
174,769590487,fallfromgrace (14/150),0,170.35,OF Denard Span 1B Miguel Cabrera 2B Ian Kinsler OF Hunter Pence OF Brandon Belt P Chris Sale SS Brandon Crawford 3B Nolan Arenado C Tom Murphy P Matt Strahm,,Ryan LaMarre,0.01%,0
174,769605178,anilprao88 (7/150),0,170.35,1B Miguel Cabrera 2B Ian Kinsler OF Alex Presley OF Brandon Belt P Chris Sale SS Brandon Crawford C Alex Avila 3B Nolan Arenado OF J.D. Martinez P Matt Strahm,,Ryan Raburn,0.01%,0
174,769605620,dbee24 (21/75),0,170.35,1B Miguel Cabrera SS Eric Sogard P Chris Sale OF Charlie Blackmon 2B Wilmer Flores 3B Nolan Arenado OF J.D. Martinez OF Mallex Smith C Tom Murphy P Matt Strahm,,Neil Walker,0.01%,0
174,769610830,Gsmmchance (1/10),0,170.35,SS Alcides Escobar OF Alex Presley 2B Eric Sogard P Chris Sale OF Charlie Blackmon 1B Eric Thames 3B Nolan Arenado OF Bryce Harper C Jett Bandy P Matt Strahm,,Andrew Susac,0.01%,0
174,769673619,gryder1279 (5/16),0,170.35,2B Ian Kinsler OF Dexter Fowler 1B Logan Morrison P Chris Sale C Alex Avila 3B Nolan Arenado OF Michael A. Taylor OF Brian Goodwin P Matt Strahm SS Aledmys Díaz,,Michael Morse,0.01%,0
174,769704266,capnbucko (25/150),0,170.35,OF Denard Span 1B Miguel Cabrera 2B Ian Kinsler OF Hunter Pence OF Brandon Belt P Chris Sale SS Brandon Crawford 3B Nolan Arenado C Tom Murphy P Matt Strahm,,Marco Hernández,0.01%,0
174,769710206,levei446 (5/15),0,170.35,1B Miguel Cabrera 2B Ian Kinsler OF Dexter Fowler P Chris Sale OF Eric Thames 3B Nolan Arenado OF J.D. Martinez SS Trevor Story C Tom Murphy P Matt Strahm,,Michael Saunders,0.01%,0
174,769719162,levei446 (9/15),0,170.35,1B Miguel Cabrera 2B Ian Kinsler P Chris Sale SS Brandon Crawford OF Eric Thames 3B Nolan Arenado OF Jorge Bonifacio OF Mookie Betts C Tom Murphy P Matt Strahm,,Chris Young,0.01%,0
182,769444339,rayofhope (116/150),0,170.15,1B Albert Pujols OF Ian Desmond P Justin Verlander OF Brandon Belt C Buster Posey OF Charlie Blackmon SS Brandon Crawford 3B Nolan Arenado 2B DJ LeMahieu P Michael Wacha,,Dellin Betances,0.01%,7.35
183,769425058,juanshen (96/150),0,169.9,OF Denard Span P Gio González OF Hunter Pence P Justin Verlander 1B Chris Carter 3B Eduardo Núñez SS Brandon Crawford 2B Starlin Castro C Gary Sánchez OF Austin Slater,,Peter Bourjos,0.01%,0
183,769615117,hishboo (76/76),0,169.9,1B Miguel Cabrera OF Ian Desmond P Gio González P Justin Verlander OF Eduardo Núñez SS Brandon Crawford 3B Nolan Arenado 2B DJ LeMahieu OF Raimel Tapia C Tom Murphy,,Deven Marrero,0.01%,0
185,769280096,Awesemo (66/150),0,169.65,OF Brandon Moss OF Ian Desmond 1B Mark Reynolds P Chris Sale OF Keon Broxton 3B Nolan Arenado 2B DJ LeMahieu C Tom Murphy P Nick Pivetta SS Aledmys Díaz,,Jorge Mateo,0.01%,0
185,769459678,scout326 (91/150),0,169.65,OF Denard Span P Justin Verlander P Chris Sale C Buster Posey SS Brandon Crawford 3B Wilmer Flores 1B Matt Carpenter OF Stephen Piscotty OF Austin Slater 2B Paul DeJong,,Tyler Collins,0.01%,0
185,769478606,ZMAC987,0,169.65,OF Ian Desmond 1B Mark Reynolds OF Alex Gordon OF José Martínez P Chris Sale 3B Nolan Arenado 2B DJ LeMahieu C Jett Bandy SS Trevor Story P Nick Pivetta,,Pat Valaika,0.01%,0
185,769644100,djiz1010 (14/21),0,169.65,OF Brandon Moss 1B Miguel Cabrera P Justin Verlander C Matt Wieters P Chris Sale SS Brandon Crawford 3B Anthony Rendon 2B Wilmer Flores OF Michael A. Taylor OF Bryce Harper,,Wilmer Difo,0.01%,0
185,769651204,magneto999 (127/150),0,169.65,1B Miguel Cabrera P Justin Verlander SS Adam Rosales 2B Jed Lowrie OF Khris Davis P Chris Sale OF Charlie Blackmon OF Keon Broxton C Josh Phegley 3B Ryon Healy,,Michael Conforto,0.01%,0
185,769668837,Stonesalltheway (11/30),0,169.65,OF Denard Span 1B Miguel Cabrera OF Hunter Pence P Justin Verlander P Chris Sale C Buster Posey SS Brandon Crawford 2B Wilmer Flores 3B Maikel Franco OF Mallex Smith,,Grant Green,0.01%,0
185,769694603,Rkennedy23 (3/9),0,169.65,OF Denard Span 1B Mark Reynolds OF Hunter Pence OF Brandon Belt P Chris Sale C Buster Posey SS Brandon Crawford 2B Wilmer Flores 3B T.J. Rivera P Nick Pivetta,,Kyle Higashioka,0.01%,0
185,769713283,squirrelpatroldk (68/150),0,169.65,OF Denard Span P Justin Verlander 2B Eric Sogard P Chris Sale SS Brandon Crawford 1B Eric Thames OF Keon Broxton C Jett Bandy 3B Travis Shaw OF Austin Slater,,Miguel Andujar,0.01%,0
193,769658551,nikolsberg (6/7),0,169.5,OF Denard Span 1B Miguel Cabrera OF Ian Desmond OF Dexter Fowler P Chris Sale SS Brandon Crawford 3B Nolan Arenado P Michael Wacha 2B Daniel Robertson C Tom Murphy,,Ryan O'Hearn,0.01%,0
194,769710738,FantasyGuruDrew (7/100),0,169.45,P Ricky Nolasco OF Ian Desmond P Justin Verlander C Buster Posey OF Charlie Blackmon SS Brandon Crawford 2B Wilmer Flores 3B Nolan Arenado 1B Matt Carpenter OF Mookie Betts,,Raúl Mondesi,0.01%,0
195,769506447,tomjk321 (101/150),0,169.35,OF Denard Span 1B Miguel Cabrera 2B Ian Kinsler OF Hunter Pence 3B Eduardo Núñez P Chris Sale C Buster Posey SS Brandon Crawford OF Mallex Smith P Matt Strahm,,Brad Miller,0.01%,0
195,769506487,tomjk321 (140/150),0,169.35,OF Rajai Davis 1B Miguel Cabrera 2B Jed Lowrie OF Khris Davis P Chris Sale C Buster Posey 3B Ryon Healy OF Yoenis Céspedes P Matt Strahm SS Chad Pinder,,Gleyber Torres,0.01%,0
195,769577558,xJROCx (1/2),0,169.35,C René Rivera 1B Ian Desmond OF Alex Presley P Chris Sale OF Charlie Blackmon OF Eric Thames 3B Nolan Arenado 2B Whit Merrifield SS Trevor Story P Matt Strahm,,Gorkys Hernández,0.01%,6
