Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
13013,773100579,JankyJake (49/51),0,85.8,P Jaime García P Hyun-Jin Ryu 3B José Ramírez OF Brett Gardner SS Francisco Lindor 2B Starlin Castro OF Aaron Hicks OF Ben Gamel C Willson Contreras 1B Chris Carter,,,
13013,773120405,wpbenny,0,85.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge OF Cody Bellinger 2B Ian Kinsler 1B Trey Mancini OF Giancarlo Stanton C Willson Contreras SS Didi Gregorius 3B Kyle Seager,,,
13013,773122042,klang13 (1/7),0,85.8,P Jaime García P Mike Clevinger OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación OF Brett Gardner 2B Starlin Castro OF Aaron Hicks C Yan Gomes SS Ronald Torreyes,,,
13013,773122928,Rileyro (3/3),0,85.8,P Jaime García P Mike Clevinger OF Aaron Judge OF Cody Bellinger 3B José Ramírez OF J.D. Martinez 2B Starlin Castro C Mike Zunino 1B Luis Valbuena SS Andrelton Simmons,,,
13013,773140032,tommyzach1,0,85.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge 3B Manny Machado OF Nelson Cruz 1B Matt Adams SS Jean Segura 2B Jason Kipnis OF Giancarlo Stanton C J.T. Realmuto,,,
13037,772704252,ganondorf (68/150),0,85.75,P Hyun-Jin Ryu P Steven Matz 2B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Giancarlo Stanton OF Marcell Ozuna OF Eric Young Jr. C J.T. Realmuto 3B Derek Dietrich,,,
13037,772796729,shawnzhan (43/150),0,85.75,P Hyun-Jin Ryu P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Yan Gomes,,,
13037,772903169,bellaedward4eva (122/150),0,85.75,P Hyun-Jin Ryu P Steven Matz C Gary Sánchez 3B Manny Machado OF Brett Gardner 2B Jonathan Schoop OF Aaron Hicks 1B Trey Mancini OF Seth Smith SS Didi Gregorius,,,
13037,772963893,ChipotleAddict (81/150),0,85.75,P Luis Severino P Wade Miley OF J.D. Martinez OF Nelson Cruz 2B Ian Kinsler SS Jean Segura OF Mitch Haniger 3B Kyle Seager 1B Miguel Cabrera C John Hicks,,,
13037,772965153,kipdog42,0,85.75,P Jaime García P Jeff Locke OF Aaron Judge C Gary Sánchez 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz 1B Matt Adams 2B Jason Kipnis OF Matt Kemp,,,
13037,773051551,boomer27,0,85.75,P Daniel Norris P Hyun-Jin Ryu OF Cody Bellinger 1B Edwin Encarnación C Gary Sánchez 2B Starlin Castro OF Justin Upton SS Didi Gregorius OF Nick Markakis 3B Johan Camargo,,,
13037,773062899,iller_miller (1/79),0,85.75,P Luis Severino P Wade Miley OF Nelson Cruz 1B Matt Adams SS Jean Segura OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Travis d'Arnaud 3B Wilmer Flores,,,
13037,773064130,ksk2016 (1/30),0,85.75,P Jaime García P Matt Cain OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez 3B Manny Machado SS Francisco Lindor 2B Starlin Castro OF Seth Smith OF Austin Jackson,,,
13037,773073875,brettbono (36/54),0,85.75,P Hyun-Jin Ryu P Steven Matz OF Aaron Judge 3B Manny Machado 2B Jonathan Schoop OF Aaron Hicks 1B Matt Holliday OF Trey Mancini SS Jean Segura C Mike Zunino,,,
13037,773076904,KobeGotHops (1/3),0,85.75,P Luis Severino P Wade Miley C Gary Sánchez 3B Manny Machado 1B Matt Holliday OF Seth Smith SS Didi Gregorius 2B Joe Panik OF Hunter Pence OF Mark Zagunis,,,
13037,773098940,YARDSNTDS5,0,85.75,P Hyun-Jin Ryu P Steven Matz 1B Anthony Rizzo OF J.D. Martinez OF Christian Yelich OF Seth Smith C Willson Contreras SS José Reyes 2B Javier Báez 3B Giovanny Urshela,,,
13037,773104986,stlcardinals84 (11/15),0,85.75,P Daniel Norris P Hyun-Jin Ryu 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor 2B Jonathan Schoop OF Trey Mancini OF Mark Trumbo OF Austin Jackson C Welington Castillo,,,
13037,773117420,kcm183 (114/120),0,85.75,P Jaime García P Jeff Locke OF Nelson Cruz 1B Matt Adams OF Nick Markakis C Austin Barnes SS Tyler Wade OF Shane Robinson 2B Cliff Pennington 3B Miguel Rojas,,,
13037,773133948,jrmckillop,0,85.75,P Jaime García P Matt Cain OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis C Alex Avila OF Kole Calhoun OF Cameron Maybin,,,
13037,773142506,darcmaniluk (55/150),0,85.75,P Hyun-Jin Ryu P Steven Matz 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor OF Mark Trumbo 2B Jason Kipnis OF Seth Smith OF Matt Kemp C Welington Castillo,,,
13037,773142554,darcmaniluk (103/150),0,85.75,P Hyun-Jin Ryu P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Yan Gomes,,,
13037,773144294,ksk2016 (7/30),0,85.75,P Jaime García P Matt Cain OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez 3B Manny Machado SS Francisco Lindor 2B Starlin Castro OF Seth Smith OF Austin Jackson,,,
13037,773154871,ksk2016 (28/30),0,85.75,P Jaime García P Matt Cain OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez 3B Manny Machado SS Francisco Lindor 2B Jason Kipnis OF Seth Smith OF Austin Jackson,,,
13037,773155745,Fozzbear420 (2/2),0,85.75,P Daniel Norris P Hyun-Jin Ryu 2B José Ramírez 3B Kris Bryant OF J.D. Martinez SS Francisco Lindor 1B Trey Mancini OF Mark Trumbo C Welington Castillo OF Hyun Soo Kim,,,
13056,772982486,NDRatedX,0,85.7,P Daniel Norris P Matt Cain OF Aaron Judge 1B Cody Bellinger 3B Kris Bryant SS Francisco Lindor OF Aaron Hicks 2B Jason Kipnis OF Giancarlo Stanton C Alex Avila,,,
13057,772682780,kington,0,85.65,P Luis Severino P Jake Arrieta OF Aaron Judge C Buster Posey OF Yasiel Puig SS Didi Gregorius 3B Rubén Tejada 2B Taylor Motter 1B Chase Utley OF Brett Eibner,,,
13057,772777502,Awesemo (144/150),0,85.65,P Luis Severino 3B Manny Machado SS Francisco Lindor 1B Carlos Santana OF Mark Trumbo OF Seth Smith OF Matt Kemp C Welington Castillo 2B Logan Forsythe P Andrew Moore,,,
13057,772868375,crystalkali (52/150),0,85.65,P Luis Severino OF Cody Bellinger 1B Anthony Rizzo SS Francisco Lindor OF Chris Taylor 3B Kyle Seager 2B Logan Forsythe OF Franklin Gutierrez C Austin Barnes P Andrew Moore,,,
13057,772953178,robbanks225 (1/2),0,85.65,P Luis Severino P Jake Arrieta OF Nelson Cruz 1B Matt Adams 2B Dee Gordon OF Yasiel Puig SS Javier Báez OF Franklin Gutierrez C Austin Barnes 3B T.J. Rivera,,,
13057,772961377,brewcrew44 (1/2),0,85.65,P Luis Severino P Jake Arrieta OF Nelson Cruz 2B Chris Taylor C Willson Contreras 3B Logan Forsythe SS Javier Báez OF Albert Almora Jr. OF Hunter Pence 1B Danny Valencia,,,
13057,772988337,Hooligans (26/50),0,85.65,P Luis Severino P Jake Arrieta 1B Matt Adams OF Mark Trumbo 2B Jason Kipnis OF Yoenis Céspedes OF Hunter Pence SS Kelby Tomlinson C Travis d'Arnaud 3B Wilmer Flores,,,
13057,772988348,Hooligans (37/50),0,85.65,P Luis Severino P Jake Arrieta OF Nelson Cruz OF Chris Taylor OF Justin Upton SS Brandon Crawford 2B Javier Báez 3B Nicholas Castellanos 1B Danny Valencia C Travis d'Arnaud,,,
13057,772990251,HigginsYanks,0,85.65,P Luis Severino P Jake Arrieta 1B Edwin Encarnación SS Francisco Lindor C Yan Gomes 3B Johan Camargo OF Albert Almora Jr. 2B Kiké Hernández OF Hunter Pence OF Guillermo Heredia,,,
13057,773017467,tomjk321 (43/150),0,85.65,P Luis Severino 3B Manny Machado 2B Jonathan Schoop 1B Trey Mancini SS Jean Segura OF Seth Smith OF Yoenis Céspedes C Welington Castillo OF Hunter Pence P Andrew Moore,,,
13057,773042282,magnum2picks (1/2),0,85.65,P Luis Severino OF Aaron Judge 1B Justin Bour OF Christian Yelich OF Austin Jackson 2B Dee Gordon C Mike Zunino SS Javier Báez 3B Derek Dietrich P Andrew Moore,,,
13057,773053561,royemunson (1/3),0,85.65,P Luis Severino 1B Cody Bellinger SS Francisco Lindor OF Matt Kemp 2B Dee Gordon OF Yasiel Puig C Mike Zunino 3B Kyle Seager OF Nick Markakis P Andrew Moore,,,
13057,773056147,fletch266 (1/2),0,85.65,P Luis Severino 2B José Ramírez SS Francisco Lindor OF Nelson Cruz 1B Matt Adams OF Matt Kemp OF Yasiel Puig C Kurt Suzuki 3B Wilmer Flores P Andrew Moore,,,
13057,773056204,fletch266 (2/2),0,85.65,P Luis Severino 2B José Ramírez SS Francisco Lindor OF Nelson Cruz 1B Matt Adams OF Matt Kemp OF Yasiel Puig C Kurt Suzuki 3B Wilmer Flores P Andrew Moore,,,
13057,773080212,wsopbound (3/6),0,85.65,P Luis Severino P Jake Arrieta OF Mark Trumbo OF Christian Yelich OF Giancarlo Stanton C Alex Avila 1B Buster Posey 3B Johan Camargo SS JT Riddle 2B Cliff Pennington,,,
13057,773089916,Nickvicnascar,0,85.65,P Luis Severino C Gary Sánchez 3B Kris Bryant 2B Chris Taylor 1B Matt Holliday OF Jay Bruce OF Marcell Ozuna SS José Reyes OF Brett Eibner P Andrew Moore,,,
13057,773092843,Jklaub (22/25),0,85.65,P Luis Severino 3B Manny Machado SS Francisco Lindor 1B Matt Holliday OF Mark Trumbo 2B Jason Kipnis OF Austin Jackson C Welington Castillo OF Hyun Soo Kim P Andrew Moore,,,
13057,773131159,Golfnut4653 (2/2),0,85.65,P Luis Severino C Gary Sánchez 2B Starlin Castro OF Aaron Hicks 1B Matt Holliday OF Mitch Haniger 3B Kyle Seager OF Nick Markakis SS Javier Báez P Andrew Moore,,,
13057,773150433,9CharlesClark,0,85.65,P Luis Severino P Jake Arrieta OF Nelson Cruz 1B Matt Holliday OF Ender Inciarte 2B Erik González 3B Johan Camargo OF Hyun Soo Kim SS Kelby Tomlinson C Travis d'Arnaud,,,
13057,773151704,Sdotbrown24 (1/2),0,85.65,P Luis Severino 1B Edwin Encarnación C Gary Sánchez OF Brett Gardner OF Nelson Cruz SS Jean Segura 2B Kiké Hernández OF Hunter Pence 3B Wilmer Flores P Andrew Moore,,,
13057,773159319,BigSkew93,0,85.65,P Luis Severino OF Aaron Judge OF Brett Gardner 2B Starlin Castro OF Aaron Hicks 1B Matt Holliday SS Brandon Crawford 3B Kelby Tomlinson C John Hicks P Andrew Moore,,,
13077,772704188,ganondorf (4/150),0,85.55,P Luis Severino P Mike Clevinger 1B Cody Bellinger OF J.D. Martinez 2B Chris Taylor C Alex Avila OF Yasiel Puig 3B Nicholas Castellanos OF Kiké Hernández SS José Iglesias,,,
13077,772704224,ganondorf (40/150),0,85.55,P Luis Severino P Hyun-Jin Ryu OF J.D. Martinez 2B Chris Taylor 3B Justin Turner OF Justin Upton 1B Miguel Cabrera C Austin Barnes SS José Iglesias OF Alex Presley,,,
13077,772704274,ganondorf (90/150),0,85.55,P Luis Severino P Hyun-Jin Ryu 1B Anthony Rizzo OF J.D. Martinez 2B Ian Happ C Alex Avila SS Javier Báez OF Albert Almora Jr. 3B Nicholas Castellanos OF Alex Presley,,,
13077,772874101,bcalicore (32/150),0,85.55,P Luis Severino P Mike Clevinger 3B José Ramírez 1B Carlos Santana OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon OF Austin Slater C Yan Gomes SS JT Riddle,,,
13077,772911951,mazwa (137/150),0,85.55,P Luis Severino P Hyun-Jin Ryu OF Aaron Hicks OF Giancarlo Stanton 2B Dee Gordon OF Mitch Haniger C Willson Contreras 1B Miguel Cabrera 3B Logan Forsythe SS Javier Báez,,,
13077,772911962,mazwa (148/150),0,85.55,P Luis Severino P Hyun-Jin Ryu 1B Justin Bour 2B Ian Happ OF Giancarlo Stanton OF Marcell Ozuna C J.T. Realmuto SS Dansby Swanson 3B Derek Dietrich OF Hunter Pence,,,
13077,772926122,dollabillz31,0,85.55,P Luis Severino P Mike Clevinger 2B José Ramírez OF Ben Gamel OF Justin Upton C Alex Avila SS Didi Gregorius 1B Miguel Cabrera 3B Johan Camargo OF Hunter Pence,,,
13077,772976548,NotMyMoney (15/18),0,85.55,P Luis Severino P Hyun-Jin Ryu SS Jean Segura OF Mark Trumbo OF Seth Smith OF Justin Upton C Alex Avila 1B Miguel Cabrera 2B Logan Forsythe 3B Nicholas Castellanos,,,
13077,773002463,sackkingwatt (1/3),0,85.55,P Luis Severino P Hyun-Jin Ryu OF Aaron Judge 2B Jason Kipnis OF Austin Jackson SS Didi Gregorius 1B Chris Carter C Yan Gomes OF Daniel Robertson 3B Ronald Torreyes,,,
13077,773010712,mitchbaba (2/4),0,85.55,P Luis Severino P Hyun-Jin Ryu 3B Manny Machado 2B Starlin Castro OF Matt Kemp SS Didi Gregorius C Welington Castillo OF Nick Markakis OF Albert Almora Jr. 1B Danny Valencia,,,
13077,773011574,sackkingwatt (2/3),0,85.55,P Luis Severino P Hyun-Jin Ryu OF Aaron Judge 2B Jason Kipnis OF Austin Jackson SS Didi Gregorius 1B Chris Carter C Yan Gomes OF Daniel Robertson 3B Ronald Torreyes,,,
13077,773011601,sackkingwatt (3/3),0,85.55,P Luis Severino P Hyun-Jin Ryu OF Aaron Judge 2B Jason Kipnis OF Austin Jackson SS Didi Gregorius 1B Chris Carter C Yan Gomes OF Daniel Robertson 3B Ronald Torreyes,,,
13077,773039078,tomdemas (28/100),0,85.55,P Luis Severino P Hyun-Jin Ryu OF Aaron Judge 2B José Ramírez SS Didi Gregorius C Kurt Suzuki 3B Johan Camargo OF Albert Almora Jr. 1B Danny Valencia OF Guillermo Heredia,,,
13077,773053689,dmalk118,0,85.55,P Luis Severino P Hyun-Jin Ryu OF Aaron Judge OF Nelson Cruz OF Justin Upton SS Didi Gregorius 1B Miguel Cabrera 2B Javier Báez 3B Nicholas Castellanos C Martín Maldonado,,,
13077,773084513,lpdev (85/150),0,85.55,P Luis Severino P Mike Clevinger 1B Cody Bellinger 2B Chris Taylor 3B Justin Turner OF Justin Upton C Alex Avila OF Yasiel Puig OF Kiké Hernández SS José Iglesias,,,
13077,773091277,packone (4/4),0,85.55,P Luis Severino P Hyun-Jin Ryu SS Francisco Lindor 1B Carlos Santana OF Justin Upton OF Austin Jackson OF Yasiel Puig C Yan Gomes 2B Javier Báez 3B Nicholas Castellanos,,,
13077,773093719,franciscolora0524 (109/150),0,85.55,P Luis Severino P Mike Clevinger OF Nelson Cruz OF Ben Gamel SS Jean Segura 2B Robinson Canó OF Yoenis Céspedes 1B Alex Avila C Mike Zunino 3B Wilmer Flores,,,
13077,773112923,Freedoom (8/16),0,85.55,P Luis Severino P Hyun-Jin Ryu OF Aaron Judge OF Brett Gardner 2B Starlin Castro SS Javier Báez OF Albert Almora Jr. C Nick Hundley 1B Danny Valencia 3B Ronald Torreyes,,,
13077,773119859,fatstax,0,85.55,P Luis Severino P Mike Clevinger OF Aaron Judge 1B Justin Bour OF Christian Yelich OF Giancarlo Stanton C J.T. Realmuto SS Erik González 2B Javier Báez 3B Nicholas Castellanos,,,
13077,773120021,d4vis24 (75/150),0,85.55,P Luis Severino P Hyun-Jin Ryu OF Brett Gardner OF Aaron Hicks 1B Matt Holliday SS Didi Gregorius 2B Joe Panik C Nick Hundley OF Hunter Pence 3B Kelby Tomlinson,,,
13077,773125210,markdog6987 (24/33),0,85.55,P Luis Severino P Hyun-Jin Ryu 3B José Ramírez OF J.D. Martinez OF Nelson Cruz 2B Ian Kinsler C Welington Castillo 1B Danny Valencia SS José Iglesias OF Alex Presley,,,
13077,773142970,Stelzy (2/2),0,85.55,P Luis Severino P Hyun-Jin Ryu 3B Manny Machado 1B Matt Adams 2B Chris Taylor OF Matt Kemp OF Mitch Haniger SS Dansby Swanson C Kurt Suzuki OF Alex Presley,,,
13077,773153780,kaneb (9/40),0,85.55,P Luis Severino P Mike Clevinger C Gary Sánchez OF Brett Gardner 2B Starlin Castro OF Aaron Hicks SS Didi Gregorius OF Nick Markakis 3B Nicholas Castellanos 1B Wilmer Flores,,,
13100,772997023,mickeykid22 (1/30),0,85.5,P Luis Severino P Jeff Locke 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor 2B Ian Kinsler OF Austin Jackson C Yan Gomes OF Albert Almora Jr. OF Alex Presley,,,
13100,773080436,ajedrez86 (1/2),0,85.5,P Luis Severino P Jeff Locke C Gary Sánchez 3B Manny Machado 2B Jonathan Schoop OF Ender Inciarte OF Kole Calhoun 1B Luis Valbuena OF Nick Markakis SS Javier Báez,,,
13100,773085994,thoroughnut (52/103),0,85.5,P Luis Severino P Jeff Locke 3B José Ramírez 2B Jonathan Schoop 1B Carlos Santana OF Seth Smith OF Austin Jackson C Yan Gomes SS Rubén Tejada OF Hyun Soo Kim,,,
13100,773103079,FantasyGuruDrew (48/50),0,85.5,P Luis Severino P Matt Cain 1B Justin Bour OF Nelson Cruz 2B Robinson Canó OF Seth Smith OF Michael Conforto C Buster Posey SS Brandon Crawford 3B Kyle Seager,,,
13100,773116611,AWGIB,0,85.5,P Luis Severino P Jeff Locke OF Aaron Judge C Gary Sánchez OF Brett Gardner 2B Ian Kinsler 1B Matt Holliday OF Hunter Pence 3B Kelby Tomlinson SS Gavin Cecchini,,,
13100,773122041,forcewithme (29/54),0,85.5,P Luis Severino P Matt Cain OF J.D. Martinez OF Nelson Cruz SS Jean Segura 2B Robinson Canó OF Mitch Haniger C Alex Avila 3B Kyle Seager 1B Miguel Cabrera,,,
13100,773153354,RoC37,0,85.5,P Luis Severino P Matt Cain 1B Anthony Rizzo OF Aaron Hicks OF Mark Trumbo 2B Robinson Canó C Buster Posey OF Yasiel Puig SS Didi Gregorius 3B Ronald Torreyes,,,
13107,772829552,rayofhope (9/150),0,85.45,P Jaime García P Steven Matz 2B José Ramírez 1B Edwin Encarnación 3B Manny Machado OF Brett Gardner SS Francisco Lindor OF Matt Kemp C Yan Gomes OF Hyun Soo Kim,,,
13107,772829568,rayofhope (25/150),0,85.45,P Jaime García P Steven Matz 2B José Ramírez 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor OF Mark Trumbo OF Seth Smith C Welington Castillo OF Hyun Soo Kim,,,
13107,772853188,cmong (5/5),0,85.45,P Jaime García P Steven Matz OF Aaron Judge 2B José Ramírez 3B Manny Machado SS Francisco Lindor OF Mark Trumbo C Alex Avila OF Kole Calhoun 1B Wilmer Flores,,,
13107,773007942,bengals56,0,85.45,P Daniel Norris P Jaime García OF Aaron Judge OF Cody Bellinger 1B Justin Bour SS Jean Segura 2B Dee Gordon OF Mitch Haniger C J.T. Realmuto 3B Nicholas Castellanos,,,
13107,773013112,omarsdayoff (2/4),0,85.45,P Daniel Norris P Jaime García OF Aaron Judge 3B Manny Machado OF Brett Gardner 2B Starlin Castro 1B Matt Holliday OF Seth Smith C Alex Avila SS Ronald Torreyes,,,
13107,773035007,fantasydraft888 (2/2),0,85.45,P Daniel Norris P Jaime García OF Aaron Judge 3B José Ramírez 1B Matt Holliday OF Giancarlo Stanton 2B Dee Gordon OF Cameron Maybin SS Didi Gregorius C J.T. Realmuto,,,
13107,773047801,pierrealex32 (1/20),0,85.45,P Jaime García P Steven Matz OF Aaron Judge C Gary Sánchez OF Brett Gardner SS Francisco Lindor OF Aaron Hicks 1B Matt Holliday 2B Javier Báez 3B Nicholas Castellanos,,,
13107,773064127,artpully (1/2),0,85.45,P Daniel Norris P Jaime García 2B José Ramírez 1B Anthony Rizzo 3B Manny Machado OF Giancarlo Stanton OF Seth Smith OF Matt Kemp C Willson Contreras SS Javier Báez,,,
13107,773065253,AndreGV (18/20),0,85.45,P Jaime García P Steven Matz OF Aaron Judge 3B José Ramírez SS Francisco Lindor 2B Starlin Castro OF Aaron Hicks 1B Carlos Santana C Yan Gomes OF Daniel Robertson,,,
13107,773077193,nobody33,0,85.45,P Daniel Norris P Jaime García OF Aaron Judge OF Cody Bellinger 2B José Ramírez OF J.D. Martinez 3B Luis Valbuena C Kurt Suzuki SS Javier Báez 1B Wilmer Flores,,,
13107,773081328,BillsMafia404 (2/2),0,85.45,P Daniel Norris P Jaime García OF Aaron Judge 1B Anthony Rizzo C Gary Sánchez 2B Starlin Castro OF Cameron Maybin OF Yasiel Puig SS Javier Báez 3B Johan Camargo,,,
13107,773081569,I-ENJOY-TOAST (25/62),0,85.45,P Jaime García P Steven Matz OF Aaron Judge C Gary Sánchez OF Brett Gardner SS Francisco Lindor OF Aaron Hicks 1B Matt Holliday 2B Javier Báez 3B Nicholas Castellanos,,,
13107,773153413,apple-bottom_jeans (21/47),0,85.45,P Jaime García P Steven Matz 1B Edwin Encarnación 3B Manny Machado SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Willson Contreras,,,
13120,772795290,juanshen (42/150),0,85.4,P Daniel Norris P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Yan Gomes,,,
13120,772795294,juanshen (46/150),0,85.4,P Daniel Norris P Steven Matz OF Aaron Judge C Gary Sánchez 2B Starlin Castro OF Aaron Hicks OF Kole Calhoun SS Didi Gregorius 1B Albert Pujols 3B Luis Valbuena,,,
13120,772796789,shawnzhan (103/150),0,85.4,P Daniel Norris P Steven Matz 1B Matt Adams OF Christian Yelich OF Giancarlo Stanton OF Matt Kemp 2B Brandon Phillips C J.T. Realmuto SS Dansby Swanson 3B Derek Dietrich,,,
13120,772878482,headchopper (7/50),0,85.4,P Jake Arrieta P Wade Miley C Gary Sánchez 3B Manny Machado 2B Jonathan Schoop 1B Matt Adams OF Mark Trumbo OF Seth Smith OF Matt Kemp SS Didi Gregorius,,,
13120,772993186,papagates (5/150),0,85.4,P Daniel Norris P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Yan Gomes,,,
13120,773006122,anilprao88 (95/150),0,85.4,P Daniel Norris P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Yan Gomes,,,
13120,773015090,hishboo (72/75),0,85.4,P Daniel Norris P Steven Matz C Gary Sánchez OF J.D. Martinez 3B Manny Machado OF Brett Gardner 2B Jonathan Schoop OF Aaron Hicks SS Didi Gregorius 1B Chris Carter,,,
13120,773019952,A_playa_named_gus (11/47),0,85.4,P Daniel Norris P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Yan Gomes,,,
13120,773020489,KingHarley (6/20),0,85.4,P Daniel Norris P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Yan Gomes,,,
13120,773030949,BarOfSoap (39/150),0,85.4,P Daniel Norris P Steven Matz 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Yan Gomes,,,
13120,773030971,BarOfSoap (61/150),0,85.4,P Daniel Norris P Steven Matz C Gary Sánchez OF J.D. Martinez 2B Ian Kinsler OF Aaron Hicks 1B Matt Holliday OF Justin Upton SS Didi Gregorius 3B Nicholas Castellanos,,,
13120,773047756,Jalon33,0,85.4,P Daniel Norris P Steven Matz 3B José Ramírez SS Corey Seager 2B Jonathan Schoop OF Jay Bruce OF Michael Conforto OF Yoenis Céspedes C Buster Posey 1B T.J. Rivera,,,
