"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg"
"RB","Brandon Bolden (0000000)","Brandon Bolden",0,3000,"Sea@NE 00:00PM ET","NE","Brandon","Bolden","Sea",0,1.2,9,0.0148148148148148
"RB","Dion Lewis (0000000)","Dion Lewis",0,3000,"Sea@NE 00:00PM ET","NE","Dion","Lewis","Sea",2.34,11.1,0,0
"RB","Tyler Gaffney (0000000)","Tyler Gaffney",0,3000,"Sea@NE 00:00PM ET","NE","Tyler","Gaffney","Sea",0,0,0,0
"RB","D.J. Foster (0000000)","D.J. Foster",0,3000,"Sea@NE 00:00PM ET","NE","D.J.","Foster","Sea",0,0,10,0.00740740740740741
"RB","Alex Collins (0000000)","Alex Collins",0,3000,"Sea@NE 00:00PM ET","Sea","Alex","Collins","NE",0,0,10,0.011070110701107
"WR","Matt Slater (0000000)","Matt Slater",0,3000,"Sea@NE 00:00PM ET","NE","Matt","Slater","Sea",0,0,0,0
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3000,"Sea@NE 00:00PM ET","Sea","Jermaine","Kearse","NE",8.05,8.6,3,0.14760147601476
"WR","Paul Richardson (0000000)","Paul Richardson",0,3000,"Sea@NE 00:00PM ET","Sea","Paul","Richardson","NE",3.46,3.8,6,0.0590405904059041
"WR","Tanner McEvoy (0000000)","Tanner McEvoy",0,3000,"Sea@NE 00:00PM ET","Sea","Tanner","McEvoy","NE",0,0,10,0.011070110701107
"WR","Malcolm Mitchell (0000000)","Malcolm Mitchell",0,3000,"Sea@NE 00:00PM ET","NE","Malcolm","Mitchell","Sea",2.34,0,7,0.0481481481481481
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3000,"Cin@NYG 00:00PM ET","NYG","Bobby","Rainey","Cin",4.32,1.1,5,0.0700636942675159
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3000,"Cin@NYG 00:00PM ET","Cin","Rex","Burkhead","NYG",0,0,10,0.00668896321070234
"RB","Orleans Darkwa (0000000)","Orleans Darkwa",0,3000,"Cin@NYG 00:00PM ET","NYG","Orleans","Darkwa","Cin",0,0,12,0.0127388535031847
"WR","Dwayne Harris (0000000)","Dwayne Harris",0,3000,"Cin@NYG 00:00PM ET","NYG","Dwayne","Harris","Cin",1.37,0,0,0
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"Cin@NYG 00:00PM ET","NYG","Tavarres","King","Cin",0,0,13,0.00318471337579618
"WR","James Wright (0000000)","James Wright",0,3000,"Cin@NYG 00:00PM ET","Cin","James","Wright","NYG",0,0,9,0.020066889632107
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Cin@NYG 00:00PM ET","Cin","Alex","Erickson","NYG",0,0,11,0.00334448160535117
"WR","Cody Core (0000000)","Cody Core",0,3000,"Cin@NYG 00:00PM ET","Cin","Cody","Core","NYG",0,0,0,0
"WR","Tyler Boyd (0000000)","Tyler Boyd",0,3000,"Cin@NYG 00:00PM ET","Cin","Tyler","Boyd","NYG",6.03,7.1,4,0.127090301003344
"TE","Julius Thomas (0000000)","Julius Thomas",0,2900,"Hou@Jax 00:00PM ET","Jax","Julius","Thomas","Hou",10.2,7.2,4,0.114035087719298
"TE","Virgil Green (0000000)","Virgil Green",0,2900,"Den@NO 00:00PM ET","Den","Virgil","Green","NO",8.25,7.1,6,0.0705128205128205
"TE","Jacob Tamme (0000000)","Jacob Tamme",0,2800,"Atl@Phi 00:00PM ET","Atl","Jacob","Tamme","Phi",0,0,4,0.09375
"TE","Richard Rodgers (0000000)","Richard Rodgers",0,2800,"GB@Ten 00:00PM ET","GB","Richard","Rodgers","Ten",8.48,6.4,5,0.0845921450151057
"TE","Vernon Davis (0000000)","Vernon Davis",0,2700,"Min@Was 00:00PM ET","Was","Vernon","Davis","Min",4.28,2.3,6,0.0845921450151057
"TE","Vance McDonald (0000000)","Vance McDonald",0,2700,"SF@Ari 00:00PM ET","SF","Vance","McDonald","Ari",7.09,4.4,5,0.08
"TE","Jesse James (0000000)","Jesse James",0,2700,"Dal@Pit 00:00PM ET","Pit","Jesse","James","Dal",5.71,9.1,4,0.114551083591331
"TE","Garrett Celek (0000000)","Garrett Celek",0,2600,"SF@Ari 00:00PM ET","SF","Garrett","Celek","Ari",5.84,3.8,4,0.116
"TE","Crockett Gillmore (0000000)","Crockett Gillmore",0,2500,"Cle@Bal 00:00PM ET","Bal","Crockett","Gillmore","Cle",0,0,8,0.0412979351032448
"TE","Randall Telfer (0000000)","Randall Telfer",0,2500,"Cle@Bal 00:00PM ET","Cle","Randall","Telfer","Bal",0,0,10,0.0122324159021407
"TE","Darren Waller (0000000)","Darren Waller",0,2500,"Cle@Bal 00:00PM ET","Bal","Darren","Waller","Cle",0,1.1,12,0.00884955752212389
"TE","Seth DeValve (0000000)","Seth DeValve",0,2500,"Cle@Bal 00:00PM ET","Cle","Seth","DeValve","Bal",0,0,13,0.00305810397553517
"TE","Danny Vitale (0000000)","Danny Vitale",0,2500,"Cle@Bal 00:00PM ET","Cle","Danny","Vitale","Bal",0,0,0,0
"TE","Marcedes Lewis (0000000)","Marcedes Lewis",0,2500,"Hou@Jax 00:00PM ET","Jax","Marcedes","Lewis","Hou",3.74,2.3,6,0.0701754385964912
"TE","Ryan Griffin (0000000)","Ryan Griffin",0,2500,"Hou@Jax 00:00PM ET","Hou","Ryan","Griffin","Jax",5.47,3.1,3,0.131313131313131
"TE","Neal Sterling (0000000)","Neal Sterling",0,2500,"Hou@Jax 00:00PM ET","Jax","Neal","Sterling","Hou",0,0,12,0.00584795321637427
"TE","Stephen Anderson (0000000)","Stephen Anderson",0,2500,"Hou@Jax 00:00PM ET","Hou","Stephen","Anderson","Jax",0,1.4,8,0.0336700336700337
"TE","Ben Koyack (0000000)","Ben Koyack",0,2500,"Hou@Jax 00:00PM ET","Jax","Ben","Koyack","Hou",0,0,10,0.0146198830409357
"TE","Josh Hill (0000000)","Josh Hill",0,2500,"Den@NO 00:00PM ET","NO","Josh","Hill","Den",2.84,3.3,9,0.0285714285714286
"TE","A.J. Derby (0000000)","A.J. Derby",0,2500,"Den@NO 00:00PM ET","Den","A.J.","Derby","NO",0,1.4,13,0.00320512820512821
"TE","Jeff Heuerman (0000000)","Jeff Heuerman",0,2500,"Den@NO 00:00PM ET","Den","Jeff","Heuerman","NO",2.32,0,11,0.00961538461538462
"TE","Kellen Davis (0000000)","Kellen Davis",0,2500,"LA@NYJ 00:00PM ET","NYJ","Kellen","Davis","LA",0,0,11,0.00315457413249211
"TE","Cory Harkey (0000000)","Cory Harkey",0,2500,"LA@NYJ 00:00PM ET","LA","Cory","Harkey","NYJ",0,0,0,0
"TE","Brandon Bostick (0000000)","Brandon Bostick",0,2500,"LA@NYJ 00:00PM ET","NYJ","Brandon","Bostick","LA",1.51,0,9,0.0126182965299685
"TE","Eric Tomlinson (0000000)","Eric Tomlinson",0,2500,"LA@NYJ 00:00PM ET","NYJ","Eric","Tomlinson","LA",0,0,0,0
"TE","Austin Seferian-Jenkins (0000000)","Austin Seferian-Jenkins",0,2500,"LA@NYJ 00:00PM ET","NYJ","Austin","Seferian-Jenkins","LA",3.98,1.5,10,0.00630914826498423
"TE","Tyler Higbee (0000000)","Tyler Higbee",0,2500,"LA@NYJ 00:00PM ET","LA","Tyler","Higbee","NYJ",3.31,1,6,0.0492957746478873
"TE","Temarrick Hemingway (0000000)","Temarrick Hemingway",0,2500,"LA@NYJ 00:00PM ET","LA","Temarrick","Hemingway","NYJ",0,0,0,0
"TE","Brent Celek (0000000)","Brent Celek",0,2500,"Atl@Phi 00:00PM ET","Phi","Brent","Celek","Atl",0,1.2,7,0.0374531835205993
"TE","Levine Toilolo (0000000)","Levine Toilolo",0,2500,"Atl@Phi 00:00PM ET","Atl","Levine","Toilolo","Phi",0,2.1,10,0.0375
"TE","Trey Burton (0000000)","Trey Burton",0,2500,"Atl@Phi 00:00PM ET","Phi","Trey","Burton","Atl",4.04,3.1,6,0.0823970037453183
"TE","Joshua Perkins (0000000)","Joshua Perkins",0,2500,"Atl@Phi 00:00PM ET","Atl","Joshua","Perkins","Phi",0,0,0,0
"TE","Ed Dickson (0000000)","Ed Dickson",0,2500,"KC@Car 00:00PM ET","Car","Ed","Dickson","KC",2.22,3.2,7,0.0404040404040404
"TE","James O'Shaughnessy (0000000)","James O'Shaughnessy",0,2500,"KC@Car 00:00PM ET","KC","James","O'Shaughnessy","Car",0,0,14,0.00344827586206897
"TE","Chris Manhertz (0000000)","Chris Manhertz",0,2500,"KC@Car 00:00PM ET","Car","Chris","Manhertz","KC",0,0,0,0
"TE","Ross Travis (0000000)","Ross Travis",0,2500,"KC@Car 00:00PM ET","KC","Ross","Travis","Car",0,0,10,0.0137931034482759
"TE","Demetrius Harris (0000000)","Demetrius Harris",0,2500,"KC@Car 00:00PM ET","KC","Demetrius","Harris","Car",2.11,1.7,8,0.0620689655172414
"TE","Brandon Myers (0000000)","Brandon Myers",0,2500,"Chi@TB 00:00PM ET","TB","Brandon","Myers","Chi",2.09,0,9,0.0188679245283019
"TE","Logan Paulsen (0000000)","Logan Paulsen",0,2500,"Chi@TB 00:00PM ET","Chi","Logan","Paulsen","TB",1.62,0,8,0.0236486486486486
"TE","Luke Stocker (0000000)","Luke Stocker",0,2500,"Chi@TB 00:00PM ET","TB","Luke","Stocker","Chi",0,0,15,0.00628930817610063
"TE","Daniel Brown (0000000)","Daniel Brown",0,2500,"Chi@TB 00:00PM ET","Chi","Daniel","Brown","TB",0,0,0,0
"TE","Alan Cross (0000000)","Alan Cross",0,2500,"Chi@TB 00:00PM ET","TB","Alan","Cross","Chi",0,0,0,0
"TE","Ben Braunecker (0000000)","Ben Braunecker",0,2500,"Chi@TB 00:00PM ET","Chi","Ben","Braunecker","TB",0,0,12,0.00337837837837838
"TE","Rhett Ellison (0000000)","Rhett Ellison",0,2500,"Min@Was 00:00PM ET","Min","Rhett","Ellison","Was",2.04,1.6,11,0.0105633802816901
"TE","Niles Paul (0000000)","Niles Paul",0,2500,"Min@Was 00:00PM ET","Was","Niles","Paul","Min",0,0,10,0.00906344410876133
"TE","MyCole Pruitt (0000000)","MyCole Pruitt",0,2500,"Min@Was 00:00PM ET","Min","MyCole","Pruitt","Was",0,0,12,0.00352112676056338
"TE","David Morgan (0000000)","David Morgan",0,2500,"Min@Was 00:00PM ET","Min","David","Morgan","Was",0,0,0,0
"TE","Anthony Fasano (0000000)","Anthony Fasano",0,2500,"GB@Ten 00:00PM ET","Ten","Anthony","Fasano","GB",1.82,0,7,0.0364238410596026
"TE","Jared Cook (0000000)","Jared Cook",0,2500,"GB@Ten 00:00PM ET","GB","Jared","Cook","Ten",0,0,7,0.0362537764350453
"TE","Justin Perillo (0000000)","Justin Perillo",0,2500,"GB@Ten 00:00PM ET","GB","Justin","Perillo","Ten",0,2.7,13,0.0120845921450151
"TE","Jace Amaro (0000000)","Jace Amaro",0,2500,"GB@Ten 00:00PM ET","Ten","Jace","Amaro","GB",0,0,11,0.0132450331125828
"TE","Phillip Supernaw (0000000)","Phillip Supernaw",0,2500,"GB@Ten 00:00PM ET","Ten","Phillip","Supernaw","GB",0,0,10,0.0198675496688742
"TE","Sean McGrath (0000000)","Sean McGrath",0,2500,"Mia@SD 00:00PM ET","SD","Sean","McGrath","Mia",0,0,13,0.00303030303030303
"TE","MarQueis Gray (0000000)","MarQueis Gray",0,2500,"Mia@SD 00:00PM ET","Mia","MarQueis","Gray","SD",2.36,1.5,10,0.037344398340249
"TE","Dion Sims (0000000)","Dion Sims",0,2500,"Mia@SD 00:00PM ET","Mia","Dion","Sims","SD",5.34,4.1,6,0.0497925311203319
"TE","Asante Cleveland (0000000)","Asante Cleveland",0,2500,"Mia@SD 00:00PM ET","SD","Asante","Cleveland","Mia",0,0,0,0
"TE","Dominique Jones (0000000)","Dominique Jones",0,2500,"Mia@SD 00:00PM ET","Mia","Dominique","Jones","SD",6.73,3,8,0.04149377593361
"TE","Thomas Duarte (0000000)","Thomas Duarte",0,2500,"Mia@SD 00:00PM ET","Mia","Thomas","Duarte","SD",0,0,0,0
"TE","Darren Fells (0000000)","Darren Fells",0,2500,"SF@Ari 00:00PM ET","Ari","Darren","Fells","SF",3.71,2.1,8,0.0419161676646707
"TE","Jermaine Gresham (0000000)","Jermaine Gresham",0,2500,"SF@Ari 00:00PM ET","Ari","Jermaine","Gresham","SF",3.02,3.7,7,0.0568862275449102
"TE","Blake Bell (0000000)","Blake Bell",0,2500,"SF@Ari 00:00PM ET","SF","Blake","Bell","Ari",0,1.1,11,0.02
"TE","Je'Ron Hamm (0000000)","Je'Ron Hamm",0,2500,"SF@Ari 00:00PM ET","SF","Je'Ron","Hamm","Ari",0,0,0,0
"TE","Hakeem Valles (0000000)","Hakeem Valles",0,2500,"SF@Ari 00:00PM ET","Ari","Hakeem","Valles","SF",0,0,13,0.0029940119760479
"TE","David Johnson (0000000)","David Johnson",0,2500,"Dal@Pit 00:00PM ET","Pit","David","Johnson","Dal",0,1.2,11,0.0185758513931889
"TE","Ladarius Green (0000000)","Ladarius Green",0,2500,"Dal@Pit 00:00PM ET","Pit","Ladarius","Green","Dal",6.31,0,0,0
"TE","Gavin Escobar (0000000)","Gavin Escobar",0,2500,"Dal@Pit 00:00PM ET","Dal","Gavin","Escobar","Pit",0,0,11,0.00389105058365759
"TE","Xavier Grimble (0000000)","Xavier Grimble",0,2500,"Dal@Pit 00:00PM ET","Pit","Xavier","Grimble","Dal",2.03,1.4,7,0.0526315789473684
"TE","Geoff Swaim (0000000)","Geoff Swaim",0,2500,"Dal@Pit 00:00PM ET","Dal","Geoff","Swaim","Pit",2.56,0,7,0.0350194552529183
"TE","Luke Willson (0000000)","Luke Willson",0,2500,"Sea@NE 00:00PM ET","Sea","Luke","Willson","NE",0,2,7,0.040590405904059
"TE","Matt Lengel (0000000)","Matt Lengel",0,2500,"Sea@NE 00:00PM ET","NE","Matt","Lengel","Sea",0,0,0,0
"TE","Brandon Williams (0000000)","Brandon Williams",0,2500,"Sea@NE 00:00PM ET","Sea","Brandon","Williams","NE",2.66,0,12,0.00738007380073801
"TE","Nick Vannett (0000000)","Nick Vannett",0,2500,"Sea@NE 00:00PM ET","Sea","Nick","Vannett","NE",0,0,12,0.00738007380073801
"TE","Larry Donnell (0000000)","Larry Donnell",0,2500,"Cin@NYG 00:00PM ET","NYG","Larry","Donnell","Cin",4.81,0,6,0.0668789808917197
"TE","Ryan Hewitt (0000000)","Ryan Hewitt",0,2500,"Cin@NYG 00:00PM ET","Cin","Ryan","Hewitt","NYG",0,0,0,0
"TE","Will Tye (0000000)","Will Tye",0,2500,"Cin@NYG 00:00PM ET","NYG","Will","Tye","Cin",7.03,6.3,4,0.0955414012738854
"TE","Tyler Kroft (0000000)","Tyler Kroft",0,2500,"Cin@NYG 00:00PM ET","Cin","Tyler","Kroft","NYG",2.1,1.1,8,0.0367892976588629
"TE","C.J. Uzomah (0000000)","C.J. Uzomah",0,2500,"Cin@NYG 00:00PM ET","Cin","C.J.","Uzomah","NYG",0,0,5,0.096989966555184
"TE","Jerell Adams (0000000)","Jerell Adams",0,2500,"Cin@NYG 00:00PM ET","NYG","Jerell","Adams","Cin",0,3.8,10,0.0222929936305732
