"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"TE","Levine Toilolo (0000000)","Levine Toilolo",0,2500,"Atl@Sea 00:00PM ET","Atl","Levine","Toilolo","Sea",0,0,2,4,0,11,9,10,0.0235294117647059
"TE","Brandon Williams (0000000)","Brandon Williams",0,2500,"Atl@Sea 00:00PM ET","Sea","Brandon","Williams","Atl",0,0,0,0,0,12,5,13,0
"TE","Nick Vannett (0000000)","Nick Vannett",0,2500,"Atl@Sea 00:00PM ET","Sea","Nick","Vannett","Atl",0,0,0,0,0,12,5,13,0
"TE","Joshua Perkins (0000000)","Joshua Perkins",0,2500,"Atl@Sea 00:00PM ET","Atl","Joshua","Perkins","Sea",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Austin Hooper (0000000)","Austin Hooper",0,2500,"Atl@Sea 00:00PM ET","Atl","Austin","Hooper","Sea",2.91,3.2,6,6,1,8,4,9,0.0352941176470588
"TE","Jared Cook (0000000)","Jared Cook",0,2500,"Dal@GB 00:00PM ET","GB","Jared","Cook","Dal",0,0,6,12,0,4,5,5,0.0810810810810811
"TE","Justin Perillo (0000000)","Justin Perillo",0,2500,"Dal@GB 00:00PM ET","GB","Justin","Perillo","Dal",0,3,1,1,0,8,5,9,0.00675675675675676
"TE","Gavin Escobar (0000000)","Gavin Escobar",0,2500,"Dal@GB 00:00PM ET","Dal","Gavin","Escobar","GB",0,0,0,0,0,11,5,11,0
"TE","Geoff Swaim (0000000)","Geoff Swaim",0,2500,"Dal@GB 00:00PM ET","Dal","Geoff","Swaim","GB",2.25,1,3,6,0,8,5,7,0.0372670807453416
"TE","Ryan Griffin (0000000)","Ryan Griffin",0,2500,"Ind@Hou 00:00PM ET","Hou","Ryan","Griffin","Ind",5.43,6.2,16,25,0,3,4,3,0.135135135135135
"TE","Jack Doyle (0000000)","Jack Doyle",0,2500,"Ind@Hou 00:00PM ET","Ind","Jack","Doyle","Hou",5.66,6.4,18,21,2,3,2,4,0.0995260663507109
"TE","Erik Swoope (0000000)","Erik Swoope",0,2500,"Ind@Hou 00:00PM ET","Ind","Erik","Swoope","Hou",0,0,0,1,0,11,7,11,0.004739336492891
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz",0,2500,"Ind@Hou 00:00PM ET","Hou","C.J.","Fiedorowicz","Ind",7.42,1.4,10,17,1,6,3,6,0.0918918918918919
"TE","Stephen Anderson (0000000)","Stephen Anderson",0,2500,"Ind@Hou 00:00PM ET","Hou","Stephen","Anderson","Ind",0,0,5,7,0,7,4,7,0.0378378378378378
"TE","Kellen Davis (0000000)","Kellen Davis",0,2500,"NYJ@Ari 00:00PM ET","NYJ","Kellen","Davis","Ari",1.4,0,0,1,0,11,5,11,0.00523560209424084
"TE","Darren Fells (0000000)","Darren Fells",0,2500,"NYJ@Ari 00:00PM ET","Ari","Darren","Fells","NYJ",4.62,3.5,9,13,0,5,4,6,0.0663265306122449
"TE","Jermaine Gresham (0000000)","Jermaine Gresham",0,2500,"NYJ@Ari 00:00PM ET","Ari","Jermaine","Gresham","NYJ",2.15,2.4,5,8,0,7,4,7,0.0408163265306122
"TE","Ifeanyi Momah (0000000)","Ifeanyi Momah",0,2500,"NYJ@Ari 00:00PM ET","Ari","Ifeanyi","Momah","NYJ",0,0,0,0,0,11,4,13,0
"TE","Brandon Bostick (0000000)","Brandon Bostick",0,2500,"NYJ@Ari 00:00PM ET","NYJ","Brandon","Bostick","Ari",0,1.3,1,2,0,10,5,9,0.0104712041884817
"TE","Austin Seferian-Jenkins (0000000)","Austin Seferian-Jenkins",0,2500,"NYJ@Ari 00:00PM ET","NYJ","Austin","Seferian-Jenkins","Ari",6.53,3.2,2,2,0,9,5,9,0.0104712041884817
"TE","Hakeem Valles (0000000)","Hakeem Valles",0,2500,"NYJ@Ari 00:00PM ET","Ari","Hakeem","Valles","NYJ",0,0,0,1,0,11,4,11,0.00510204081632653
"TE","Braedon Bowman (0000000)","Braedon Bowman",0,2500,"NYJ@Ari 00:00PM ET","NYJ","Braedon","Bowman","Ari",0,0,0,1,0,11,5,11,0.00523560209424084
