Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
17560,620942497,mindfunk (2/2),0,108.16,QB Drew Brees RB Carlos Hyde RB Todd Gurley WR Julian Edelman WR Travis Benjamin WR Michael Thomas TE Martellus Bennett FLEX Willie Snead DST Raiders ,,,
17571,619036622,sizzle21 (1/3),0,108.14,QB Tom Savage RB DeMarco Murray RB LeSean McCoy WR Alshon Jeffery WR Michael Thomas WR Will Fuller V TE Delanie Walker FLEX DeAndre Hopkins DST Packers ,,,
17572,616114877,PurePerfectionXXXX (1/3),0,108.12,QB Andrew Luck RB Latavius Murray RB Ty Montgomery WR T.Y. Hilton WR Amari Cooper WR Michael Thomas TE Cameron Brate FLEX Jack Doyle DST Seahawks ,,,
17572,619249122,egar8144 (3/3),0,108.12,QB Derek Carr RB Ty Montgomery RB Jordan Howard WR Julian Edelman WR Amari Cooper WR Michael Thomas TE Cameron Brate FLEX DeAndre Hopkins DST Panthers ,,,
17572,619904991,dobr1001,0,108.12,QB Derek Carr RB LeSean McCoy RB Kenneth Farrow WR Julian Edelman WR Tyler Lockett WR Taylor Gabriel TE C.J. Fiedorowicz FLEX James White DST Seahawks ,,,
17572,619907685,hodgie23 (2/3),0,108.12,QB Derek Carr RB Bilal Powell RB Jordan Howard WR T.Y. Hilton WR DeAndre Hopkins WR Amari Cooper TE Vernon Davis FLEX Kenneth Farrow DST Chargers ,,,
17572,620384856,Gravytrain27,0,108.12,QB Matt Barkley RB Frank Gore RB LeSean McCoy WR Julian Edelman WR Kenny Britt WR Michael Thomas TE Hunter Henry FLEX LeGarrette Blount DST Titans ,,,
17572,620910464,sscales8,0,108.12,QB Cam Newton RB Todd Gurley RB Jordan Howard WR T.Y. Hilton WR Chris Hogan WR Mike Evans TE Cameron Brate FLEX T.J. Yeldon DST Saints ,,,
17578,620596057,Flemdog (3/3),0,108.1,QB Russell Wilson RB Thomas Rawls RB Jordan Howard WR T.Y. Hilton WR DeAndre Hopkins WR Tyler Lockett TE Delanie Walker FLEX DeMarco Murray DST Bills ,,,
17579,616534412,StuckInOhara (2/3),0,108.08,QB Matt Ryan RB DeMarco Murray RB Devonta Freeman WR Jordy Nelson WR Dontrelle Inman WR Jamison Crowder TE Cameron Brate FLEX Ryan Griffin DST Falcons ,,,
17579,617222499,terps85 (1/3),0,108.08,QB Matt Ryan RB Jerick McKinnon RB Jordan Howard WR Julio Jones WR DeAndre Hopkins WR Davante Adams TE Greg Olsen FLEX Jonathan Stewart DST Packers ,,,
17579,619760793,jml23,0,108.08,QB Philip Rivers RB Jonathan Stewart RB Todd Gurley WR Tyler Lockett WR Tyrell Williams WR Amari Cooper TE Martellus Bennett FLEX DeMarco Murray DST Bengals ,,,
17579,620252429,browns2801,0,108.08,QB Philip Rivers RB Latavius Murray RB Jordan Howard WR Dontrelle Inman WR Julio Jones WR Malcolm Mitchell TE Cameron Brate FLEX Isaiah Crowell DST Packers ,,,
17579,620332575,QDOG1997 (1/3),0,108.08,QB Matt Ryan RB DeMarco Murray RB Mark Ingram WR Brandon Marshall WR Julio Jones WR Michael Thomas TE Vernon Davis FLEX Greg Olsen DST Chargers ,,,
17579,620421124,cook731,0,108.08,QB Philip Rivers RB DeMarco Murray RB Jordan Howard WR DeSean Jackson WR Davante Adams WR Taylor Gabriel TE Coby Fleener FLEX Latavius Murray DST Chargers ,,,
17585,615068281,jtm004 (3/3),0,108.06,QB Drew Brees RB Todd Gurley RB Jordan Howard WR Tyler Lockett WR Tyrell Williams WR Michael Thomas TE Delanie Walker FLEX Jonathan Stewart DST Seahawks ,,,
17585,619616614,jdub21,0,108.06,QB Marcus Mariota RB LeSean McCoy RB Latavius Murray WR Pierre Garcon WR DeAndre Hopkins WR Tyler Lockett TE Delanie Walker FLEX Bilal Powell DST Patriots ,,,
17585,619693754,jsantopadre (1/3),0,108.06,QB Drew Brees RB Jonathan Stewart RB Todd Gurley WR Julian Edelman WR Pierre Garcon WR Alshon Jeffery TE Delanie Walker FLEX DeAndre Hopkins DST Packers ,,,
17585,620081353,cjs22 (2/3),0,108.06,QB Drew Brees RB Mark Ingram RB Thomas Rawls WR Jarvis Landry WR Mike Evans WR Brandin Cooks TE Delanie Walker FLEX Chris Hogan DST Rams ,,,
17585,620341169,chas6L (1/3),0,108.06,QB Tom Brady RB Frank Gore RB Latavius Murray WR T.Y. Hilton WR Amari Cooper WR Michael Thomas TE Cameron Brate FLEX C.J. Fiedorowicz DST Cardinals ,,,
17585,620547926,ASitar (2/3),0,108.06,QB Tom Brady RB Ty Montgomery RB Jordan Howard WR T.Y. Hilton WR Tyler Lockett WR Malcolm Mitchell TE Jared Cook FLEX Michael Thomas DST Texans ,,,
17585,620814486,lukegattis (2/3),0,108.06,QB Tom Brady RB Frank Gore RB Jordan Howard WR Julian Edelman WR Pierre Garcon WR Michael Thomas TE Greg Olsen FLEX Jonathan Stewart DST Dolphins ,,,
17585,620881191,bucko4885 (2/3),0,108.06,QB Marcus Mariota RB DeMarco Murray RB David Johnson WR Ted Ginn Jr. WR Chris Hogan WR Brandin Cooks TE Delanie Walker FLEX Alfred Blue DST Titans ,,,
17585,620893075,KillerKazoo (2/2),0,108.06,QB Marcus Mariota RB Frank Gore RB DeMarco Murray WR Davante Adams WR Tyrell Williams WR Michael Thomas TE Greg Olsen FLEX Jordan Howard DST Packers ,,,
17594,618689271,Jmseminole (3/3),0,108.04,QB Tom Savage RB Ty Montgomery RB Jordan Howard WR Michael Crabtree WR T.Y. Hilton WR DeAndre Hopkins TE Cameron Brate FLEX Latavius Murray DST Patriots ,,,
17594,620680684,QuadJs,0,108.04,QB Tom Savage RB Frank Gore RB LeSean McCoy WR DeSean Jackson WR Julio Jones WR Michael Thomas TE Martellus Bennett FLEX Tyler Lockett DST Colts ,,,
17596,615188549,tyler004 (1/2),0,108.02,QB Derek Carr RB DeMarco Murray RB Ty Montgomery WR Michael Crabtree WR Julian Edelman WR Kenny Britt TE Cameron Brate FLEX Tevin Coleman DST Falcons ,,,
17596,617261030,ericsun,0,108.02,QB Derek Carr RB Jonathan Stewart RB Jordan Howard WR Julio Jones WR Allen Robinson WR Amari Cooper TE Hunter Henry FLEX Carlos Hyde DST Dolphins ,,,
17596,618764532,DavisIam40 (1/3),0,108.02,QB Andrew Luck RB LeGarrette Blount RB Latavius Murray WR Larry Fitzgerald WR DeSean Jackson WR Julian Edelman TE Hunter Henry FLEX Jordan Howard DST Vikings ,,,
17596,619260633,Elsieadd,0,108.02,QB Matt Barkley RB Bilal Powell RB Ty Montgomery WR Cameron Meredith WR Davante Adams WR Taylor Gabriel TE Vernon Davis FLEX Julio Jones DST Texans ,,,
17596,620393550,Jszczech1,0,108.02,QB Derek Carr RB LeSean McCoy RB LeGarrette Blount WR DeAndre Hopkins WR Donte Moncrief WR Amari Cooper TE Vernon Davis FLEX Thomas Rawls DST Packers ,,,
17596,620451373,emint23 (2/3),0,108.02,QB Derek Carr RB Frank Gore RB Isaiah Crowell WR Kenny Britt WR Julio Jones WR Alshon Jeffery TE Martellus Bennett FLEX Amari Cooper DST Rams ,,,
17596,620603194,probstjs,0,108.02,QB Matt Barkley RB DeMarco Murray RB Jordan Howard WR T.Y. Hilton WR DeAndre Hopkins WR Michael Thomas TE Vernon Davis FLEX Bilal Powell DST Chargers ,,,
17596,620747308,lexluber (1/3),0,108.02,QB Cam Newton RB LeSean McCoy RB Bilal Powell WR DeAndre Hopkins WR Malcolm Mitchell WR Michael Thomas TE Greg Olsen FLEX Dion Lewis DST Cardinals ,,,
17596,620949003,D-Dav,0,108.02,QB Andrew Luck RB DeMarco Murray RB Jordan Howard WR Dontrelle Inman WR Pierre Garcon WR Jarvis Landry TE Kyle Rudolph FLEX Frank Gore DST Chargers ,,,
17596,621188856,NickySats,0,108.02,QB Andrew Luck RB Todd Gurley RB Jordan Howard WR Julio Jones WR T.Y. Hilton WR DeAndre Hopkins TE Vernon Davis FLEX Jared Cook DST Bills ,,,
17606,615165878,slysik,0,107.98,QB Philip Rivers RB Ronnie Hillman RB Jordan Howard WR Julian Edelman WR DeAndre Hopkins WR Taylor Gabriel TE Vernon Davis FLEX Mike Evans DST Patriots ,,,
17606,618449037,shipit33,0,107.98,QB Matt Ryan RB Bilal Powell RB Jordan Howard WR Kenny Britt WR Brandin Cooks WR Davante Adams TE Greg Olsen FLEX Cameron Brate DST Chargers ,,,
17606,619259261,roddogmccoy (1/2),0,107.98,QB Philip Rivers RB Latavius Murray RB Ty Montgomery WR Larry Fitzgerald WR Michael Crabtree WR Alshon Jeffery TE Martellus Bennett FLEX Tyler Lockett DST Patriots ,,,
17606,619436895,str8outtadurango (1/2),0,107.98,QB Jameis Winston RB Kenneth Farrow RB Tevin Coleman WR Alshon Jeffery WR Jarvis Landry WR Stefon Diggs TE Delanie Walker FLEX Julio Jones DST Titans ,,,
17606,620930316,mivery08,0,107.98,QB Jameis Winston RB Jonathan Stewart RB DeMarco Murray WR DeAndre Hopkins WR Mike Evans WR Michael Thomas TE Delanie Walker FLEX Cameron Brate DST Chargers ,,,
17606,620940488,dustyo1973,0,107.98,QB Matt Ryan RB Todd Gurley RB Jordan Howard WR Kenny Britt WR Willie Snead WR Malcolm Mitchell TE Cameron Brate FLEX Michael Thomas DST Patriots ,,,
17606,621158224,Bigburnemac1,0,107.98,QB Matt Ryan RB LeSean McCoy RB Devonta Freeman WR Michael Crabtree WR Robert Woods WR Adam Humphries TE Cameron Brate FLEX DeMarco Murray DST Buccaneers ,,,
17613,616003541,phillyfan39 (1/3),0,107.96,QB Drew Brees RB LeSean McCoy RB Thomas Rawls WR Willie Snead WR Tyler Lockett WR Michael Thomas TE Cameron Brate FLEX Allen Robinson DST Seahawks ,,,
17613,616227262,bubzz33,0,107.96,QB Robert Griffin III RB Ty Montgomery RB Jordan Howard WR Pierre Garcon WR Rishard Matthews WR Mike Evans TE Cameron Brate FLEX DeMarco Murray DST Rams ,,,
17613,619255362,paulbertini (1/3),0,107.96,QB Drew Brees RB Bilal Powell RB Jordan Howard WR Julio Jones WR DeAndre Hopkins WR Brandin Cooks TE Vernon Davis FLEX Mark Ingram DST Raiders ,,,
17613,619360581,ronaldlaron826 (2/3),0,107.96,QB Tyrod Taylor RB Jonathan Stewart RB Latavius Murray WR Kenny Britt WR Jamison Crowder WR Donte Moncrief TE Greg Olsen FLEX Jordan Howard DST Patriots ,,,
17613,619499025,jonesy869 (2/2),0,107.96,QB Marcus Mariota RB DeMarco Murray RB Thomas Rawls WR DeSean Jackson WR Michael Crabtree WR Mike Evans TE Delanie Walker FLEX Jerick McKinnon DST Rams ,,,
17613,620848641,chanp56,0,107.96,QB Tom Brady RB Ty Montgomery RB Jordan Howard WR Michael Crabtree WR Willie Snead WR Allen Robinson TE Delanie Walker FLEX Kenny Britt DST Seahawks ,,,
17613,620925781,Ellegal,0,107.96,QB Drew Brees RB DeMarco Murray RB Todd Gurley WR DeAndre Hopkins WR Brandin Cooks WR Michael Thomas TE Jimmy Graham FLEX Alfred Blue DST Jets ,,,
17620,617187057,bluesky9767,0,107.92,QB Derek Carr RB LeSean McCoy RB Latavius Murray WR Julian Edelman WR Robert Woods WR Kelvin Benjamin TE Greg Olsen FLEX Cameron Artis-Payne DST Bills ,,,
17620,617556245,EZBreezy2310 (3/3),0,107.92,QB Cam Newton RB Jonathan Stewart RB Latavius Murray WR DeSean Jackson WR Julio Jones WR T.Y. Hilton TE Jared Cook FLEX Marqise Lee DST Packers ,,,
17620,619583215,donkbowler,0,107.92,QB Matt Barkley RB Jerick McKinnon RB Jordan Howard WR Julian Edelman WR Willie Snead WR Jamison Crowder TE Greg Olsen FLEX T.Y. Hilton DST Rams ,,,
17620,619614451,johnkemerling (2/2),0,107.92,QB Derek Carr RB Kenneth Farrow RB Jordan Howard WR Willie Snead WR Donte Moncrief WR Amari Cooper TE Cameron Brate FLEX DeMarco Murray DST Patriots ,,,
17620,620817560,Ballerfrank (1/3),0,107.92,QB Cam Newton RB Devonta Freeman RB Jordan Howard WR Ted Ginn Jr. WR T.Y. Hilton WR DeAndre Hopkins TE Cameron Brate FLEX Greg Olsen DST Packers ,,,
17620,620860932,nicolosip1,0,107.92,QB Cam Newton RB Jay Ajayi RB Jordan Howard WR Julian Edelman WR Amari Cooper WR Will Fuller V TE Greg Olsen FLEX Thomas Rawls DST Seahawks ,,,
17620,620936626,trigonzo,0,107.92,QB Matt Moore RB Doug Martin RB Devonta Freeman WR Larry Fitzgerald WR DeAndre Hopkins WR Jarvis Landry TE Dion Sims FLEX David Johnson DST Patriots ,,,
17627,618501615,TheJuiceman40 (2/3),0,107.88,QB Jameis Winston RB Frank Gore RB Jonathan Stewart WR T.Y. Hilton WR Willie Snead WR Mike Evans TE Cameron Brate FLEX Chris Hogan DST Patriots ,,,
17627,619585893,BeerGoggles2 (1/2),0,107.88,QB Aaron Rodgers RB Jonathan Stewart RB Jordan Howard WR T.Y. Hilton WR DeAndre Hopkins WR Brandin Cooks TE Hunter Henry FLEX Latavius Murray DST Bears ,,,
17627,620054628,mantosea,0,107.88,QB Jameis Winston RB Jonathan Stewart RB DeMarco Murray WR Pierre Garcon WR DeAndre Hopkins WR Mike Evans TE Martellus Bennett FLEX Greg Olsen DST Chargers ,,,
17627,620366575,NLSG,0,107.88,QB Matt Ryan RB Latavius Murray RB Jordan Howard WR Julio Jones WR DeAndre Hopkins WR Michael Thomas TE Cameron Brate FLEX Allen Robinson DST Bears ,,,
17627,620523199,Prosky12 (1/3),0,107.88,QB Jameis Winston RB Todd Gurley RB Jordan Howard WR DeAndre Hopkins WR Mike Evans WR Michael Thomas TE Vernon Davis FLEX Tyler Lockett DST Bills ,,,
17627,620658478,34puck,0,107.88,QB Matt Ryan RB Bilal Powell RB Todd Gurley WR Julio Jones WR DeAndre Hopkins WR Michael Thomas TE C.J. Uzomah FLEX Greg Olsen DST Packers ,,,
17627,621178085,BobbyDigi (2/3),0,107.88,QB Matt Ryan RB Bilal Powell RB Todd Gurley WR Julio Jones WR DeAndre Hopkins WR Michael Thomas TE Greg Olsen FLEX C.J. Uzomah DST Packers ,,,
17634,615193144,ktalaska (1/3),0,107.86,QB Marcus Mariota RB DeMarco Murray RB Ty Montgomery WR Julian Edelman WR Allen Robinson WR Taylor Gabriel TE Delanie Walker FLEX Rob Kelley DST Patriots ,,,
17634,616397863,wakebe,0,107.86,QB Drew Brees RB DeMarco Murray RB Jordan Howard WR T.Y. Hilton WR Adam Humphries WR Michael Thomas TE Cameron Brate FLEX Delanie Walker DST Chargers ,,,
17634,616398424,GNutz (1/2),0,107.86,QB Drew Brees RB LeSean McCoy RB Jordan Howard WR DeSean Jackson WR Brian Quick WR Michael Thomas TE Cameron Brate FLEX Latavius Murray DST Bears ,,,
17634,617071433,scotty_ducati (2/2),0,107.86,QB Drew Brees RB LeSean McCoy RB Devonta Freeman WR Deonte Thompson WR Robby Anderson WR Michael Thomas TE Vernon Davis FLEX Ty Montgomery DST Packers ,,,
17634,617177860,Beachlt11782 (1/3),0,107.86,QB Tom Brady RB Bilal Powell RB Jordan Howard WR Michael Crabtree WR Julian Edelman WR Kenny Britt TE Vernon Davis FLEX DeSean Jackson DST Falcons ,,,
17634,617699962,drkfrazer (3/3),0,107.86,QB Drew Brees RB Ty Montgomery RB Jordan Howard WR Ted Ginn Jr. WR Julian Edelman WR Michael Thomas TE Cameron Brate FLEX Jonathan Stewart DST Patriots ,,,
17634,620565532,sfsd315 (1/3),0,107.86,QB Drew Brees RB DeMarco Murray RB Tevin Coleman WR Pierre Garcon WR T.Y. Hilton WR Willie Snead TE Kyle Rudolph FLEX Tim Hightower DST Rams ,,,
17634,620645694,TheBoss7721 (3/3),0,107.86,QB Drew Brees RB DeMarco Murray RB Jordan Howard WR DeAndre Hopkins WR Davante Adams WR Michael Thomas TE Greg Olsen FLEX Ronnie Hillman DST Patriots ,,,
17634,621231224,ewabrick (3/3),0,107.86,QB Tom Brady RB Bilal Powell RB Jordan Howard WR Marqise Lee WR Amari Cooper WR Michael Thomas TE Cameron Brate FLEX Dontrelle Inman DST Bills ,,,
17643,618640699,pengelly (2/2),0,107.84,QB Tom Savage RB DeMarco Murray RB Todd Gurley WR DeAndre Hopkins WR Mike Evans WR Will Fuller V TE Delanie Walker FLEX Jordan Howard DST Texans ,,,
17643,621186740,aris2003,0,107.84,QB Tom Savage RB DeMarco Murray RB Jordan Howard WR Larry Fitzgerald WR DeAndre Hopkins WR Kelvin Benjamin TE Jared Cook FLEX LeSean McCoy DST Cardinals ,,,
17645,615099035,Coo1Rau1,0,107.82,QB Andrew Luck RB DeMarco Murray RB LeSean McCoy WR T.Y. Hilton WR Adam Humphries WR Donte Moncrief TE Dwayne Allen FLEX Jeremy Hill DST Browns ,,,
17645,616306167,Rjburba (1/3),0,107.82,QB Cam Newton RB Mark Ingram RB Jordan Howard WR Ted Ginn Jr. WR Julio Jones WR DeAndre Hopkins TE Greg Olsen FLEX Latavius Murray DST Chargers ,,,
17645,617088862,napaken,0,107.82,QB Andrew Luck RB Jonathan Stewart RB Devonta Freeman WR Julio Jones WR T.Y. Hilton WR Jamison Crowder TE Jermaine Gresham FLEX Mark Ingram DST Bears ,,,
17645,618130220,defending_champ (2/3),0,107.82,QB Andrew Luck RB Jonathan Stewart RB Doug Martin WR Kenny Britt WR T.Y. Hilton WR Allen Robinson TE Cameron Brate FLEX DeMarco Murray DST Chargers ,,,
17645,619899586,dillahay74 (2/2),0,107.82,QB Andrew Luck RB Frank Gore RB DeMarco Murray WR Julian Edelman WR Dontrelle Inman WR Stefon Diggs TE Cameron Brate FLEX Quincy Enunwa DST Patriots ,,,
17645,620073355,martinalovesrichard (3/3),0,107.82,QB Cam Newton RB Todd Gurley RB Jordan Howard WR DeAndre Hopkins WR Kelvin Benjamin WR Davante Adams TE Greg Olsen FLEX Julian Edelman DST Bears ,,,
17651,619093680,bear49 (2/2),0,107.8,QB Jared Goff RB DeMarco Murray RB Todd Gurley WR DeAndre Hopkins WR Mike Evans WR Davante Adams TE Jared Cook FLEX LeGarrette Blount DST Rams ,,,
17651,620441370,Telecomboss (3/3),0,107.8,QB Kirk Cousins RB Latavius Murray RB Ty Montgomery WR DeSean Jackson WR Dontrelle Inman WR Michael Thomas TE Vernon Davis FLEX DeMarco Murray DST Chargers ,,,
17651,620646669,themasterson (1/3),0,107.8,QB Kirk Cousins RB Jonathan Stewart RB Thomas Rawls WR Julian Edelman WR Mike Evans WR Jamison Crowder TE Delanie Walker FLEX Jacquizz Rodgers DST Raiders ,,,
17654,615050719,Grimjesterny (1/3),0,107.78,QB Matt Ryan RB LeGarrette Blount RB Carlos Hyde WR Julio Jones WR Rishard Matthews WR Malcolm Mitchell TE Jared Cook FLEX Julian Edelman DST Packers ,,,
17654,619281763,KaiserSose199 (2/3),0,107.78,QB Matt Ryan RB Latavius Murray RB Jordan Howard WR Doug Baldwin WR Julio Jones WR Willie Snead TE Cameron Brate FLEX Ted Ginn Jr. DST Bears ,,,
17654,619484398,southernaviation,0,107.78,QB Philip Rivers RB DeMarco Murray RB LeGarrette Blount WR DeSean Jackson WR Davante Adams WR Taylor Gabriel TE Cameron Brate FLEX Dontrelle Inman DST Raiders ,,,
17654,620768357,Kborky93,0,107.78,QB Matt Ryan RB Todd Gurley RB Jordan Howard WR Julian Edelman WR DeAndre Hopkins WR Mike Evans TE Jared Cook FLEX Dion Lewis DST Bears ,,,
17654,621039107,jbeesee (3/3),0,107.78,QB Jameis Winston RB Charles Sims RB Ty Montgomery WR T.Y. Hilton WR Willie Snead WR Mike Evans TE Greg Olsen FLEX Duke Johnson Jr. DST Packers ,,,
17659,615777565,OrdaNation (1/3),0,107.76,QB Drew Brees RB DeMarco Murray RB Jordan Howard WR DeAndre Hopkins WR Marqise Lee WR Michael Thomas TE Kyle Rudolph FLEX Ty Montgomery DST Falcons ,,,
17659,615982099,mdaig (1/3),0,107.76,QB Drew Brees RB LeGarrette Blount RB Jordan Howard WR Julian Edelman WR Tavon Austin WR Brandin Cooks TE Cameron Brate FLEX Ty Montgomery DST Bills ,,,
17659,616018148,JRRedner,0,107.76,QB Tom Brady RB Dion Lewis RB Jordan Howard WR Michael Crabtree WR T.Y. Hilton WR Malcolm Mitchell TE Cameron Brate FLEX Latavius Murray DST Falcons ,,,
17659,617026866,Sir-Gamble59 (1/2),0,107.76,QB Marcus Mariota RB DeMarco Murray RB LeGarrette Blount WR Michael Crabtree WR DeAndre Hopkins WR Michael Thomas TE Delanie Walker FLEX Latavius Murray DST Patriots ,,,
17659,619469934,rufus838,0,107.76,QB Drew Brees RB Frank Gore RB Carlos Hyde WR J.J. Nelson WR Mike Evans WR Brandin Cooks TE Vernon Davis FLEX DeMarco Murray DST Bears ,,,
17659,619930473,Jeciejames,0,107.76,QB Drew Brees RB DeMarco Murray RB LeSean McCoy WR Michael Crabtree WR Pierre Garcon WR Brandin Cooks TE Coby Fleener FLEX Brian Quick DST Saints ,,,
17659,620881747,bmolek611,0,107.76,QB Drew Brees RB Jeremy Hill RB Duke Johnson Jr. WR Michael Crabtree WR T.Y. Hilton WR Brandin Cooks TE Antonio Gates FLEX DeAndre Hopkins DST Titans ,,,
17659,620909844,Demolition1967 (3/3),0,107.76,QB Tom Brady RB Latavius Murray RB Ty Montgomery WR Jeremy Kerley WR T.Y. Hilton WR Rishard Matthews TE Martellus Bennett FLEX Bilal Powell DST Chargers ,,,
17667,616326208,joshharter,0,107.74,QB Tom Savage RB Devonta Freeman RB Jordan Howard WR Michael Crabtree WR DeAndre Hopkins WR Davante Adams TE Delanie Walker FLEX DeMarco Murray DST Texans ,,,
17667,618137423,georgie305 (2/3),0,107.74,QB Tom Savage RB Jay Ajayi RB Jordan Howard WR Julio Jones WR T.Y. Hilton WR Amari Cooper TE Vernon Davis FLEX Will Fuller V DST Seahawks ,,,
17667,620417778,Dmanross (1/3),0,107.74,QB Tom Savage RB David Johnson RB Todd Gurley WR Ted Ginn Jr. WR Julio Jones WR DeAndre Hopkins TE Vernon Davis FLEX Jordan Howard DST Browns ,,,
17670,615954779,jdahl159,0,107.72,QB Cam Newton RB Latavius Murray RB Todd Gurley WR DeAndre Hopkins WR Kelvin Benjamin WR Amari Cooper TE Greg Olsen FLEX Kenneth Farrow DST Redskins ,,,
17670,616453756,2Stomp (3/3),0,107.72,QB Cam Newton RB Frank Gore RB Jordan Howard WR Julian Edelman WR Kenny Britt WR Pierre Garcon TE Greg Olsen FLEX Rob Kelley DST Patriots ,,,
17670,616827461,ezellmt (3/3),0,107.72,QB Cam Newton RB LeSean McCoy RB Devonta Freeman WR Ted Ginn Jr. WR DeAndre Hopkins WR Brandin Cooks TE Cameron Brate FLEX Dion Lewis DST Raiders ,,,
17670,619088239,HooHa1 (2/3),0,107.72,QB Cam Newton RB Frank Gore RB Jordan Howard WR DeAndre Hopkins WR Davante Adams WR Amari Cooper TE Greg Olsen FLEX Latavius Murray DST Patriots ,,,
17670,619374609,seanashleycasey (1/3),0,107.72,QB Cam Newton RB LeSean McCoy RB Thomas Rawls WR Pierre Garcon WR Travis Benjamin WR Mohamed Sanu TE Antonio Gates FLEX DeMarco Murray DST Bills ,,,
17670,619729433,boudge7,0,107.72,QB Matt Barkley RB Ty Montgomery RB Jordan Howard WR Julio Jones WR Alshon Jeffery WR Will Fuller V TE Vernon Davis FLEX David Johnson DST Bears ,,,
17670,619902252,LowersPwrs (1/3),0,107.72,QB Andrew Luck RB Bilal Powell RB Todd Gurley WR Ted Ginn Jr. WR T.Y. Hilton WR Michael Thomas TE Cameron Brate FLEX Kenny Britt DST Colts ,,,
17670,620894947,Chris9720 (1/2),0,107.72,QB Andrew Luck RB DeMarco Murray RB Bilal Powell WR T.Y. Hilton WR Mike Evans WR Marqise Lee TE Levine Toilolo FLEX Ted Ginn Jr. DST Bears ,,,
17678,620441379,Jgise9 (2/3),0,107.7,QB Kirk Cousins RB Ty Montgomery RB Todd Gurley WR Julio Jones WR Robby Anderson WR Amari Cooper TE Vernon Davis FLEX Allen Robinson DST Seahawks ,,,
17679,615499185,samberri (1/3),0,107.68,QB Matt Ryan RB Todd Gurley RB Jordan Howard WR DeAndre Hopkins WR Allen Robinson WR Taylor Gabriel TE Greg Olsen FLEX Thomas Rawls DST Seahawks ,,,
17679,620677474,kbeattie (3/3),0,107.68,QB Matt Ryan RB Ty Montgomery RB Jordan Howard WR Julio Jones WR Allen Robinson WR Corey Coleman TE Delanie Walker FLEX Bilal Powell DST Seahawks ,,,
17679,620866659,packers2348 (3/3),0,107.68,QB Jameis Winston RB Kenneth Farrow RB Todd Gurley WR Julio Jones WR Terrelle Pryor Sr. WR Mike Evans TE Coby Fleener FLEX Frank Gore DST Cardinals ,,,
17679,621100310,kelly44 (3/3),0,107.68,QB Jameis Winston RB LeSean McCoy RB Dion Lewis WR Ted Ginn Jr. WR Rishard Matthews WR Mike Evans TE Vernon Davis FLEX Ty Montgomery DST Titans ,,,
17683,616028023,Lamboo23,0,107.66,QB Drew Brees RB DeMarco Murray RB LeSean McCoy WR Julian Edelman WR Travis Benjamin WR Chris Hogan TE Cameron Brate FLEX Vernon Davis DST Patriots ,,,
17683,616201407,Thelordsforce (1/2),0,107.66,QB Tom Brady RB Dion Lewis RB Carlos Hyde WR Julian Edelman WR Pierre Garcon WR Mike Evans TE Cameron Brate FLEX Doug Martin DST 49ers ,,,
17683,617036764,awesome_sauce (1/3),0,107.66,QB Drew Brees RB Todd Gurley RB Jordan Howard WR DeSean Jackson WR DeAndre Hopkins WR Tyler Lockett TE Cameron Brate FLEX Davante Adams DST Seahawks ,,,
17683,617426277,49barbara49 (1/3),0,107.66,QB Marcus Mariota RB DeMarco Murray RB LeSean McCoy WR Kenny Britt WR Rishard Matthews WR Michael Thomas TE Cameron Brate FLEX Delanie Walker DST Redskins ,,,
17683,617778068,ncstyle23 (3/3),0,107.66,QB Drew Brees RB Jerick McKinnon RB T.J. Yeldon WR T.Y. Hilton WR Mike Evans WR Michael Thomas TE Greg Olsen FLEX Dion Lewis DST Bills ,,,
17683,618472340,Ghettoboyz (2/3),0,107.66,QB Marcus Mariota RB LeGarrette Blount RB Ty Montgomery WR T.Y. Hilton WR Mike Evans WR Malcolm Mitchell TE Hunter Henry FLEX Mark Ingram DST Bills ,,,
17683,619399988,theotherguy (3/3),0,107.66,QB Drew Brees RB Mark Ingram RB Thomas Rawls WR Julian Edelman WR Willie Snead WR Brandin Cooks TE Cameron Brate FLEX T.Y. Hilton DST Browns ,,,
17683,619419845,arun22183 (1/3),0,107.66,QB Drew Brees RB Charles Sims RB Kenneth Farrow WR DeAndre Hopkins WR Brandin Cooks WR Michael Thomas TE Vernon Davis FLEX LeSean McCoy DST Panthers ,,,
17683,619628999,awesome_sauce (2/3),0,107.66,QB Drew Brees RB Todd Gurley RB Jordan Howard WR DeSean Jackson WR DeAndre Hopkins WR Tyler Lockett TE Cameron Brate FLEX Davante Adams DST Seahawks ,,,
17683,620872606,actionj12 (1/2),0,107.66,QB Tom Brady RB LeSean McCoy RB Bilal Powell WR Michael Crabtree WR Malcolm Mitchell WR Michael Thomas TE Vernon Davis FLEX Cameron Brate DST Bills ,,,
17683,620882079,deeup4life,0,107.66,QB Drew Brees RB Kenneth Farrow RB Todd Gurley WR Dontrelle Inman WR T.Y. Hilton WR Michael Thomas TE Cameron Brate FLEX Cordarrelle Patterson DST Chargers ,,,
17683,620912869,bzelesky,0,107.66,QB Drew Brees RB Dion Lewis RB Ty Montgomery WR DeAndre Hopkins WR Mike Evans WR Malcolm Mitchell TE Cameron Brate FLEX Michael Thomas DST Patriots ,,,
