"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn"
"TE","Trey Burton (7852443)","Trey Burton",7852443,2500,"Phi@Cin 01:00PM ET","Phi","Trey","Burton","Cin",4.14,1.6
"TE","Tyler Ott (7852444)","Tyler Ott",7852444,2500,"Phi@Cin 01:00PM ET","Cin","Tyler","Ott","Phi",0,0
"TE","Tyler Kroft (7852445)","Tyler Kroft",7852445,2500,"Phi@Cin 01:00PM ET","Cin","Tyler","Kroft","Phi",0,1.3
"TE","C.J. Uzomah (7852446)","C.J. Uzomah",7852446,2500,"Phi@Cin 01:00PM ET","Cin","C.J.","Uzomah","Phi",0,0
"TE","MarQueis Gray (7852448)","MarQueis Gray",7852448,2500,"Mia@Bal 01:00PM ET","Mia","MarQueis","Gray","Bal",4.96,1.8
"TE","Dion Sims (7852449)","Dion Sims",7852449,2500,"Mia@Bal 01:00PM ET","Mia","Dion","Sims","Bal",7.85,3.7
"TE","Crockett Gillmore (7852450)","Crockett Gillmore",7852450,2500,"Mia@Bal 01:00PM ET","Bal","Crockett","Gillmore","Mia",0,0
"TE","Darren Waller (7852451)","Darren Waller",7852451,2500,"Mia@Bal 01:00PM ET","Bal","Darren","Waller","Mia",0,0
"TE","Nick Boyle (7852452)","Nick Boyle",7852452,2500,"Mia@Bal 01:00PM ET","Bal","Nick","Boyle","Mia",0,0
"TE","Dominique Jones (7852453)","Dominique Jones",7852453,2500,"Mia@Bal 01:00PM ET","Mia","Dominique","Jones","Bal",0,2.2
"TE","Thomas Duarte (7852454)","Thomas Duarte",7852454,2500,"Mia@Bal 01:00PM ET","Mia","Thomas","Duarte","Bal",0,0
"TE","Logan Paulsen (7852455)","Logan Paulsen",7852455,2500,"SF@Chi 01:00PM ET","Chi","Logan","Paulsen","SF",3.02,1.1
"TE","Kyle Nelson (7852456)","Kyle Nelson",7852456,2500,"SF@Chi 01:00PM ET","SF","Kyle","Nelson","Chi",0,0
"TE","Patrick Scales (7852457)","Patrick Scales",7852457,2500,"SF@Chi 01:00PM ET","Chi","Patrick","Scales","SF",0,0
"TE","Blake Bell (7852460)","Blake Bell",7852460,2500,"SF@Chi 01:00PM ET","SF","Blake","Bell","Chi",0,0
"TE","Je'Ron Hamm (7852461)","Je'Ron Hamm",7852461,2500,"SF@Chi 01:00PM ET","SF","Je'Ron","Hamm","Chi",0,0
"TE","Daniel Brown (7852462)","Daniel Brown",7852462,2500,"SF@Chi 01:00PM ET","Chi","Daniel","Brown","SF",0,4.3
"TE","Ben Braunecker (7852463)","Ben Braunecker",7852463,2500,"SF@Chi 01:00PM ET","Chi","Ben","Braunecker","SF",5.29,2.6
"TE","Mychal Rivera (7852465)","Mychal Rivera",7852465,2500,"Buf@Oak 04:05PM ET","Oak","Mychal","Rivera","Buf",3.02,1.7
"TE","Clive Walford (7852466)","Clive Walford",7852466,2500,"Buf@Oak 04:05PM ET","Oak","Clive","Walford","Buf",7.34,4.8
"TE","Nick O'Leary (7852467)","Nick O'Leary",7852467,2500,"Buf@Oak 04:05PM ET","Buf","Nick","O'Leary","Oak",6.18,1.5
"TE","David Johnson (7852468)","David Johnson",7852468,2500,"NYG@Pit 04:25PM ET","Pit","David","Johnson","NYG",0,0
"TE","Larry Donnell (7852469)","Larry Donnell",7852469,2500,"NYG@Pit 04:25PM ET","NYG","Larry","Donnell","Pit",0,0
"TE","Xavier Grimble (7852472)","Xavier Grimble",7852472,2500,"NYG@Pit 04:25PM ET","Pit","Xavier","Grimble","NYG",0,0
"TE","Jerell Adams (7852474)","Jerell Adams",7852474,2500,"NYG@Pit 04:25PM ET","NYG","Jerell","Adams","Pit",0,2.3
"TE","Darren Fells (7852476)","Darren Fells",7852476,2500,"Was@Ari 04:25PM ET","Ari","Darren","Fells","Was",1.82,1.6
"TE","Jermaine Gresham (7852477)","Jermaine Gresham",7852477,2500,"Was@Ari 04:25PM ET","Ari","Jermaine","Gresham","Was",3.89,8
"TE","Derek Carrier (7852479)","Derek Carrier",7852479,2500,"Was@Ari 04:25PM ET","Was","Derek","Carrier","Ari",0,0
"TE","Hakeem Valles (7852480)","Hakeem Valles",7852480,2500,"Was@Ari 04:25PM ET","Ari","Hakeem","Valles","Was",0,0
"TE","Brandon Myers (7852482)","Brandon Myers",7852482,2500,"TB@SD 04:25PM ET","TB","Brandon","Myers","SD",0,0
"TE","Andrew DePaola (7852483)","Andrew DePaola",7852483,2500,"TB@SD 04:25PM ET","TB","Andrew","DePaola","SD",0,0
"TE","Luke Stocker (7852484)","Luke Stocker",7852484,2500,"TB@SD 04:25PM ET","TB","Luke","Stocker","SD",1.52,0
"TE","Sean McGrath (7852485)","Sean McGrath",7852485,2500,"TB@SD 04:25PM ET","SD","Sean","McGrath","TB",0,0
"TE","Asante Cleveland (7852487)","Asante Cleveland",7852487,2500,"TB@SD 04:25PM ET","SD","Asante","Cleveland","TB",0,0
"TE","Alan Cross (7852488)","Alan Cross",7852488,2500,"TB@SD 04:25PM ET","TB","Alan","Cross","SD",0,0
"TE","Ed Dickson (7852492)","Ed Dickson",7852492,2500,"Car@Sea 08:30PM ET","Car","Ed","Dickson","Sea",3.09,1.4
"TE","Luke Willson (7852493)","Luke Willson",7852493,2500,"Car@Sea 08:30PM ET","Sea","Luke","Willson","Car",2.19,0
"TE","Brandon Williams (7852494)","Brandon Williams",7852494,2500,"Car@Sea 08:30PM ET","Sea","Brandon","Williams","Car",0,0
"TE","Chris Manhertz (7852495)","Chris Manhertz",7852495,2500,"Car@Sea 08:30PM ET","Car","Chris","Manhertz","Sea",0,0
"TE","Nick Vannett (7852496)","Nick Vannett",7852496,2500,"Car@Sea 08:30PM ET","Sea","Nick","Vannett","Car",0,0
