"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Gavin Escobar",0,0,2500,28,0.1,0.33,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,32,30,0,0,0,0,0,0,0,12,12,6,0.00191368433139059
"Randall Telfer",0,0,2500,21,0.01,-0.15,0.15,0,0,0,0,0,1.5,1.5,0.6,0,0,0,0,1,0,0,0,0,10,24,0,0,0,0,4,0,0.0133333333333333,13,10,5,0
"Brandon Myers",0,0,2500,22.3,0.14,-0.13,0.38,0,0,0,0,0,1.7,1.7,0.5,1,4.6,3.8,3.8,1,0.6,6.9,0,2,31,28,0,0,0,4,6,1,0.0223048327137546,9,8,4,0
"Geoff Swaim",0,0,2500,28,0.1,0.33,0.63,0,0,0,0,0,1,1.2,0.5,0,9.7,0.6,2,1,-0.1,4.1,0,3.1,32,30,1.8,0,0,4,7,0,0.0307017543859649,8,7,6,0.00255157910852079
"David Johnson",0,0,2500,24.8,-0.11,-0.24,-0.36,0,0,0,0,0,1,1,0.4,0,9,1.7,1.6,1,0.2,3.1,0,2.5,7,2,17.8,28.1,37.8,3,4,0,0.0144927536231884,11,11,10,0.00233894751614405
"Xavier Grimble",0,0,2500,24.8,-0.11,-0.24,-0.36,0,0,0,0,0,3.3,3.2,0.4,0.2,5.2,2.9,4.5,1,1,7.9,0,2,7,2,0,3.4,2.1,8,16,1,0.0579710144927536,7,7,5,0.00382736866278118
"Garrett Celek",0,0,2500,24,0.13,0.03,-0.15,0,0,0,0,0,4.7,4,2.2,0.2,5.8,5.2,4.3,4,-0.2,8.8,4,11.6,26,13,0,1.4,0,12,23,0,0.10952380952381,5,4,5,0.00467789503228811
"Josh Hill",0,0,2500,29,-0.13,0.72,0,0,0,0,0,0,2.3,2.3,1.4,0.3,4.6,4.4,4.4,2,-0.7,9.5,2.1,8,29,18,1.3,1.6,10.3,3,6,1,0.0195439739413681,10,10,6,0.0110568428035901
"Blake Bell",0,0,2500,24,0.13,0.03,-0.15,0,0,0,0,0,1.7,1.7,0.7,0.7,2,1,1,1,0.1,1.9,1,0,26,13,0,0,0,2,5,0,0.0238095238095238,9,9,5,0.000637894777130196
"Ed Dickson",0,0,2500,23.8,-0.05,-0.03,-0.28,0,0,0,0,0,2.3,2,1.6,0.5,7.9,6.1,4.6,3,-0.2,9.4,2.7,3.7,9,11,0,0,11.3,7,9,1,0.0342205323193916,7,7,4,0.00127578955426039
"Tyler Higbee",0,0,2500,20.8,0.17,-0.26,0.28,0,0,0,0,0,1,1.8,1.4,0.3,0.9,0.5,0.6,2,-0.1,1.4,3,4.1,27,31,0,1.4,0,2,7,0,0.0294117647058824,7,6,5,0.00127578955426039
"Justin Perillo",0,0,2500,29.8,0.14,0.06,0.47,0,0,0,0,0,1,1,1.3,0,8.5,1.8,1.8,2,1.2,2.5,2.9,3.8,28,27,0,0,1.4,2,2,0,0.0069204152249135,12,13,8,0.00255157910852079
"Erik Swoope",0,0,2500,22.3,0.01,-0.31,-0.04,0,0,0,0,0,3.7,3.7,1,0.3,11.2,6.1,6.1,2,5,7.2,1.1,1.7,14,21,5,7.1,6.2,6,12,0,0.0369230769230769,10,10,7,0.00489052662466484
"Anthony Fasano",0,0,2500,22,0.11,-0.2,0.01,0,0,0,0,0,1.3,1.6,0.6,0.2,4.5,4.2,2.7,1,-0.6,6.1,0,1.9,20,15,0,2,8.5,4,10,1,0.0384615384615385,8,8,6,0.00680421095605543
"Sean McGrath",0,0,2500,25.5,0.06,-0.23,0.3,0,0,0,0,0,0.3,0.3,2.2,0,13,0.8,0.8,4,-0.6,2.1,3.9,0,13,25,0,0,0,1,1,0,0.00342465753424658,11,12,8,0.000637894777130196
"Phillip Supernaw",0,0,2500,22,0.11,-0.2,0.01,0,0,0,0,0,1.3,1.3,0.3,0,12.4,2.8,2.5,1,0.5,4.6,0,0,20,15,4,0,4.5,4,6,1,0.0230769230769231,8,10,6,0.00318947388565098
"Mychal Rivera",0,0,2500,22.8,-0.23,0.09,0.08,0,0,0,0,0,2,1.8,1.3,0.5,9.4,5.8,4.7,2,-0.7,10,2.4,1.6,2,16,12.6,2.3,2.6,6,7,1,0.0207715133531157,9,9,6,0.0263663174547148
"Clive Walford",0,0,2500,22.8,-0.23,0.09,0.08,0,0,0,0,0,2.7,3.9,2.9,0.3,6.9,4,6.2,5,1.3,11.2,4.2,3.3,2,16,6.1,1.5,4.5,20,28,2,0.0830860534124629,4,4,3,0.0788863207717676
"Jeff Heuerman",0,0,2500,21.8,0.11,0.16,0.27,0,0,0,0,0,1,1,0.5,0,16,2.3,2.3,1,0.2,4.3,0,0,26,26,0,0,0,2,3,0,0.0109489051094891,11,11,5,0.00297684229327425
"Brandon Williams",0,0,2500,24.5,0,0.1,-0.18,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0,0,0,2.6,15,9,0,0,0,0,0,0,0,14,15,5,0
"Nick O'Leary",0,0,2500,18.5,-0.05,-0.17,-0.35,0,0,0,0,0,1.3,1.3,0.8,0.2,11.8,3.5,3.1,1,1.2,4.9,1.1,0,4,4,4,1.7,4.9,7,8,0,0.033195020746888,6,8,7,0
