"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Austin Hooper",0,0,2800,26.3,-0.21,-0.09,-0.57,0,0,0,0,0,4.7,2.9,3.6,0.6,12.4,8.2,7.4,6,2.4,12.5,6.1,2.8,1,1,0,1.8,13.6,16,21,2,0.0596590909090909,7,7,4,1.00350311494343
"Jesse James",1,0,2700,29.3,0.14,0.06,0.25,0,0,0,0,0,4,4.3,2.7,0.8,5.5,4.9,7.1,4,2.2,11.9,4.3,0,29,24,1.5,9.9,3.3,32,45,3,0.109223300970874,3,3,2,0
"Charles Clay",1,0,2700,26,-0.15,0.06,-0.13,0,0,0,0,0,5.7,5.3,4.8,0.7,5.8,4.6,6.5,8,2.7,10.2,7.7,3.7,15,13,7.3,0,3.9,36,57,0,0.188741721854305,2,2,7,0.961601861521675
"Garrett Celek",0,0,2600,18.8,-0.08,0.18,-0.04,0,0,0,0,0,4,4.1,2.3,0.1,7.8,6.7,5.6,4,1,10.2,4,8.9,12,17,7.1,0,11.6,19,32,0,0.103225806451613,3,4,6,0.102945211452442
"Ladarius Green",3,0,2600,29.3,0.14,0.06,0.25,0,0,0,0,0,3,3,3.5,1,5,3,3,6,-1.2,7.2,6.5,8.7,29,24,0,6,0,3,6,0,0.0145631067961165,12,12,11,0
"Dwayne Allen",1,0,2600,20.8,0.08,-0.1,0.01,0,0,0,0,0,2,3.9,4.3,0.6,6.7,1.5,6.7,7,0,13.4,6.8,9.9,15,19,0,0,2.5,19,33,2,0.0850515463917526,6,5,5,0
"Richard Rodgers",0,0,2600,21.3,-0.07,-0.01,-0.41,0,0,0,0,0,7,4.2,2.5,0.4,5.3,8.6,5.5,4,1.9,9.1,4.1,0,6,4,6.8,6.7,12.4,23,38,1,0.0883720930232558,5,4,5,0
"Virgil Green",0,0,2600,21.8,0.01,0.14,-0.31,0,0,0,0,0,5.3,4.7,2.9,0.5,7.5,6.5,6.5,5,4.7,8.4,5.4,0,12,3,0,4.4,5.7,18,28,0,0.0804597701149425,4,4,8,0.181430300349035
"Austin Seferian-Jenkins",1,0,2500,19.5,0.02,-0.03,-0.01,0,0,0,0,0,1.7,1.5,1.1,0,10.2,2.4,4.3,2,0.1,8.4,1.5,1.9,10,18,0,0,0,2,2,0,0.00573065902578797,9,10,7,0.043602827164774
"Jared Cook",0,0,2500,21.3,-0.07,-0.01,-0.41,0,0,0,0,0,6.7,5.5,4.5,1.5,7.2,11.4,9,7,-1.7,19.6,7.6,1.7,6,4,24.5,0,0,12,23,1,0.0534883720930233,7,6,5,0
"Trey Burton",0,0,2500,25.8,0.08,-0.14,0.21,0,0,0,0,0,2.3,3,0.8,0.4,6.5,4.2,4.4,1,-0.9,9.7,1.7,4,29,27,2.4,0,8.5,15,25,1,0.0710227272727273,6,6,4,0
"Dominique Jones",0,0,2500,25.8,-0.01,0.68,-0.08,0,0,0,0,0,2.3,2.3,1,0.3,6,5,4.3,2,-1.6,10.3,2.5,0,32,10,0,0,13.2,7,11,2,0.0365448504983389,9,8,2,0.00255236061452336
"Ryan Griffin",0,0,2500,21.5,0.1,-0.18,-0.1,0,0,0,0,0,4,4.7,2.6,0.2,5.4,7.4,6.1,4,2.6,9.7,3.6,7.6,24,12,0,0,0,31,47,1,0.128415300546448,3,4,4,0.0701899168993923
"Dion Sims",0,0,2500,25.8,-0.01,0.68,-0.08,0,0,0,0,0,2.3,2.4,1.6,0.4,6.7,2.4,3.2,3,0.4,6,2.8,15.3,32,10,5,0,0,11,17,0,0.0564784053156146,6,6,8,0.0221204586592024
"MarQueis Gray",0,0,2500,25.8,-0.01,0.68,-0.08,0,0,0,0,0,2.3,2.2,1,0.4,10.4,2.8,3.9,2,-0.4,8.2,2.1,3.2,32,10,1.5,3.8,3,8,12,0,0.0398671096345515,7,7,8,0.000850786871507786
"Tyler Higbee",0,0,2500,19.3,0.12,-0.04,-0.03,0,0,0,0,0,3.7,2.8,0.6,0.3,2.4,2.6,1.5,1,0,3.1,1.1,0,26,19,2.4,0,4.1,5,17,0,0.0491329479768786,7,7,5,0.00489202451116977
"Josh Hill",1,0,2500,26.8,-0.12,-0.04,-0.27,0,0,0,0,0,2.3,2.3,3.1,0.3,5.1,2.7,3.5,5,-0.9,8,3.7,13.4,4,7,0,0,8,7,13,1,0.0307328605200946,10,9,7,0.00404123763966198
"Jerell Adams",0,0,2500,26.8,0.05,0.35,0.67,0,0,0,0,0,2.7,2.2,1.9,0.2,6.7,5.4,4.5,3,0.3,8.7,3.3,0,31,31,0,10.8,5.4,9,11,1,0.0277078085642317,9,11,4,0.0219077619413255
"Larry Donnell",0,0,2500,26.8,0.05,0.35,0.67,0,0,0,0,0,4.7,4.2,0,0.4,4.4,4.8,5.8,0,2.4,9.3,0,0,31,31,0,0,0,15,21,1,0.052896725440806,7,7,4,0.0344568682960653
"Levine Toilolo",0,0,2500,26.3,-0.21,-0.09,-0.57,0,0,0,0,0,1,1.6,1.2,0.1,11.5,3.9,4.5,2,-1.7,10.8,1.6,2.8,1,1,0,0,10.2,8,12,2,0.0340909090909091,10,10,4,0.0191427046089252
"Jermaine Gresham",1,0,2500,22.8,0.13,-0.03,0.24,0,0,0,0,0,4.3,2.7,3.5,0.2,6.5,8.4,4.1,5,0,8.1,5.3,14.5,30,28,11.3,7.7,0,17,27,1,0.0638297872340425,6,6,5,0.271401012010984
"Darren Fells",0,0,2500,22.8,0.13,-0.03,0.24,0,0,0,0,0,1.3,2.2,1,0.2,7.5,2.6,3.7,2,1.6,5.7,1.7,0,30,28,3.2,0,0,11,15,0,0.0354609929078014,7,8,8,0.00999674574021648
"Darren Waller",0,0,2500,22.8,-0.01,0.16,0.32,0,0,0,0,0,2.5,2.5,0,0.5,6.2,6.6,6.6,0,2.5,10.6,0,3.4,22,6,0,9.4,3.7,4,5,1,0.0119904076738609,11,12,4,0.00638090153630839
"Ben Koyack",0,0,2500,17.5,-0.01,0.01,-0.07,0,0,0,0,0,3,3,2.1,0,8.4,5.2,5.2,4,0.5,9.9,3.4,4.3,13,15,0,6.5,0,8,9,0,0.0210772833723653,8,8,10,0.518767294901872
"Ben Braunecker",0,0,2500,17.5,0.09,-0.14,0.15,0,0,0,0,0,1,1,2.6,1,8,1.8,1.8,5,1.8,1.8,4,2.4,19,22,0,0,0,1,1,0,0.00280112044817927,12,13,6,0.132084661801584
"Rhett Ellison",0,0,2500,20,0.01,-0.01,0.37,0.3,0.2,0,0.2,1,2,1.6,0.9,0.2,3.8,3.7,3,2,0.4,5.7,1.7,3.1,23,32,0.8,2.8,7.5,7,9,0,0.0252100840336134,7,8,5,0
"Logan Paulsen",2,0,2500,17.5,0.09,-0.14,0.15,0,0,0,0,0,1.3,1.5,3.1,0.2,1.7,0.5,0.8,6,-0.5,2,4.8,0,19,22,0,0,0,3,8,0,0.0224089635854342,10,9,6,0.245452012429996
"David Johnson",0,0,2500,29.3,0.14,0.06,0.25,0,0,0,0,0,1,1,0.4,0.1,7.6,1.9,1.8,1,0.6,2.9,0,0,30,29,38,27.1,0,5,8,0,0.0194174757281553,10,11,11,3.34869712625464
"Stephen Anderson",0,0,2500,21.5,0.1,-0.18,-0.1,0,0,0,0,0,1.3,1.8,2.1,0.3,7.1,4.6,3.8,3,1.2,6.4,3.3,1.8,24,12,2.4,7.7,0,9,12,1,0.0327868852459016,8,8,4,0.00148887702513863
"Luke Willson",0,1,2500,25.5,0.07,0.07,0.01,0,0,0,0,0,1.7,2.2,0,0,4.8,1.4,2.2,0,0.7,3.7,0,2.1,27,21,2.2,0,0,7,12,0,0.0378548895899054,8,7,5,0.00106348358938473
"Ed Dickson",0,0,2500,22.5,0.09,0.09,0.14,0,0,0,0,0,2,2,1,0.3,7.6,2.4,3.7,2,-0.1,7.4,1.5,0,25,25,0,3.6,3.7,10,15,1,0.0407608695652174,7,7,5,0.00191427046089252
"Mychal Rivera",0,0,2500,26,0.11,-0.23,0.25,0,0,0,0,0,1.7,1.6,1.1,0.4,9,5.5,4,2,-0.8,8.9,1.9,3.3,23,30,0,0,1.6,7,8,1,0.0197044334975369,10,10,6,0.00999674574021648
"Clive Walford",2,0,2500,26,0.11,-0.23,0.25,0,0,0,0,0,3.7,3.8,3.5,0.6,6.7,4.7,5.7,6,1.3,10.2,5.4,13.3,23,30,4.8,0,3.3,24,35,2,0.0862068965517241,4,4,4,0.290969110055663
"A.J. Derby",0,0,2500,21.8,0.01,0.14,-0.31,0,0,0,0,0,2,2,2.2,0,5.5,2.1,2.1,4,-0.9,5.1,3.6,8.3,12,3,0,0,0,2,4,0,0.0114942528735632,11,11,8,0.0489202451116977
