"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Lance Kendricks",0,0,2900,12.3,-0.04,-0.08,-0.17,0,0,0,0,0,5,5.8,4.8,0.5,5.9,6.9,7.7,8,2,13.3,8,1.5,5,7,2.3,3.3,15.1,46,76,2,0.168888888888889,3,3,4,0
"Hunter Henry",1,0,2900,23.5,0.07,0.12,0.07,0,0,0,0,0,3,4,3.4,1.2,9.1,7.2,9.5,6,3.2,15.7,6.8,12.7,25,24,9.3,2.4,10,29,45,6,0.0984682713347921,6,6,1,2.15072727441498
"Will Tye",1,0,2900,23.3,0.02,-0.09,0.33,0,0,0,0,0,2.7,4.1,4.3,0.5,5.7,3.8,5.5,7,3,7.9,7.4,6.5,18,30,3.9,4.2,3.2,36,52,1,0.104838709677419,3,4,4,0.645125358531899
"Charles Clay",5,0,2800,27,0.02,0.36,0.45,0,0,0,0,0,5.7,5.3,4.3,0.6,6,8.4,6.9,7,2.7,11.1,7.5,20.2,31,31,14.2,0,3.7,42,69,1,0.1796875,3,1,3,2.84736983783683
"Jack Doyle",3,0,2700,19.8,-0.14,-0.05,-0.14,0,0,0,0,0,4,4.5,5,0.8,8.4,7,9.3,8,2.6,15.9,9,7.2,2,10,10.5,6,4.5,51,61,4,0.123481781376518,2,2,4,3.02164650843304
"Garrett Celek",5,0,2700,19,0.13,-0.06,0.24,0,0,0,0,0,2.3,3.7,3,0.2,7.6,5.8,5.5,5,1.1,9.9,5.3,10.2,30,28,1.5,0,8.9,22,36,1,0.0897755610972569,5,5,6,1.19046514002469
"Jared Cook",1,0,2700,22.8,-0.09,0,-0.19,0,0,0,0,0,2.7,4.3,4,0.9,6.6,3,6.4,7,-1.8,14.6,6.6,14.5,11,7,2.5,4.9,1.7,17,32,1,0.0611854684512428,7,6,5,0.543019186677929
"Richard Rodgers",0,0,2600,22.8,-0.09,0,-0.19,0,0,0,0,0,1.7,3.6,2.2,0.4,5.3,1.8,4.6,4,1,8.1,3.6,2,11,7,1.8,3.6,0,26,43,1,0.0822179732313576,5,5,5,0.172884313707289
"Dwayne Allen",0,0,2600,19.8,-0.14,-0.05,-0.14,0,0,0,0,0,4,3.9,4.6,0.6,7.6,13,8.4,8,-0.8,17.6,7.4,2.3,2,10,0,29.2,9.9,29,45,5,0.0910931174089069,4,5,3,0.651390964532029
"Dion Sims",0,0,2500,21,0.03,-0.05,0.08,0,0,0,0,0,3.3,2.7,2.3,0.5,8,10.4,5.4,4,0.7,10,3.7,19.1,24,22,8.9,6.9,15.3,20,27,2,0.0687022900763359,5,5,4,0
"Brandon Bostick",0,0,2500,18.5,-0.03,0.25,0.16,0,0,0,0,0,1.7,1.3,0.5,0,6.2,3.1,1.8,1,0.3,3.3,0,0,23,25,3.7,2.2,3.4,7,9,0,0.0199556541019956,10,10,7,0
"Austin Seferian-Jenkins",0,0,2500,18.5,-0.03,0.25,0.16,0,0,0,0,0,3.3,2.3,1,0.1,8.4,4.4,4.3,2,1.1,7.6,1.4,1.3,23,25,0,0,0,8,12,0,0.0266075388026608,9,9,7,0
"Daniel Brown",0,0,2500,18.3,0.05,-0.1,0.18,0,0,0,0,0,4,4,4.5,1,6.6,8.3,8.3,8,3.9,12.7,6.3,1.8,16,22,0,0,0,11,13,1,0.0276595744680851,10,11,4,0.530255915196183
"Ryan Griffin",0,0,2500,21.5,-0.17,0.05,-0.19,0,0,0,0,0,4.3,4.6,5.4,0.2,5.8,8.1,6.6,9,3,10.2,7.3,16.5,10,13,0,0,0,42,61,2,0.131465517241379,3,4,3,4.53676286305706
"Neal Sterling",0,1,2500,18,-0.13,-0.02,-0.26,0,0,0,0,0,4.7,3.8,4.3,0,6.4,6.2,5.2,7,2,8.3,6.7,2.4,6,6,0,0,0,11,16,0,0.0299625468164794,9,8,10,0.0301677325932183
"Stephen Anderson",0,0,2500,21.5,-0.17,0.05,-0.19,0,0,0,0,0,1,1.7,3.2,0.3,7.2,4,3.5,5,1,6,5,1.7,10,13,0,0,1.8,10,14,1,0.0301724137931034,8,8,5,0.0129953309632325
"Ben Koyack",0,0,2500,18,-0.13,-0.02,-0.26,0,0,0,0,0,2.3,2.7,2,0,7.6,3.2,4.2,3,0.9,7.5,3.1,1.2,6,6,3.9,1.4,4.3,13,16,0,0.0299625468164794,8,8,10,0.00348089222229442
"Trey Burton",0,0,2500,18,-0.02,-0.3,-0.17,0,0,0,0,0,7.7,4.3,1.2,0.5,6,9.3,5.8,2,0.3,11.2,2.2,2.2,5,4,13.5,10.3,4,30,48,1,0.0977596741344195,6,6,5,0.330220642154997
"Darren Waller",0,0,2500,23,-0.01,-0.06,-0.45,0,0,0,0,0,2.3,2.4,0,1,5.3,4.4,5.3,0,2.3,8.2,0,2.1,12,30,7.3,2.5,3.4,8,12,2,0.0218181818181818,9,11,4,0.0113709145928284
"Larry Donnell",0,0,2500,23.3,0.02,-0.09,0.33,0,0,0,0,0,3.7,3.7,0,0.5,4.2,3.4,4.9,0,0.9,8.8,0,0,18,30,0,0,0,15,21,1,0.0423387096774194,7,7,4,0.0120670930372873
"Jerell Adams",0,0,2500,23.3,0.02,-0.09,0.33,0,0,0,0,0,2,2.3,1.3,0.1,5.9,1.7,3.9,2,0.4,7.5,2.1,4.8,18,30,3.1,2,0,12,16,1,0.032258064516129,9,10,4,0.00533736807418477
"Rhett Ellison",0,0,2500,24.8,0.07,0.07,0.13,0,0.1,0,0.1,1,1.7,1.6,1,0.4,4.4,1.9,2.6,2,0.4,4.8,1.8,0,29,23,1,1.6,3.1,10,14,0,0.029723991507431,8,8,6,0.00139235688891777
"Darren Fells",0,0,2500,25.8,0.1,-0.08,-0.04,0,0,0,0,0,1.7,2.1,1,0.4,6.9,2.4,3.2,2,1.4,5,1.8,2.3,27,18,2.2,1.9,0,13,19,0,0.0344827586206897,7,8,9,0.0136915094076914
"Jermaine Gresham",11,0,2500,25.8,0.1,-0.08,-0.04,0,0,0,0,0,7.7,3.8,5.5,0.4,6.2,11.4,5.8,9,0.9,10.6,8.7,7.2,27,18,9.5,10.2,14.5,32,50,2,0.0907441016333938,4,5,5,6.88149186399458
"Levine Toilolo",0,0,2500,32.5,-0.01,0.59,-0.09,0,0,0,0,0,1,1.4,1.2,0.1,14.7,3.6,4.3,2,-0.9,9.4,1.8,4,32,11,2.9,5.2,2.8,11,15,2,0.033112582781457,10,10,6,0.0280791972598416
"Austin Hooper",0,1,2500,32.5,-0.01,0.59,-0.09,0,0,0,0,0,2,2.6,3,0.4,10.1,1.4,5.6,5,0.5,10.7,6.1,7.9,32,11,1.5,0,2.8,19,28,2,0.0618101545253863,7,7,6,0.180542276596337
"Virgil Green",0,1,2500,20.3,0.02,-0.16,-0.05,0,0,0,0,0,3,3.9,2.1,0.4,6.8,1.5,4.9,3,1.5,8.3,3.8,1.9,8,12,0,0,0,18,31,0,0.0670995670995671,5,4,8,0.0129953309632325
"A.J. Derby",0,1,2500,20.3,0.02,-0.16,-0.05,0,0,0,0,0,3.3,2.8,3.8,0,8.9,6.4,4.7,6,0.5,8.9,5.9,7.5,8,12,0,0,0,12,14,0,0.0303030303030303,7,9,8,0.268956939042615
"Mychal Rivera",0,0,2500,26,0.07,-0.14,0.02,0,0,0,0,0,4,2.5,1,0.5,8.4,5.9,4.7,2,0.7,8.8,1.8,2.5,22,19,5.6,8.7,3.3,15,20,1,0.0381679389312977,7,7,6,0.0287753757043005
"Clive Walford",0,0,2500,26,0.07,-0.14,0.02,0,0,0,0,0,3.3,3.7,3.4,0.6,7,6.7,6,5,1.5,10.5,5.1,2.3,22,19,4.1,2.8,13.3,30,45,3,0.0858778625954199,4,4,4,0.202123808374563
"David Johnson",0,0,2500,24.3,-0.03,0.11,0.35,0,0,0,0,0,0.7,1,0,0.1,7.6,1.5,1.6,0,0.5,2.8,0,2.2,27,26,18.1,38.5,33.1,6,10,0,0.0200400801603206,10,11,12,3.30661555169821
"Jesse James",0,0,2500,24.3,-0.03,0.11,0.35,0,0,0,0,0,2.7,3.9,1.6,0.7,5.4,2.6,6,3,1.2,10.8,2.4,0,17,29,1.5,6.2,0,36,52,3,0.104208416833667,3,3,2,0.119510632965442
"Ed Dickson",0,0,2500,21.8,0.07,0.05,0.33,0,0,0,0,0,1,1.8,0.9,0.3,6.6,0,2.8,1,-0.8,6.5,1.3,3.8,25,26,0,0,0,10,17,1,0.037037037037037,7,8,5,0
