"Player.Name","Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Actual.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Ownership.Pctg"
"Garrett Celek",0,0,2600,20.5,0.03,-0.06,-0.1,0,0,0,0,0,5,4.3,2.6,0.1,7.2,4.8,5.4,4,0.4,10.3,4.4,7.1,11,12,0,11.6,0,16,29,0,0.103571428571429,4,4,6,0.0212674552639079
"Ed Dickson",0,0,2500,28,0.15,0.01,-0.01,0,0,0,0,0,3,2.2,2.4,0.3,8.2,6.2,4.3,4,0.5,8,3.9,0,28,21,3.6,3.7,0,10,14,1,0.0416666666666667,7,7,4,0
"David Johnson",0,0,2500,26.8,0.09,0.34,0.78,0,0,0,0,0,1.3,1.2,0.3,0.2,7.6,1.7,1.7,0,0.5,2.9,0,2,2,7,27.1,0,17.8,5,7,0,0.0187667560321716,10,11,11,1.06316008864275
"Ladarius Green",12,0,2500,26.8,0.09,0.34,0.78,0,0,0,0,0,4,4,2.8,0,7.5,6,6,4,6,6,5.4,0,32,31,6,0,0,3,4,0,0.0107238605898123,12,12,11,2.69947809664782
"Seth DeValve",0,0,2500,18.8,0.09,-0.04,-0.01,0,0,0,0,0,1.5,1.5,0.6,0,10,5.5,5.5,1,-0.2,11.2,1.1,1.8,20,4,9.5,0,1.5,2,2,1,0.00560224089635854,10,12,4,0.00212674552639079
"Gavin Escobar",0,0,2500,25.8,-0.13,-0.33,-0.33,0,0,0,0,0,1,1,0,1,2,7.2,7.2,0,7.2,7.2,0,4.1,3,2,0,7.2,0,1,1,1,0.00346020761245675,12,12,5,0.00616756202653328
"Darren Waller",0,0,2500,18.8,0.04,-0.23,0.11,0,0,0,0,0,2.5,2.5,2.4,0.5,6.2,6.6,6.6,4,2.5,10.6,3.4,0,12,14,9.4,3.7,0,4,5,1,0.0131578947368421,11,12,4,0.0140365204741792
"Anthony Fasano",0,0,2500,25.3,0.13,0.07,0.29,0,0,0,0,0,1.3,1.4,0.6,0.3,5.4,3.9,3.3,1,-0.1,6.7,0,0,29,27,7.9,1.9,0,6,12,2,0.0364741641337386,8,7,5,0.0146745441320964
"Erik Swoope",0,0,2500,28.3,0.09,-0.12,0.23,0,0,0,0,0,3,3,0,0.3,10.8,4.6,5,0,2.6,7.4,0,0,19,24,0,1.7,5,7,13,0,0.0361111111111111,10,10,7,0.00148872186847355
"Tyler Kroft",0,0,2500,25.3,0.01,0.02,-0.05,0,0,0,0,0,1,2,0.5,0.2,7.7,1,3.2,1,0.6,5.8,1.1,0,14,17,0,0,1.6,10,11,0,0.0367892976588629,7,8,5,0.00106337276319539
"Nick O'Leary",0,0,2500,22.8,0.03,0.09,0.37,0,0,0,0,0,1.3,1.3,0.8,0.2,11.8,3.5,3.1,1,1.2,4.9,1.5,0,24,30,0,0,4,7,8,0,0.0289855072463768,7,10,7,0.00233942007902986
"Luke Stocker",0,0,2500,19,-0.02,0.14,-0.35,0,0,0,0,0,2,2,0.4,0,4.8,2.5,2.5,1,2,2.9,0,0,10,4,2.1,0,2.8,3,4,0,0.0113314447592068,13,13,8,0
"Demetrius Harris",0,0,2500,26,0.07,0.1,-0.08,0,0,0,0,0,2,2.1,0.9,0.2,4.2,1.4,2.7,1,-0.3,5.7,1.2,0,28,19,0,0,4.3,10,19,0,0.0579268292682927,8,8,6,0.00127604731583447
"Logan Paulsen",0,0,2500,17.3,0.06,-0.14,-0.01,0,0,0,0,0,1.3,1.6,0.4,0.2,1.9,0.5,0.9,1,-0.4,2.2,0,0,9,10,0,0,0,3,7,0,0.0215384615384615,10,9,6,0.000638023657917236
"Jerell Adams",0,0,2500,24.3,-0.01,-0.08,-0.16,0,0,0,0,0,2.7,2.5,2.3,0.3,7.4,5.9,5.6,4,1.7,9.5,3.8,0,16,5,10.8,5.4,0,6,7,0,0.0222929936305732,10,10,6,0.0365800230539215
"Darren Fells",0,0,2500,18.8,-0.13,-0.09,0,0,0,0,0,0,1.7,2.5,0.9,0.3,6.1,2.7,3.8,1,1.5,6.1,1.5,3.2,2,18,0,0,0,10,14,0,0.0364583333333333,8,8,7,0.00510418926333788
"Jermaine Gresham",0,0,2500,18.8,-0.13,-0.09,0,0,0,0,0,0,5,2.8,3.2,0.2,5.7,5.8,3.3,5,-0.1,6.6,4.6,11.3,2,18,7.7,0,6.2,15,25,0,0.0651041666666667,6,6,7,0.0225435025797423
"Rhett Ellison",0,0,2500,20.8,-0.2,-0.07,-0.57,0.3,0.3,0,0.3,1,1.3,1.3,0.9,0,6.4,3.8,3.6,1,0.9,6.3,1.6,0.8,1,1,2.8,7.5,0,5,5,0,0.0153374233128834,9,10,5,0.00255209463166894
"MarQueis Gray",0,0,2500,19,-0.1,-0.04,-0.27,0,0,0,0,0,3,2.5,1.1,0.5,10.9,6,4.5,2,-0.2,9.2,2.2,1.5,6,8,3.8,3,0,7,11,0,0.0415094339622641,8,7,8,0.0029774437369471
"Dion Sims",0,0,2500,19,-0.1,-0.04,-0.27,0,0,0,0,0,2,2.2,1.8,0.5,7.2,1.3,2.9,3,-0.1,5.9,3,5,6,8,0,0,0,8,13,0,0.0490566037735849,6,6,8,0.00871965665820222
"Tyler Higbee",0,0,2500,20,-0.04,0.2,-0.03,0,0,0,0,0,3,2.8,0.6,0.4,2.6,1.8,1.3,1,-0.3,3,0,2.4,18,23,0,4.1,0,3,14,0,0.0445859872611465,7,7,5,0.00233942007902986
"Dominique Jones",0,0,2500,19,-0.1,-0.04,-0.27,0,0,0,0,0,2.3,2.3,1.1,0.3,6,5,4.3,2,-1.6,10.3,2.7,0,6,8,0,13.2,0,7,11,2,0.0415094339622641,8,7,2,0.00701826023708959
"Brent Celek",0,0,2500,18.3,-0.01,-0.1,-0.21,0,0,0,0,0,2.3,1.8,0.5,0.4,9.8,4.2,3,1,-0.6,6.5,0,2.9,8,6,1.9,0,0,8,11,0,0.0361842105263158,8,7,7,0.0106337276319539
"Luke Willson",0,0,2500,24.8,-0.09,-0.06,-0.49,0,0,0,0,0,2.3,2.4,0,0,4.2,1.6,2.2,0,0.5,3.9,0,2.2,5,3,0,0,0,6,11,0,0.0354838709677419,8,8,5,0.00255209463166894
"Trey Burton",0,0,2500,18.3,-0.01,-0.1,-0.21,0,0,0,0,0,2,3.1,1,0.4,6.4,3.4,4.7,2,-0.9,10.4,2,2.4,8,6,0,8.5,1.6,13,22,1,0.0723684210526316,6,6,2,0.0123351240530666
"Jared Cook",0,0,2500,22.5,0.02,0.08,0.08,0,0,0,0,0,3.7,3.7,4.1,0.3,4.8,3.8,3.8,7,0.9,6.7,6.8,24.5,17,20,0,0,0,6,12,0,0.0310880829015544,8,8,9,0.110378092819682
"Mychal Rivera",0,0,2500,26,-0.2,0.13,-0.25,0,0,0,0,0,1.7,1.6,1,0.4,9,5.5,4,2,-0.8,8.9,1.6,0,6,5,0,1.6,12.6,7,8,1,0.0213903743315508,9,9,6,0
"Ryan Griffin",0,0,2500,19.5,0.11,0.07,0.04,0,0,0,0,0,4,4.7,2.1,0.2,5.3,6.5,6.1,3,2.3,9.9,3,6.2,25,25,0,0,0,28,43,1,0.131901840490798,3,4,4,0
"Clive Walford",0,0,2500,26,-0.2,0.13,-0.25,0,0,0,0,0,3,3.8,3.3,0.4,6.6,3.6,5.9,5,1.1,10.6,4.7,4.8,6,5,0,3.3,6.1,22,31,2,0.0828877005347594,4,4,3,0
"Stephen Anderson",0,0,2500,19.5,0.11,0.07,0.04,0,0,0,0,0,1.3,2,1.7,0.4,6.4,3.8,4.1,3,1.2,6.9,2.8,2.4,25,25,7.7,0,3.7,8,11,1,0.0337423312883436,8,8,4,0
