Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
5946,770699369,jtufl04 (4/12),0,77.9,1B Miguel Cabrera 2B Ian Kinsler OF Colby Rasmus 3B Evan Longoria OF Steven Souza Jr. SS Tim Beckham P Mike Foltynewicz P Robbie Ray C James McCann OF Mallex Smith,,,
5947,770930348,bquicksix (59/150),0,77.85001,C Yadier Molina OF Dexter Fowler SS Troy Tulowitzki OF Kiké Hernández 1B Matt Carpenter P Buck Farmer 3B Jedd Gyorko OF Joc Pederson P Robbie Ray 2B Paul DeJong,,,
5947,770931558,mray6288 (100/150),0,77.85001,1B Miguel Cabrera 2B Ian Kinsler OF Adam Jones OF Seth Smith OF Mark Trumbo C Alex Avila P Buck Farmer 3B Manny Machado P Robbie Ray SS Francisco Lindor,,,
5947,770729473,tholdwth28 (8/12),0,77.85,OF Melky Cabrera 1B Kendrys Morales 3B Josh Donaldson C Chris Herrmann OF Chris Owings SS Ryan Goins OF Jeremy Hazelbaker P Buck Farmer P Robbie Ray 2B Brandon Drury,,,
5947,770930292,bquicksix (3/150),0,77.85,1B Joey Votto C Russell Martin SS Troy Tulowitzki OF Steve Pearce 3B Josh Donaldson 2B Wilmer Flores P Buck Farmer OF Adam Duvall P Robbie Ray OF Kevin Pillar,,,
5951,770712166,nads06,0,77.8,P John Lackey OF José Bautista P Lance Lynn C Alex Avila OF Eric Thames SS Chris Owings 1B Matt Carpenter 3B Jake Lamb OF Hernán Pérez 2B Paul DeJong,,,
5951,770750988,DCinKC,0,77.8,2B Daniel Murphy P Kenta Maeda OF Eric Thames OF Matt Adams C Elias Díaz 3B Travis Shaw P Jacob Faria OF Franchy Cordero SS Corey Seager 1B Cody Bellinger,,,
5951,770862191,NoNines (5/5),0,77.8,1B Carlos Santana OF Alex Presley C Roberto Pérez 3B Todd Frazier 2B Jason Kipnis OF Gregory Polanco P Jacob deGrom P Robbie Ray SS Francisco Lindor OF Bradley Zimmer,,,
5954,770831171,jressle (11/12),0,77.7,OF Colby Rasmus 1B Logan Morrison OF Tommy Pham C Derek Norris SS Tim Beckham 3B Jedd Gyorko 2B Greg Garcia P Robbie Ray P Joe Ross OF Mallex Smith,,,
5954,770831174,jressle (12/12),0,77.7,C Yadier Molina OF Colby Rasmus 1B Logan Morrison OF Tommy Pham SS Tim Beckham 3B Jedd Gyorko P Robbie Ray P Joe Ross OF Mallex Smith 2B Daniel Robertson,,,
5956,770686595,flattiechops,0,77.64999,P Lance Lynn 2B Logan Forsythe 1B Eric Thames C Chris Herrmann 3B Matt Davidson P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
5956,770840287,Jgunner76,0,77.64999,OF Jay Bruce 3B Josh Donaldson P Lance Lynn 2B Jason Kipnis C Alex Avila OF Eric Thames 1B Matt Carpenter P Jimmy Nelson OF Joc Pederson SS Francisco Lindor,,,
5956,770913986,weebitofirish,0,77.64999,OF Jay Bruce 1B Lucas Duda P Lance Lynn 2B Jason Kipnis C Chris Herrmann 3B Jedd Gyorko P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
5959,770904586,paulc1999 (1/2),0,77.6,OF Andrew McCutchen 2B Daniel Murphy OF Eric Thames C Chris Herrmann 1B Paul Goldschmidt 3B Jake Lamb P Buck Farmer OF Bryce Harper P Trevor Bauer SS Trea Turner,,,
5959,770915037,paulc1999 (2/2),0,77.6,OF Andrew McCutchen 2B Daniel Murphy OF Eric Thames C Chris Herrmann 1B Paul Goldschmidt 3B Jake Lamb P Buck Farmer OF Bryce Harper P Trevor Bauer SS Trea Turner,,,
5961,770823318,MichiganKevin (3/12),0,77.5,P J.A. Happ OF Dexter Fowler OF Jay Bruce P Lance Lynn 1B Matt Carpenter 3B Jedd Gyorko C Austin Barnes OF Cody Bellinger SS Aledmys Díaz 2B Paul DeJong,,,
5961,770838591,tcyoda (1/2),0,77.5,OF José Bautista OF Dexter Fowler 2B Jason Kipnis C Tucker Barnhart 1B Justin Bour P José Ureña OF Gregory Polanco 3B Manny Machado P Robbie Ray SS Francisco Lindor,,,
5961,770920018,timrausch,0,77.5,1B Joey Votto P J.A. Happ C Manny Piña 3B Josh Donaldson SS Zack Cozart P Lance Lynn OF Bryce Harper OF Joc Pederson 2B Brandon Drury OF Mallex Smith,,,
5964,770731382,Sneak40oz (7/9),0,77.4,2B Josh Harrison C Elias Díaz OF Gregory Polanco P Jameson Taillon SS Francisco Lindor 1B Josh Bell P Jacob Faria 3B José Ramírez OF Cody Bellinger OF Adam Frazier,,,
5964,770833442,mpasqurell (2/5),0,77.39999,C Yadier Molina 1B Matt Carpenter 3B Jedd Gyorko P Jameson Taillon OF Joc Pederson P Jacob Faria SS Corey Seager OF Yasiel Puig OF Cody Bellinger 2B Paul DeJong,,,
5964,770942133,lastairbender (2/2),0,77.39999,OF Matt Kemp OF Dexter Fowler 2B Jason Kipnis OF Eric Thames C Chris Herrmann 1B Matt Carpenter 3B Jake Lamb P Jameson Taillon P Trevor Bauer SS Francisco Lindor,,,
5964,770965410,pbarrese13 (3/3),0,77.39999,C Chris Herrmann 1B Paul Goldschmidt P Buck Farmer 3B Miguel Sanó P Jimmy Nelson OF Joc Pederson 2B Brandon Drury SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
5968,770710159,petersmr40,0,77.35001,P Bronson Arroyo 3B Evan Longoria OF Giancarlo Stanton SS Eric Sogard 1B Eric Thames C Chris Herrmann OF Corey Dickerson OF Marcell Ozuna P Robbie Ray 2B Daniel Robertson,,,
5968,770709037,papagates (61/150),0,77.35,2B Yangervis Solarte C Chris Herrmann SS Chris Owings 1B Wil Myers OF Jeremy Hazelbaker P Robbie Ray P Trevor Bauer 3B Cory Spangenberg OF Franchy Cordero OF Allen Cordoba,,,
5968,770847571,WallStreetWarriors,0,77.35,OF José Bautista 1B Miguel Cabrera 2B Ian Kinsler SS Troy Tulowitzki OF Justin Upton 3B Josh Donaldson C Derek Norris OF J.D. Martinez P Robbie Ray P Trevor Bauer,,,
5968,770906251,TeeJayOrTj (36/70),0,77.35,C Yadier Molina SS Troy Tulowitzki OF Tommy Pham OF Giancarlo Stanton 1B Matt Carpenter 3B Jedd Gyorko 2B Greg Garcia OF Joc Pederson P Robbie Ray P Trevor Bauer,,,
5972,770961406,jbarbieri75,0,77.3,OF José Bautista C Russell Martin 2B Jason Kipnis 3B Eduardo Escobar 1B Kennys Vargas OF Eddie Rosario P Robbie Ray P Luis Perdomo SS Francisco Lindor OF Albert Almora Jr.,,,
5972,770991223,madoublet98 (86/101),0,77.3,1B Joe Mauer OF Billy Hamilton C Tucker Barnhart 2B Scooter Gennett SS Jorge Polanco 3B Miguel Sanó P Robbie Ray OF Max Kepler OF Scott Schebler P Luis Perdomo,,,
5974,770832540,Edoddie,0,77.25,OF José Bautista P J.A. Happ SS Troy Tulowitzki 3B Josh Donaldson OF Giancarlo Stanton C Chris Herrmann 1B Paul Goldschmidt P Buck Farmer OF Cody Bellinger 2B Ian Happ,,,
5975,770707346,beastmode11,0,77.2,1B Miguel Cabrera P J.A. Happ OF Giancarlo Stanton C Chris Herrmann 2B Wilmer Flores 3B Manny Machado P Jacob deGrom OF Joc Pederson SS Corey Seager OF Yasiel Puig,,,
5976,770763239,fallfromgrace (14/150),0,77.15,1B Carlos Santana C Roberto Pérez 3B Josh Donaldson 2B Jason Kipnis OF Daniel Robertson OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Robbie Ray SS Francisco Lindor,,,
5976,770791400,Airhogg (1/2),0,77.15,OF José Bautista 2B Daniel Murphy P Kenta Maeda 3B Josh Donaldson C Chris Herrmann 1B Paul Goldschmidt OF Bryce Harper OF Kevin Pillar P Joe Ross SS Corey Seager,,,
5976,770957932,baltimoresfinest (1/7),0,77.15,1B Miguel Cabrera OF Justin Upton OF Keon Broxton 2B Dixon Machado P Jimmy Nelson OF Joc Pederson P Robbie Ray C James McCann 3B Tommy La Stella SS Corey Seager,,,
5979,770794772,PokemonMaster,0,77.05,1B Miguel Cabrera OF Steve Pearce P Kenta Maeda 3B Josh Donaldson C Derek Norris 2B Jason Kipnis P Robbie Ray OF Kevin Pillar SS Francisco Lindor OF Albert Almora Jr.,,,
5979,770908965,rayofhope (18/60),0,77.05,C Yadier Molina OF Tommy Pham 2B Dee Gordon 1B Matt Carpenter P Buck Farmer 3B Jedd Gyorko P Jacob deGrom OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
5979,770930383,bquicksix (94/150),0,77.05,C Chris Herrmann 2B Wilmer Flores OF Chris Owings OF Jeremy Hazelbaker 1B Paul Goldschmidt 3B Jake Lamb P Buck Farmer P Jacob deGrom OF Joc Pederson SS Corey Seager,,,
5979,770931487,mray6288 (29/150),0,77.05,C Chris Herrmann 2B Wilmer Flores OF Chris Owings OF Jeremy Hazelbaker 1B Paul Goldschmidt 3B Jake Lamb P Buck Farmer P Jacob deGrom OF Joc Pederson SS Corey Seager,,,
5979,770969706,noles2148 (1/2),0,77.05,C A.J. Ellis OF Alex Presley OF Lonnie Chisenhall P Kenta Maeda 2B Jason Kipnis 1B Justin Bour OF Gregory Polanco P Robbie Ray SS Francisco Lindor 3B José Ramírez,,,
5979,770990167,DollarBillW (29/94),0,77.05,2B Brandon Phillips C Yadier Molina OF Nick Markakis OF Eric Thames 1B Matt Carpenter OF Ender Inciarte P Buck Farmer 3B Jedd Gyorko P Jacob deGrom SS Aledmys Díaz,,,
5985,770731728,srk8987,0,77,P J.A. Happ SS Troy Tulowitzki 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Gregory Polanco 3B Jedd Gyorko OF Joc Pederson P Robbie Ray OF Mallex Smith,,,
5985,770919520,Raiders067,0,77,2B Ian Kinsler P J.A. Happ 1B Ryan Zimmerman OF Steve Pearce 3B Josh Donaldson C Travis d'Arnaud SS Dixon Machado OF Gregory Polanco P Robbie Ray OF Kevin Pillar,,,
5987,770974672,stephenk,0,76.89999,C Manny Piña OF Matt Adams OF Corey Dickerson 3B Jake Lamb P Buck Farmer P Jameson Taillon OF Joc Pederson 2B José Ramírez SS Corey Seager 1B Cody Bellinger,,,
5988,770803565,youngmikejones1,0,76.85,1B Edwin Encarnación OF José Bautista OF Lonnie Chisenhall 2B Jason Kipnis P Buck Farmer OF Gregory Polanco P Robbie Ray C James McCann SS Francisco Lindor 3B José Ramírez,,,
5988,770811876,ChipotleAddict (150/150),0,76.85,1B Miguel Cabrera 2B Ian Kinsler C Derek Norris SS Tim Beckham OF J.D. Martinez OF Corey Dickerson P Jameson Taillon 3B Nicholas Castellanos P Jacob deGrom OF Mallex Smith,,,
5990,770730364,debluehens (3/7),0,76.8,3B Justin Turner P Lance Lynn 2B Jason Kipnis C Alex Avila OF Eric Thames 1B Paul Goldschmidt OF J.D. Martinez P Luis Perdomo SS Francisco Lindor OF Cody Bellinger,,,
5990,770788884,aprilg1983 (4/4),0,76.8,1B Carlos Santana OF Lonnie Chisenhall 3B Todd Frazier 2B Jason Kipnis C Tucker Barnhart OF Gregory Polanco P Jacob deGrom P Robbie Ray SS JT Riddle OF Bradley Zimmer,,,
5990,770844067,mrabbott317 (1/7),0,76.8,OF José Bautista 1B Miguel Cabrera 3B Todd Frazier 2B Jason Kipnis OF Willy García P Jacob deGrom P Robbie Ray C Kevan Smith OF Albert Almora Jr. SS Tim Anderson,,,
5993,770990741,DollarBillW (84/94),0,76.7,1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton OF Jason Heyward 3B Logan Forsythe OF J.D. Martinez C Willson Contreras P Robbie Ray SS Javier Báez P Joe Ross,,,
5994,770851104,moorman23 (1/2),0,76.6,1B Joey Votto 3B Justin Turner 2B Daniel Murphy C Tucker Barnhart P Buck Farmer OF Bryce Harper OF Scott Schebler P Jacob Faria SS Corey Seager OF Cody Bellinger,,,
5995,770906282,TeeJayOrTj (67/70),0,76.55,1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton C Chris Herrmann OF J.D. Martinez 3B Nicholas Castellanos P Jacob deGrom P Trevor Bauer SS Corey Seager OF Cody Bellinger,,,
5996,770855695,emaz_83 (1/3),0,76.5,2B Brandon Phillips C Yadier Molina OF José Bautista P J.A. Happ 1B Jay Bruce 3B Josh Donaldson OF Giancarlo Stanton SS Tim Beckham P Lance Lynn OF Corey Dickerson,,,
5997,770983139,madoublet98 (2/101),0,76.4,C Francisco Cervelli OF Eric Thames SS Chris Owings OF Hernán Pérez OF Bryce Harper 2B Brandon Drury 3B Kris Bryant P Luis Perdomo P Joe Ross 1B Cody Bellinger,,,
5997,770903112,1_.-jeffrosparka1 (2/2),0,76.39999,C Welington Castillo 2B Jason Kipnis OF Eric Thames P Buck Farmer 1B Kennys Vargas OF Bryce Harper 3B Miguel Sanó P Jimmy Nelson SS Corey Seager OF Cody Bellinger,,,
5999,770737002,bmoretheo (5/12),0,76.35,SS J.J. Hardy 1B Miguel Cabrera OF Adam Jones OF Justin Upton C Alex Avila OF J.D. Martinez 2B Jonathan Schoop 3B Manny Machado P Robbie Ray P Trevor Bauer,,,
5999,770761687,BarOfSoap (3/15),0,76.35,C A.J. Ellis OF Melky Cabrera 3B Todd Frazier OF Giancarlo Stanton 1B José Abreu OF Avisaíl García 2B Yolmer Sánchez P Robbie Ray SS JT Riddle P Jacob Faria,,,
5999,770872862,bobuis14 (4/5),0,76.35,OF Jay Bruce 1B Lucas Duda 3B Wilmer Flores OF Gregory Polanco OF Joc Pederson P Robbie Ray P Jacob Faria C Kevan Smith SS Corey Seager 2B Paul DeJong,,,
5999,770960327,DangerK,0,76.35,OF Melky Cabrera SS Troy Tulowitzki 1B José Abreu OF Avisaíl García 3B Matt Davidson 2B Jonathan Schoop OF Gregory Polanco P Robbie Ray P Jacob Faria C Kevan Smith,,,
5999,770975052,ZEDS (2/3),0,76.35,OF José Bautista 1B Kendrys Morales 3B Josh Donaldson 2B Jason Kipnis OF Eric Thames P Robbie Ray P Trevor Bauer SS Francisco Lindor OF Allen Cordoba C Luis Torrens,,,
5999,770980342,jake28snake (2/2),0,76.35,SS José Reyes OF José Bautista OF Dexter Fowler OF Tommy Pham 1B Lucas Duda C Chris Herrmann 2B Wilmer Flores 3B Jedd Gyorko P Robbie Ray P Trevor Bauer,,,
6005,770757806,mrplow01,0,76.3,1B Carlos Santana C Jason Castro P Lance Lynn 2B Jason Kipnis OF Robbie Grossman OF Eddie Rosario P Jacob deGrom OF Max Kepler SS Francisco Lindor 3B José Ramírez,,,
6005,770970964,Mtom347 (5/5),0,76.3,OF José Bautista OF Dexter Fowler SS Troy Tulowitzki 3B Josh Donaldson 2B Jason Kipnis C Chris Herrmann 1B Matt Carpenter OF Gregory Polanco P Robbie Ray P Luis Perdomo,,,
6007,770745874,Frontier8 (3/13),0,76.2,C Yadier Molina P James Shields 2B Logan Forsythe 1B Eric Thames OF Keon Broxton 3B Hernán Pérez P Jameson Taillon SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
6007,770817565,mike3193,0,76.2,OF José Bautista 3B Josh Donaldson C Yasmani Grandal 2B Jason Kipnis P Jameson Taillon P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Yasiel Puig 1B Cody Bellinger,,,
6007,770850528,Frontier8 (11/13),0,76.2,P James Shields OF Grégor Blanco C Chris Herrmann SS Chris Owings 1B Paul Goldschmidt 3B Jake Lamb P Jameson Taillon OF Lewis Brinson OF Cody Bellinger 2B Paul DeJong,,,
6007,770969554,Mobetta454,0,76.2,C Yadier Molina OF Andrew McCutchen OF Jay Bruce 2B Jason Kipnis 3B Wilmer Flores 1B Matt Carpenter P Jameson Taillon P Jimmy Nelson SS Francisco Lindor OF Byron Buxton,,,
6011,770722114,CJMucciaccio (1/6),0,76.15,P James Shields C A.J. Ellis OF Dexter Fowler SS Eric Sogard 2B Dee Gordon 1B Eric Thames OF Matt Adams P Robbie Ray OF Mallex Smith 3B Daniel Robertson,,,
6011,770857691,Firedancers,0,76.15,OF Austin Jackson 1B Carlos Santana SS Eric Sogard C Yasmani Grandal OF Gregory Polanco P Jimmy Nelson OF Joc Pederson P Robbie Ray 3B Travis Shaw 2B Chris Taylor,,,
6011,770870806,clutchpfc (4/5),0,76.15,1B Joe Mauer OF José Bautista 2B Jason Kipnis C Chris Herrmann OF Gregory Polanco P Jimmy Nelson P Robbie Ray 3B Tommy La Stella OF Mallex Smith SS Corey Seager,,,
6011,770940482,dmonkey18,0,76.15,P James Shields SS J.J. Hardy OF Eric Thames 1B Matt Carpenter C Elias Díaz OF Gregory Polanco P Robbie Ray 2B Javier Báez 3B José Ramírez OF Cody Bellinger,,,
6015,770790059,crystalkali (18/130),0,76.05,1B Carlos Santana OF Lonnie Chisenhall C Roberto Pérez P Kenta Maeda OF Chris Herrmann OF Gregory Polanco 3B Manny Machado P Robbie Ray SS Francisco Lindor 2B José Ramírez,,,
6015,770811481,mpzee249 (4/4),0,76.05,1B Edwin Encarnación 2B Jason Kipnis C Chris Herrmann 3B Jake Lamb P Buck Farmer OF Gregory Polanco P Jacob deGrom SS Francisco Lindor OF Yasiel Puig OF Cody Bellinger,,,
6015,770930197,louiescards,0,76.05,2B Daniel Murphy C Chris Herrmann OF Brian Goodwin 3B Jake Lamb OF Bryce Harper OF Joc Pederson P Luis Perdomo P Jacob Faria SS Corey Seager 1B Cody Bellinger,,,
6015,770930381,bquicksix (92/150),0,76.05,C Yadier Molina OF Dexter Fowler OF Giancarlo Stanton 1B Matt Carpenter P Buck Farmer 3B Jedd Gyorko P Jacob deGrom OF Joc Pederson SS Corey Seager 2B Paul DeJong,,,
6015,770931594,mray6288 (136/150),0,76.05,OF José Bautista C Roberto Pérez OF Jeremy Hazelbaker 1B Paul Goldschmidt 3B Jake Lamb P Buck Farmer P Jacob deGrom 2B Brandon Drury OF Kevin Pillar SS Francisco Lindor,,,
6015,770946735,legendarymizzou (5/5),0,76.05,P J.A. Happ OF Steve Pearce 3B Josh Donaldson 2B Jason Kipnis OF Eric Thames C Chris Herrmann P Jameson Taillon OF Bradley Zimmer SS Corey Seager 1B Cody Bellinger,,,
6021,770790138,crystalkali (97/130),0,76,C Yadier Molina P J.A. Happ 1B Wil Myers 2B Dixon Machado 3B Manny Machado P Robbie Ray OF Hunter Renfroe OF Franchy Cordero SS Corey Seager OF Allen Cordoba,,,
6021,770910018,lvsmanhole (2/2),0,76,SS José Reyes OF Curtis Granderson P J.A. Happ C Kurt Suzuki OF Jay Bruce 1B Lucas Duda 2B Jason Kipnis 3B Wilmer Flores P Robbie Ray OF Bradley Zimmer,,,
6023,770921879,JTD7117 (2/2),0,75.9,3B Russell Martin OF Melky Cabrera C Kurt Suzuki 2B Josh Harrison OF Keon Broxton SS Eduardo Escobar 1B Matt Adams OF Gregory Polanco P Mike Foltynewicz P Robbie Ray,,,
6024,770790100,crystalkali (59/130),0,75.85001,2B Ian Kinsler C Tucker Barnhart 1B Matt Carpenter OF Scooter Gennett P Buck Farmer 3B Eugenio Suárez OF Arismendy Alcántara OF Adam Duvall P Robbie Ray SS Francisco Lindor,,,
6024,770927048,Rubaseball24,0,75.85001,OF José Bautista 2B Eric Sogard 1B Anthony Rizzo C Tucker Barnhart OF Marcell Ozuna P Buck Farmer OF Gregory Polanco 3B Manny Machado P Robbie Ray SS Francisco Lindor,,,
6024,770769049,krnguitar7man,0,75.85,1B Miguel Cabrera SS Eric Sogard 2B Dee Gordon C Alex Avila 3B Eduardo Escobar P Buck Farmer OF Christian Yelich P Robbie Ray OF Mallex Smith OF Bradley Zimmer,,,
6024,770788781,sjsiegel (5/5),0,75.85,1B Edwin Encarnación C Yadier Molina SS Eric Sogard OF Eric Thames 2B Wilmer Flores P Buck Farmer OF Gregory Polanco P Robbie Ray 3B Travis Shaw OF Bradley Zimmer,,,
6024,770813043,bradlee1 (1/2),0,75.85,OF Mark Trumbo OF Jay Bruce OF Alex Presley 2B Jason Kipnis C Alex Avila P Buck Farmer 3B Manny Machado P Robbie Ray SS Francisco Lindor 1B Trey Mancini,,,
6029,770731464,Simmsandstrahan,0,75.8,OF Avisaíl García 1B Matt Carpenter OF Matt Adams P José Ureña 2B Greg Garcia P Mike Foltynewicz C Austin Barnes 3B José Ramírez SS Tim Anderson OF Cody Bellinger,,,
6029,770762480,anilprao88 (42/70),0,75.8,1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton 3B Evan Longoria OF Alex Presley OF Gregory Polanco SS Jorge Polanco P Jacob deGrom P Robbie Ray C James McCann,,,
6031,770939015,abragmania (5/6),0,75.64999,OF Jay Bruce 2B Daniel Murphy 3B Josh Donaldson P Lance Lynn C Chris Herrmann OF Corey Dickerson P Jimmy Nelson OF Joc Pederson SS Francisco Lindor 1B Josh Bell,,,
6032,770818764,Rafael_046,0,75.6,C Russell Martin OF Giancarlo Stanton OF Eric Thames OF Marcell Ozuna P Buck Farmer 2B Jonathan Schoop 3B Miguel Sanó P Jacob Faria SS Corey Seager 1B Cody Bellinger,,,
6033,770907107,Tmadrid31 (2/2),0,75.55,P John Lackey 2B Daniel Murphy 3B Josh Donaldson OF Giancarlo Stanton 1B Anthony Rizzo OF J.D. Martinez P Buck Farmer C Willson Contreras OF Bryce Harper SS Corey Seager,,,
6034,770756025,mrvegaaa (1/3),0,75.5,OF José Bautista OF Matt Kemp OF Melky Cabrera 3B Josh Donaldson 2B Jason Kipnis C Chris Herrmann 1B José Abreu P Jacob deGrom P Luis Perdomo SS Francisco Lindor,,,
6034,770838466,loud7,0,75.5,C Russell Martin 1B Carlos Santana 2B Jason Kipnis 3B Anthony Rendon OF Marcell Ozuna P José Ureña P Robbie Ray OF Max Kepler OF Hunter Renfroe SS Francisco Lindor,,,
6036,770978273,marioncobretti (10/10),0,75.4,C Yadier Molina OF Tommy Pham P Lance Lynn 1B Matt Carpenter 3B Miguel Sanó P Mike Foltynewicz OF Joc Pederson 2B José Ramírez SS Corey Seager OF Cody Bellinger,,,
6036,770744653,zachzb3 (2/3),0,75.39999,2B Daniel Murphy SS Eric Sogard 1B Matt Carpenter OF J.D. Martinez P Buck Farmer OF Bryce Harper P Jimmy Nelson 3B Travis Shaw C Austin Barnes OF Cody Bellinger,,,
6036,770822472,jlacroix14,0,75.39999,P James Shields OF Matt Kemp C Alex Avila OF Eric Thames 1B Paul Goldschmidt 3B Jake Lamb OF Hernán Pérez P Buck Farmer SS Francisco Lindor 2B José Ramírez,,,
6036,770887312,goodtimes32 (2/20),0,75.39999,3B Josh Donaldson OF Giancarlo Stanton 2B Jason Kipnis 1B Paul Goldschmidt P Buck Farmer P Jimmy Nelson C Austin Barnes SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
6036,770887437,goodtimes32 (4/20),0,75.39999,3B Josh Donaldson 2B Jason Kipnis C Chris Herrmann 1B Paul Goldschmidt P Buck Farmer P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
6036,770896812,goodtimes32 (12/20),0,75.39999,3B Josh Donaldson OF Giancarlo Stanton 2B Jason Kipnis C Chris Herrmann 1B Paul Goldschmidt P Buck Farmer P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
6042,770713751,brewcrew44,0,75.35,C Roberto Pérez 2B Jason Kipnis OF Gregory Polanco OF Joc Pederson P Robbie Ray 3B Travis Shaw P Trevor Bauer SS Corey Seager OF Lewis Brinson 1B Cody Bellinger,,,
6042,770729056,tinderella (95/100),0,75.35,C Yadier Molina OF Tommy Pham 2B Eric Sogard OF Eric Thames 1B Matt Carpenter 3B Jedd Gyorko P Robbie Ray SS Orlando Arcia P Trevor Bauer OF Lewis Brinson,,,
6042,770794935,robertkgbko (2/2),0,75.35,OF Grégor Blanco 1B Carlos Santana OF Lonnie Chisenhall 2B Jason Kipnis 3B Matt Davidson C Tucker Barnhart OF Joc Pederson P Robbie Ray P Trevor Bauer SS Francisco Lindor,,,
6042,770830372,goforit1018 (1/3),0,75.35,OF Colby Rasmus 3B Todd Frazier 2B Jason Kipnis 1B José Abreu OF Avisaíl García OF Gregory Polanco P Robbie Ray P Jacob Faria C Kevan Smith SS Corey Seager,,,
6042,770891085,yankeesfan2 (2/2),0,75.35,1B Miguel Cabrera C Chris Herrmann OF Jeremy Hazelbaker 3B Jake Lamb OF Gregory Polanco OF Joc Pederson P Robbie Ray 2B Brandon Drury SS Nick Ahmed P Trevor Bauer,,,
6042,770924492,scout326 (58/150),0,75.35,C Yadier Molina OF Tommy Pham SS Eric Sogard OF Eric Thames 1B Matt Carpenter 3B Jedd Gyorko 2B Greg Garcia P Robbie Ray P Trevor Bauer OF Lewis Brinson,,,
6042,770935306,bevelgd,0,75.35,SS José Reyes OF Jay Bruce 3B Todd Frazier 1B Lucas Duda 2B Wilmer Flores OF Avisaíl García OF Matt Adams P Robbie Ray P Jacob Faria C Kevan Smith,,,
6042,770961736,mickhoddy,0,75.35,1B Lucas Duda C Travis d'Arnaud OF Chris Herrmann OF Jeremy Hazelbaker 3B Jake Lamb P Robbie Ray SS Nick Ahmed P Jacob Faria OF Franchy Cordero 2B Daniel Robertson,,,
6042,770990175,DollarBillW (37/94),0,75.35,OF José Bautista 2B Ian Kinsler 1B Kendrys Morales 3B Josh Donaldson OF J.D. Martinez P Robbie Ray C James McCann OF Kevin Pillar P Trevor Bauer SS Tim Anderson,,,
6051,770810383,bluestem89 (3/3),0,75.3,3B José Reyes C Manny Piña P Lance Lynn 2B Dee Gordon 1B Matt Davidson OF Matt Adams P Jacob deGrom OF Joc Pederson SS Corey Seager OF Yasiel Puig,,,
6052,770706228,shawnzhan (37/150),0,75.25,SS Erick Aybar 1B Miguel Cabrera P Kenta Maeda 2B Yangervis Solarte C Alex Avila OF J.D. Martinez 3B Nicholas Castellanos P Jacob deGrom OF Hunter Renfroe OF Franchy Cordero,,,
6053,770842862,hailskinz1 (1/5),0,75.2,OF José Bautista 1B Miguel Cabrera OF Justin Upton 2B Jason Kipnis C Alex Avila OF J.D. Martinez 3B Jake Lamb P Jameson Taillon P Jimmy Nelson SS Francisco Lindor,,,
6053,770863756,bobuis14 (1/5),0,75.2,OF José Bautista 1B Carlos Santana C Matt Wieters 3B Josh Donaldson 2B Jason Kipnis OF Eric Thames P Jameson Taillon P Jimmy Nelson SS Corey Seager OF Cody Bellinger,,,
6053,770971817,jeffdrazek (11/13),0,75.2,1B Miguel Cabrera 2B Ian Kinsler C Alex Avila OF J.D. Martinez P Jameson Taillon 3B Nicholas Castellanos P Jimmy Nelson OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
6056,770726826,goldtech (2/3),0,75.15,C Yadier Molina OF José Bautista P James Shields OF Dexter Fowler 2B Jason Kipnis 3B Anthony Rendon 1B Matt Adams OF Willy García P Robbie Ray SS Aledmys Díaz,,,
6056,770832345,inco5563,0,75.15,OF Grégor Blanco C Manny Piña OF Lonnie Chisenhall OF David Peralta P Lance Lynn SS Jordy Mercer 3B Josh Harrison 2B Wilmer Flores 1B Paul Goldschmidt P Jameson Taillon,,,
6056,770953173,soberjohnny2011,0,75.15,3B José Reyes 1B Lucas Duda 2B Wilmer Flores OF Gregory Polanco P Jimmy Nelson P Robbie Ray C James McCann SS Corey Seager OF Yasiel Puig OF Cody Bellinger,,,
6056,770848896,pmtbmusic,0,75.14999,1B Joe Mauer C Tucker Barnhart OF Gregory Polanco SS Jorge Polanco 3B Miguel Sanó P Jimmy Nelson P Robbie Ray 2B Javier Báez OF Yasiel Puig OF Cody Bellinger,,,
6060,770779685,sapper_commandos (4/4),0,75.05,OF José Bautista C Russell Martin 1B Miguel Cabrera 3B Josh Donaldson 2B Jason Kipnis P Buck Farmer P Jacob deGrom OF Joc Pederson SS Corey Seager OF Cody Bellinger,,,
