id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
5885,Iglesias,Jose,DET,SS,@ CHW,1.00,3.93,3.71,0.76,0.19,0.01,0.04,0.20,0.47,0.05,0.03,0.34,0.29,0.00,0.02,0.00,0.06,2.71,@CHW (Gonzalez R) R Ord 9,,,,16ab .375/.412/.500 1sb 0hr,2300,8,2400,0,0,0,0,0,0,SS,SS,SS,SS;3B;DH,,,,,,0,
6714,Torreyes,Ronald,NYY,SS/3B,OAK,1.00,3.82,3.62,0.75,0.17,0.04,0.04,0.18,0.40,0.05,0.03,0.33,0.29,0.00,0.02,0.00,0.04,2.62,OAK (Triggs R) R Ord 9,,,,1ab 1.000/1.000/1.000 0sb 0hr,2100,7,2600,0,0,0,0,0,0,SS,SS,SS;3B,SS;3B;DH,,,,,,0,
6806,Eibner,Brett,LAD,OF,CHC,1.00,3.80,3.47,0.43,0.15,0.01,0.13,0.31,1.09,0.04,0.02,0.34,0.34,0.00,0.02,0.06,0.01,2.75,CHC (Lester L) R Ord 7,,,,3ab .333/.333/1.333 0sb 1hr,2200,8,2000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9588,Riddle,J.T.,MIA,SS,LAA,1.00,3.86,3.66,0.69,0.15,0.02,0.07,0.18,0.67,0.05,0.02,0.34,0.31,0.00,0.02,0.00,0.00,2.73,LAA (Shoemaker R) L Ord 8,,,,,2500,7,2600,0,0,0,0,0,0,SS,SS,SS,2B;SS;DH,,,,,,0,
8561,Reynolds,Matt,NYM,2B/SS,@ PIT,1.00,3.87,3.65,0.49,0.22,0.00,0.09,0.20,1.10,0.08,0.02,0.34,0.30,0.00,0.02,0.00,0.00,2.84,@PIT (Glasnow R) R Ord 8,,,,,2000,7,2800,0,0,0,0,0,0,SS,SS,2B;SS,2B;SS;DH,,,,,,0,
8430,Zunino,Mike,SEA,C,@ BOS,1.00,3.93,3.71,0.40,0.18,0.01,0.15,0.19,1.42,0.01,0.01,0.44,0.30,0.00,0.03,0.00,0.04,2.99,@BOS (Porcello R) R Ord 9,,,,8ab .250/.250/.625 0sb 1hr,2100,7,3100,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
4297,Rosales,Adam,OAK,SS,@ NYY,1.00,3.78,3.48,0.53,0.14,0.01,0.12,0.27,1.26,0.04,0.02,0.34,0.27,0.00,0.04,0.00,0.06,2.69,@NYY (Pineda R) R Ord 9,,,,,2400,7,2200,0,0,0,0,0,0,2B,3B,SS,2B;3B;DH,,,,,,0,
4197,Rivera,Rene,NYM,C,@ PIT,1.00,3.98,3.72,0.62,0.16,0.01,0.07,0.23,1.11,0.02,0.01,0.36,0.37,0.00,0.03,0.00,0.07,2.86,@PIT (Glasnow R) R Ord 7,,,,,2500,8,2600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8307,Baez,Javier,CHC,2B/SS,@ LAD,1.00,3.72,3.58,0.56,0.15,0.01,0.12,0.13,1.23,0.09,0.04,0.29,0.27,0.00,0.02,0.00,0.12,2.75,@LAD (Kershaw L) R Ord 8,,,,3ab .333/.333/.333 0sb 0hr,2700,13,4200,0,0,0,0,0,0,2B,2B,2B;SS,2B;3B;DH,,,,,,0,
7875,Sanchez,Yolmer,CHW,2B,DET,1.00,3.71,3.51,0.60,0.19,0.02,0.07,0.18,0.77,0.07,0.05,0.32,0.27,0.00,0.02,0.00,0.05,2.63,DET (Zimmermann R) S Ord 9,,,,1ab .000/.000/.000 0sb 0hr,2800,9,3400,0,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
9241,Ruiz,Rio,ATL,3B,@ SF,1.00,3.85,3.56,0.67,0.14,0.00,0.06,0.28,0.98,0.06,0.01,0.30,0.27,0.00,0.02,0.00,0.00,2.69,@SF (Cueto R) L Ord 8,,,,,2800,10,2700,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
8647,Almora,Albert,CHC,OF,@ LAD,1.00,3.83,3.68,0.62,0.20,0.01,0.06,0.14,0.70,0.05,0.02,0.29,0.32,0.00,0.02,0.00,0.00,2.78,@LAD (Kershaw L) R Ord 7,,,,,2100,7,3400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9010,Gonzalez,Erik,CLE,SS,KC,1.00,3.82,3.65,0.69,0.16,0.00,0.05,0.16,1.00,0.10,0.05,0.34,0.26,0.00,0.02,0.00,0.00,2.75,KC (Duffy L) R Ord 9,,,,,0,7,2900,0,0,0,0,0,0,OF,SS,SS,SS;DH,,,,,,0,
10193,Narvaez,Omar,CHW,C,DET,1.00,3.82,3.41,0.72,0.13,0.00,0.04,0.37,0.51,0.02,0.02,0.34,0.29,0.00,0.04,0.00,0.07,2.53,DET (Zimmermann R) L Ord 8,,,,1ab 1.000/1.000/1.000 0sb 0hr,2200,7,2800,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
2020,Hardy,J.J.,BAL,SS,@ HOU,1.00,3.90,3.66,0.62,0.17,0.01,0.07,0.21,0.86,0.01,0.01,0.35,0.30,0.00,0.03,0.00,0.06,2.80,@HOU (McCullers R) R Ord 8,,,,,2400,7,3100,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
178,Aybar,Erick,SD,SS,@ WAS,1.00,3.81,3.57,0.73,0.17,0.01,0.03,0.20,0.55,0.06,0.04,0.28,0.27,0.00,0.03,0.00,0.09,2.63,@WAS (Ross R) S Ord 8,,,,,2400,8,2100,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
6547,Joseph,Caleb,BAL,C,@ HOU,1.00,3.79,3.55,0.51,0.16,0.02,0.09,0.22,1.01,0.01,0.01,0.33,0.26,0.00,0.02,0.00,0.04,2.78,@HOU (McCullers R) R Ord 9,,,,,2400,7,2600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
3098,Mathis,Jeff,ARI,C,@ MIL,1.00,3.90,3.65,0.48,0.15,0.02,0.07,0.23,1.31,0.02,0.01,0.34,0.26,0.00,0.03,0.00,0.07,2.94,@MIL (Nelson R) R Ord 8,,,,2ab 1.000/1.000/1.000 0sb 0hr,2100,7,2400,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6759,Pham,Thomas,STL,OF,@ COL,1.00,1.00,0.89,0.15,0.05,0.01,0.04,0.09,0.29,0.03,0.02,0.16,0.17,0.01,0.01,0.01,0.00,0.63,@COL (Marquez R) R,,,,,3500,12,3800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6608,Martinez,J.D.,DET,OF,@ CHW,1.00,1.00,0.90,0.15,0.06,0.00,0.06,0.10,0.28,0.00,0.00,0.13,0.15,0.00,0.01,0.00,0.00,0.62,@CHW (Gonzalez R) R,,,,11ab .455/.500/.636 0sb 0hr,3900,24,4900,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
3824,Peralta,Jhonny,STL,3B,@ COL,1.00,1.00,0.92,0.18,0.06,0.00,0.03,0.07,0.19,0.00,0.00,0.16,0.16,0.00,0.01,0.00,0.00,0.64,@COL (Marquez R) R,,,,,3000,9,3800,0,0,0,0,0,0,3B,3B,3B,SS;3B;DH,,,,,,0,
5457,Young,Chris,BOS,OF,SEA,1.00,1.00,0.90,0.13,0.08,0.00,0.03,0.09,0.20,0.02,0.01,0.15,0.15,0.00,0.01,0.00,0.00,0.66,SEA (Bergman R) R,,,,,2600,11,3500,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9457,Valaika,Patrick,COL,SS,STL,1.00,1.00,0.95,0.16,0.06,0.01,0.03,0.05,0.24,0.02,0.01,0.15,0.16,0.00,0.01,0.00,0.00,0.68,STL (Lynn R) R,,,,,3100,9,3800,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
9992,Travis,Sam,BOS,1B,SEA,1.00,1.00,0.92,0.18,0.07,0.01,0.02,0.06,0.18,0.02,0.01,0.14,0.14,0.01,0.01,0.02,0.00,0.64,SEA (Bergman R) R,,,,,2200,13,3200,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
10004,Zimmer,Bradley,CLE,OF,KC,1.00,1.00,0.88,0.13,0.05,0.01,0.03,0.09,0.33,0.06,0.02,0.12,0.12,0.03,0.00,0.01,0.00,0.67,KC (Duffy L) L,,,,,2300,14,3600,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
721,Cabrera,Asdrubal,NYM,SS,@ PIT,1.00,1.00,0.92,0.17,0.06,0.01,0.03,0.08,0.19,0.02,0.01,0.12,0.14,0.00,0.01,0.00,0.00,0.65,@PIT (Glasnow R) S,,,,,2800,12,3600,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
2837,Lind,Adam,WAS,1B,SD,1.00,1.00,0.90,0.17,0.05,0.00,0.03,0.10,0.17,0.00,0.00,0.14,0.15,0.00,0.01,0.00,0.00,0.64,SD (Chacin R) L,,,,5ab .200/.200/.800 0sb 1hr,2600,9,3300,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
5784,Parra,Gerardo,COL,OF,STL,1.00,1.00,0.95,0.19,0.06,0.01,0.02,0.05,0.17,0.02,0.01,0.15,0.15,0.00,0.01,0.00,0.00,0.67,STL (Lynn R) L,,,,24ab .458/.500/1.125 0sb 2hr,3200,9,4100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6884,Gonzalez,Marwin,HOU,3B/OF,BAL,1.00,1.00,0.94,0.17,0.05,0.00,0.04,0.06,0.20,0.02,0.01,0.14,0.14,0.00,0.01,0.00,0.00,0.68,BAL (Asher R) S,,,,,3400,19,3800,0,0,0,0,0,0,1B,1B,3B;OF,1B;3B;DH,,,,,,0,
6157,Duda,Lucas,NYM,1B,@ PIT,1.00,1.00,0.86,0.12,0.05,0.00,0.05,0.14,0.26,0.00,0.00,0.13,0.14,0.00,0.01,0.00,0.00,0.64,@PIT (Glasnow R) L,,,,,2700,15,3800,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
7756,Garcia,Greg,STL,SS/3B,@ COL,1.00,1.00,0.89,0.18,0.05,0.01,0.01,0.11,0.20,0.02,0.01,0.15,0.15,0.00,0.00,0.00,0.00,0.63,@COL (Marquez R) L,,,,,3000,8,3700,0,0,0,0,0,0,2B,3B,SS;3B,SS;3B;DH,,,,,,0,
7788,Polanco,Gregory,PIT,OF,NYM,1.00,1.00,0.90,0.15,0.06,0.01,0.02,0.09,0.18,0.03,0.01,0.12,0.13,0.00,0.01,0.00,0.00,0.66,NYM (Harvey R) L,,,,4ab .250/.400/.750 0sb 0hr,3200,12,4300,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9026,Vargas,Kennys,MIN,1B,TB,1.00,1.00,0.90,0.14,0.04,0.00,0.05,0.10,0.26,0.00,0.00,0.13,0.13,0.00,0.01,0.00,0.00,0.66,TB (Cobb R) S,,,,,2900,12,3500,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
8513,Motter,Taylor,SEA,2B/SS,@ BOS,1.00,1.00,0.93,0.14,0.06,0.00,0.03,0.06,0.22,0.03,0.01,0.13,0.12,0.00,0.01,0.00,0.00,0.70,@BOS (Porcello R) R,,,,2ab .000/.333/.000 0sb 0hr,2600,7,3200,0,0,0,0,0,0,2B,SS,2B;SS,SS;3B;DH,,,,,,0,
8406,Aguilar,Jesus,MIL,1B,ARI,1.00,1.00,0.90,0.14,0.05,0.00,0.05,0.09,0.25,0.00,0.00,0.13,0.14,0.00,0.01,0.00,0.00,0.67,ARI (Corbin L) R,,,,,2600,10,3300,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
6733,Marisnick,Jacob,HOU,OF,BAL,1.00,1.00,0.93,0.15,0.04,0.01,0.03,0.05,0.27,0.05,0.02,0.13,0.12,0.01,0.01,0.01,0.00,0.71,BAL (Asher R) R,,,,,2900,11,3000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8120,Alcantara,Arismendy,CIN,2B/OF,@ PHI,1.00,1.00,0.94,0.13,0.04,0.01,0.04,0.05,0.30,0.04,0.02,0.13,0.13,0.00,0.01,0.00,0.00,0.73,@PHI (Eflin R) S,,,,,2300,7,3200,0,0,0,0,0,0,OF,2B,2B;OF,2B;SS;DH,,,,,,0,
7697,Bandy,Jett,MIL,C,ARI,1.00,1.00,0.93,0.14,0.05,0.00,0.05,0.06,0.21,0.01,0.00,0.13,0.14,0.00,0.01,0.00,0.00,0.70,ARI (Corbin L) R,,,,,2500,8,3200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6196,Mesoraco,Devin,CIN,C,@ PHI,1.00,1.00,0.91,0.14,0.05,0.00,0.04,0.08,0.20,0.01,0.01,0.13,0.14,0.00,0.01,0.00,0.00,0.69,@PHI (Eflin R) R,,,,,2600,10,2900,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
430,Blanco,Gregor,ARI,OF,@ MIL,1.00,1.00,0.89,0.18,0.04,0.01,0.01,0.11,0.19,0.04,0.02,0.11,0.12,0.00,0.00,0.00,0.00,0.65,@MIL (Nelson R) L,,,,6ab .500/.500/.667 0sb 0hr,2700,7,3200,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8688,Hanson,Alen,PIT,2B,NYM,1.00,1.00,0.94,0.16,0.04,0.02,0.02,0.06,0.17,0.05,0.02,0.12,0.12,0.00,0.01,0.00,0.00,0.71,NYM (Harvey R) S,,,,,2000,7,3400,0,0,0,0,0,0,2B,2B,2B,SS;DH,,,,,,0,
6070,Franklin,Nick,MIL,OF,ARI,1.00,1.00,0.90,0.13,0.05,0.01,0.03,0.10,0.26,0.02,0.01,0.13,0.13,0.00,0.01,0.00,0.00,0.69,ARI (Corbin L) S,,,,,2000,7,3500,0,0,0,0,0,0,1B,2B,OF,2B;DH;OF,,,,,,0,
7658,Leon,Sandy,BOS,C,SEA,1.00,1.00,0.92,0.16,0.06,0.00,0.02,0.08,0.21,0.00,0.00,0.14,0.14,0.00,0.01,0.00,0.00,0.67,SEA (Bergman R) S,,,,,2500,12,3000,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
10685,Stassi,Brock,PHI,1B/OF,CIN,1.00,1.00,0.89,0.14,0.04,0.01,0.03,0.11,0.17,0.01,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.67,CIN (Feldman R) L,,,,,2100,7,2800,0,0,0,0,0,0,1B,1B,1B;OF,1B;DH,,,,,,0,
7759,Canha,Mark,OAK,OF,@ NYY,1.00,1.00,0.93,0.14,0.05,0.00,0.04,0.06,0.27,0.01,0.01,0.12,0.12,0.00,0.01,0.00,0.00,0.70,@NYY (Pineda R) R,,,,,2400,10,3400,0,0,0,0,0,0,OF,1B,OF,1B;DH;OF,,,,,,0,
6343,Amarista,Alexi,COL,SS/OF,STL,1.00,1.00,0.93,0.19,0.04,0.01,0.01,0.07,0.15,0.02,0.01,0.14,0.14,0.00,0.01,0.00,0.00,0.68,STL (Lynn R) L,,,,7ab .143/.250/.143 0sb 0hr,2900,12,3400,0,0,0,0,0,0,SS,SS,SS;OF,SS;3B;DH,,,,,,0,
9448,Mancini,Trey,BAL,1B/OF,@ HOU,1.00,1.00,0.93,0.16,0.05,0.01,0.04,0.06,0.30,0.01,0.00,0.12,0.12,0.00,0.01,0.00,0.00,0.69,@HOU (McCullers R) R,,,,,3000,12,3300,0,0,0,0,0,0,1B,1B,1B;OF,1B;DH,,,,,,0,
6628,Gennett,Scooter,CIN,2B/OF,@ PHI,1.00,1.00,0.95,0.17,0.06,0.01,0.03,0.05,0.19,0.01,0.00,0.12,0.13,0.00,0.01,0.00,0.00,0.69,@PHI (Eflin R) L,,,,,2200,7,3700,0,0,0,0,0,0,2B,2B,2B;OF,2B;DH,,,,,,0,
9920,Difo,Wilmer,WAS,SS,SD,1.00,1.00,0.93,0.18,0.04,0.01,0.01,0.07,0.17,0.04,0.01,0.13,0.13,0.00,0.01,0.00,0.00,0.69,SD (Chacin R) S,,,,,2200,7,2900,0,0,0,0,0,0,SS,2B,SS,2B;SS;DH,,,,,,0,
8007,Rutledge,Josh,BOS,3B,SEA,1.00,1.00,0.93,0.16,0.05,0.01,0.02,0.07,0.23,0.01,0.00,0.14,0.13,0.00,0.01,0.00,0.00,0.69,SEA (Bergman R) R,,,,,2300,8,2800,0,0,0,0,0,0,3B,2B,3B,2B;3B;DH,,,,,,0,
6924,Flores,Wilmer,NYM,1B/3B,@ PIT,1.00,1.00,0.94,0.18,0.06,0.00,0.03,0.05,0.13,0.00,0.00,0.12,0.13,0.00,0.01,0.00,0.00,0.68,@PIT (Glasnow R) R,,,,,2800,10,3600,0,0,0,0,0,0,3B,3B,1B;3B,2B;3B;DH,,,,,,0,
8375,Goodwin,Brian,WAS,OF,SD,1.00,1.00,0.91,0.17,0.05,0.00,0.02,0.09,0.23,0.02,0.02,0.13,0.13,0.00,0.01,0.00,0.00,0.67,SD (Chacin R) L,,,,,2100,7,2900,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
7186,Marte,Jefry,LAA,1B,@ MIA,1.00,1.00,0.92,0.13,0.05,0.00,0.04,0.07,0.22,0.01,0.01,0.14,0.13,0.00,0.01,0.00,0.00,0.70,@MIA (Urena R) R,,,,,2600,9,3300,0,0,0,0,0,0,3B,1B,1B,1B;3B;DH,,,,,,0,
9433,Kivlehan,Patrick,CIN,OF,@ PHI,1.00,1.00,0.94,0.15,0.04,0.00,0.04,0.06,0.29,0.01,0.01,0.13,0.13,0.00,0.01,0.00,0.00,0.71,@PHI (Eflin R) R,,,,,2000,7,2400,0,0,0,0,0,0,OF,3B,OF,3B;DH,,,,,,0,
6401,Fryer,Eric,STL,C,@ COL,1.00,1.00,0.90,0.17,0.05,0.01,0.01,0.09,0.23,0.01,0.01,0.15,0.14,0.00,0.01,0.00,0.00,0.66,@COL (Marquez R) R,,,,,2900,7,3300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6171,Revere,Ben,LAA,OF,@ MIA,1.00,1.00,0.95,0.21,0.03,0.02,0.00,0.04,0.10,0.05,0.01,0.12,0.12,0.00,0.01,0.00,0.00,0.69,@MIA (Urena R) L,,,,1ab .000/.000/.000 0sb 0hr,2200,7,3200,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
5991,Carrera,Ezequiel,TOR,OF,TEX,1.00,1.00,0.92,0.19,0.04,0.01,0.02,0.08,0.20,0.02,0.01,0.12,0.12,0.00,0.01,0.00,0.00,0.67,TEX (Cashner R) L,,,,,2600,8,2700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9409,Rua,Ryan,TEX,1B/OF,@ TOR,1.00,1.00,0.93,0.14,0.05,0.00,0.03,0.06,0.31,0.02,0.01,0.11,0.11,0.00,0.01,0.00,0.00,0.71,@TOR (Biagini R) R,,,,,2700,7,3000,0,0,0,0,0,0,OF,OF,1B;OF,1B;DH;OF,,,,,,0,
6406,Chirinos,Robinson,TEX,C,@ TOR,1.00,1.00,0.92,0.12,0.05,0.00,0.04,0.08,0.26,0.00,0.00,0.12,0.12,0.00,0.01,0.00,0.00,0.70,@TOR (Biagini R) R,,,,,2900,7,3000,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6316,d'Arnaud,Travis,NYM,C,@ PIT,1.00,1.00,0.91,0.16,0.05,0.01,0.03,0.08,0.18,0.00,0.00,0.12,0.13,0.00,0.01,0.00,0.00,0.68,@PIT (Glasnow R) R,,,,,2300,7,3300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
9560,Refsnyder,Rob,NYY,1B/2B,OAK,1.00,1.00,0.89,0.17,0.05,0.01,0.02,0.10,0.17,0.02,0.01,0.11,0.12,0.00,0.01,0.00,0.00,0.65,OAK (Triggs R) R,,,,,2000,7,3200,0,0,0,0,0,0,1B,1B,1B;2B,1B;2B;DH,,,,,,0,
7090,Adams,Matt,ATL,1B/OF,@ SF,1.00,1.00,0.94,0.16,0.06,0.00,0.03,0.05,0.25,0.00,0.00,0.11,0.12,0.00,0.01,0.00,0.00,0.69,@SF (Cueto R) L,,,,17ab .353/.421/.588 0sb 1hr,2600,13,3400,0,0,0,0,0,0,1B,1B,1B;OF,1B;DH,,,,,,0,
3418,Morse,Michael,SF,1B/OF,ATL,1.00,1.00,0.91,0.15,0.04,0.00,0.03,0.08,0.27,0.01,0.00,0.13,0.13,0.00,0.01,0.00,0.00,0.69,ATL (Dickey R) R,,,,34ab .206/.250/.265 0sb 0hr,2400,7,2300,0,0,0,0,0,0,1B,1B,1B;OF,1B;DH;OF,,,,,,0,
11521,Cordoba,Allen,SD,SS/OF,@ WAS,1.00,1.00,0.94,0.18,0.04,0.01,0.02,0.05,0.17,0.04,0.02,0.10,0.11,0.00,0.01,0.00,0.00,0.70,@WAS (Ross R) R,,,,,2300,8,2300,0,0,0,0,0,0,SS,SS,SS;OF,SS;DH,,,,,,0,
10536,Knapp,Andrew,PHI,C,CIN,1.00,1.00,0.91,0.14,0.05,0.01,0.02,0.09,0.26,0.01,0.00,0.12,0.13,0.00,0.01,0.00,0.00,0.68,CIN (Feldman R) S,,,,,2400,10,3200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8854,Mahtook,Mikie,DET,OF,@ CHW,1.00,1.00,0.94,0.14,0.05,0.01,0.03,0.05,0.29,0.01,0.01,0.12,0.12,0.00,0.01,0.00,0.00,0.71,@CHW (Gonzalez R) R,,,,,2100,7,2700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
10150,Osuna,Jose,PIT,OF,NYM,1.00,1.00,0.94,0.16,0.05,0.01,0.02,0.06,0.17,0.01,0.01,0.12,0.12,0.00,0.01,0.00,0.00,0.70,NYM (Harvey R) R,,,,,2300,7,3100,0,0,0,0,0,0,OF,OF,OF,1B;DH;OF,,,,,,0,
7825,Hicks,John,DET,C/1B,@ CHW,1.00,1.00,0.95,0.16,0.05,0.00,0.03,0.04,0.27,0.01,0.01,0.12,0.12,0.00,0.01,0.00,0.00,0.71,@CHW (Gonzalez R) R,,,,,2300,15,2700,0,0,0,0,0,0,1B,C,C;1B,C;DH,,,,,,0,
5247,Weeks,Rickie,TB,1B,@ MIN,1.00,1.00,0.91,0.13,0.05,0.00,0.03,0.09,0.31,0.01,0.00,0.12,0.12,0.00,0.01,0.00,0.00,0.70,@MIN (Gibson R) R,,,,,2400,9,2900,0,0,0,0,0,0,OF,OF,1B,2B;DH;OF,,,,,,0,
6448,Grandal,Yasmani,LAD,C,CHC,1.00,1.00,0.86,0.12,0.04,0.00,0.04,0.14,0.24,0.00,0.00,0.11,0.12,0.00,0.01,0.00,0.00,0.67,CHC (Lester L) S,,,,1ab .000/.000/.000 0sb 0hr,3400,13,3600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
5868,Bourjos,Peter,TB,OF,@ MIN,1.00,1.00,0.94,0.15,0.04,0.02,0.02,0.06,0.26,0.02,0.02,0.12,0.11,0.00,0.01,0.00,0.00,0.71,@MIN (Gibson R) R,,,,5ab .400/.400/.600 0sb 0hr,2100,7,2800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
429,Blanco,Andres,PHI,2B/3B,CIN,1.00,1.00,0.93,0.17,0.06,0.01,0.01,0.07,0.16,0.01,0.01,0.12,0.13,0.00,0.01,0.00,0.00,0.68,CIN (Feldman R) S,,,,,2100,7,2700,0,0,0,0,0,0,SS,2B,2B;3B,2B;SS;DH,,,,,,0,
2317,Hundley,Nick,SF,C,ATL,1.00,1.00,0.93,0.15,0.06,0.01,0.02,0.06,0.22,0.00,0.00,0.12,0.13,0.00,0.01,0.00,0.00,0.69,ATL (Dickey R) R,,,,9ab .222/.222/.222 0sb 0hr,2400,7,3000,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6181,Sogard,Eric,MIL,2B,ARI,1.00,1.00,0.90,0.18,0.05,0.00,0.01,0.09,0.12,0.02,0.01,0.11,0.12,0.00,0.01,0.00,0.00,0.67,ARI (Corbin L) L,,,,,2500,15,3100,0,0,0,0,0,0,SS,2B,2B,2B;DH,,,,,,0,
7155,Santana,Daniel,ATL,2B/OF,@ SF,1.00,1.00,0.95,0.17,0.05,0.02,0.01,0.04,0.25,0.04,0.02,0.10,0.11,0.01,0.01,0.01,0.00,0.71,@SF (Cueto R) S,,,,5ab .200/.200/.200 0sb 0hr,2200,7,2900,0,0,0,0,0,0,OF,OF,2B;OF,SS;DH;OF,,,,,,0,
7268,Lagares,Juan,NYM,OF,@ PIT,1.00,1.00,0.94,0.18,0.05,0.01,0.01,0.05,0.20,0.02,0.01,0.11,0.12,0.00,0.01,0.00,0.00,0.69,@PIT (Glasnow R) R,,,,,2300,7,2900,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
7786,Garcia,Willy,CHW,OF,DET,1.00,1.00,0.94,0.14,0.04,0.01,0.03,0.06,0.30,0.01,0.01,0.12,0.11,0.00,0.01,0.00,0.00,0.72,DET (Zimmermann R) R,,,,,2300,7,2900,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6416,Vogt,Stephen,OAK,C,@ NYY,1.00,1.00,0.92,0.15,0.05,0.00,0.03,0.07,0.21,0.00,0.00,0.11,0.11,0.00,0.01,0.00,0.00,0.69,@NYY (Pineda R) L,,,,6ab .167/.167/.333 0sb 0hr,2800,7,3200,0,0,0,0,0,0,C,C,C,C;1B;DH,,,,,,0,
10161,Pinder,Chad,OAK,2B/SS,@ NYY,1.00,1.00,0.95,0.15,0.05,0.00,0.03,0.04,0.29,0.01,0.01,0.11,0.11,0.00,0.01,0.00,0.00,0.72,@NYY (Pineda R) R,,,,,2900,10,2700,0,0,0,0,0,0,2B,2B,2B;SS,2B;DH,,,,,,0,
7075,Moore,Tyler,MIA,1B/OF,LAA,1.00,1.00,0.92,0.13,0.05,0.00,0.03,0.06,0.27,0.00,0.00,0.13,0.13,0.01,0.01,0.01,0.00,0.71,LAA (Shoemaker R) R,,,,,0,7,2700,0,0,0,0,0,0,OF,1B,1B;OF,1B;DH;OF,,,,,,0,
8699,Cuthbert,Cheslor,KC,3B,@ CLE,1.00,1.00,0.94,0.16,0.06,0.00,0.03,0.05,0.20,0.01,0.00,0.11,0.11,0.00,0.01,0.00,0.00,0.69,@CLE (Tomlin R) R,,,,9ab .222/.222/.222 0sb 0hr,2200,7,3200,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
8606,Kelly,Ty,PHI,3B/OF,CIN,1.00,1.00,0.88,0.16,0.04,0.01,0.02,0.11,0.16,0.01,0.01,0.12,0.12,0.00,0.00,0.00,0.00,0.66,CIN (Feldman R) S,,,,,2000,7,2400,0,0,0,0,0,0,1B,3B,3B;OF,3B;DH;OF,,,,,,0,
2082,Headley,Chase,NYY,3B,OAK,1.00,1.00,0.90,0.16,0.04,0.00,0.02,0.10,0.24,0.01,0.00,0.12,0.11,0.00,0.01,0.00,0.00,0.68,OAK (Triggs R) S,,,,,2600,8,3200,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
