"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"RB","Derek Watt (0000000)","Derek Watt",0,3000,"SD@Den 00:00PM ET","SD","Derek","Watt","Den",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Kenneth Farrow (0000000)","Kenneth Farrow",0,3000,"SD@Den 00:00PM ET","SD","Kenneth","Farrow","Den",1.52,3,0,1,0,13,8,12,0.004
"RB","Andy Janovich (0000000)","Andy Janovich",0,3000,"SD@Den 00:00PM ET","Den","Andy","Janovich","SD",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"SD@Den 00:00PM ET","Den","Jordan","Norwood","SD",3.19,2.9,14,22,0,4,5,4,0.092436974789916
"WR","Griff Whalen (0000000)","Griff Whalen",0,3000,"SD@Den 00:00PM ET","SD","Griff","Whalen","Den",0,3.2,1,2,0,11,8,10,0.008
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"SD@Den 00:00PM ET","Den","Bennie","Fowler","SD",2.22,1.9,7,14,1,7,4,5,0.0588235294117647
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"SD@Den 00:00PM ET","Den","Jordan","Taylor","SD",0,0,3,6,0,8,5,8,0.0252100840336134
"WR","Cody Latimer (0000000)","Cody Latimer",0,3000,"SD@Den 00:00PM ET","Den","Cody","Latimer","SD",0,1.9,3,5,0,8,5,9,0.0210084033613445
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"Ari@Car 00:00PM ET","Car","Mike","Tolbert","Ari",0,3.1,NA,NA,NA,NA,NA,NA,NA
"RB","Andre Ellington (0000000)","Andre Ellington",0,3000,"Ari@Car 00:00PM ET","Ari","Andre","Ellington","Car",2.65,4.6,4,5,0,9,4,9,0.0174825174825175
"RB","Stepfan Taylor (0000000)","Stepfan Taylor",0,3000,"Ari@Car 00:00PM ET","Ari","Stepfan","Taylor","Car",0,1.2,NA,NA,NA,NA,NA,NA,NA
"RB","Kerwynn Williams (0000000)","Kerwynn Williams",0,3000,"Ari@Car 00:00PM ET","Ari","Kerwynn","Williams","Car",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne",0,3000,"Ari@Car 00:00PM ET","Car","Cameron","Artis-Payne","Ari",0,0,1,1,0,10,8,10,0.00423728813559322
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"Ari@Car 00:00PM ET","Car","Brenton","Bersin","Ari",0,0,0,1,0,12,8,10,0.00423728813559322
"WR","J.J. Nelson (0000000)","J.J. Nelson",0,3000,"Ari@Car 00:00PM ET","Ari","J.J.","Nelson","Car",6.32,7.9,8,15,0,7,4,6,0.0524475524475524
"WR","Brittan Golden (0000000)","Brittan Golden",0,3000,"Ari@Car 00:00PM ET","Ari","Brittan","Golden","Car",0,0,0,1,0,12,4,12,0.0034965034965035
"RB","Darren McFadden (0000000)","Darren McFadden",0,3000,"Phi@Dal 00:00PM ET","Dal","Darren","McFadden","Phi",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Kenjon Barner (0000000)","Kenjon Barner",0,3000,"Phi@Dal 00:00PM ET","Phi","Kenjon","Barner","Dal",0,1.1,0,0,0,10,7,10,0
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"Phi@Dal 00:00PM ET","Dal","Lance","Dunbar","Phi",0,5.7,5,6,0,7,5,7,0.0319148936170213
"RB","Rod Smith (0000000)","Rod Smith",0,3000,"Phi@Dal 00:00PM ET","Dal","Rod","Smith","Phi",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Keith Smith (0000000)","Keith Smith",0,3000,"Phi@Dal 00:00PM ET","Dal","Keith","Smith","Phi",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Darius Jackson (0000000)","Darius Jackson",0,3000,"Phi@Dal 00:00PM ET","Dal","Darius","Jackson","Phi",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Wendell Smallwood (0000000)","Wendell Smallwood",0,3000,"Phi@Dal 00:00PM ET","Phi","Wendell","Smallwood","Dal",0,2.4,1,3,0,9,7,9,0.0170454545454545
"WR","Josh Huff (0000000)","Josh Huff",0,3000,"Phi@Dal 00:00PM ET","Phi","Josh","Huff","Dal",8.15,2.3,NA,NA,NA,NA,NA,NA,NA
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham",0,3000,"Phi@Dal 00:00PM ET","Phi","Dorial","Green-Beckham","Dal",7.27,5.8,14,25,1,4,2,3,0.142045454545455
"WR","Bryce Treggs (0000000)","Bryce Treggs",0,3000,"Phi@Dal 00:00PM ET","Phi","Bryce","Treggs","Dal",0,0,0,0,0,10,7,10,0
"WR","Lucky Whitehead (0000000)","Lucky Whitehead",0,3000,"Phi@Dal 00:00PM ET","Dal","Lucky","Whitehead","Phi",0,0,1,1,0,10,5,11,0.00531914893617021
"RB","Zach Line (0000000)","Zach Line",0,3000,"Min@Chi 00:00PM ET","Min","Zach","Line","Chi",0,1.6,NA,NA,NA,NA,NA,NA,NA
"RB","Joique Bell (0000000)","Joique Bell",0,3000,"Min@Chi 00:00PM ET","Chi","Joique","Bell","Min",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Ronnie Hillman (0000000)","Ronnie Hillman",0,3000,"Min@Chi 00:00PM ET","Min","Ronnie","Hillman","Chi",0,5.7,1,1,0,11,5,11,0.00490196078431373
"WR","Charles Johnson (0000000)","Charles Johnson",0,3000,"Min@Chi 00:00PM ET","Min","Charles","Johnson","Chi",2.72,1.7,6,16,0,7,5,5,0.0784313725490196
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"Min@Chi 00:00PM ET","Chi","Deonte","Thompson","Min",1.77,0,1,2,0,11,5,11,0.00754716981132075
"WR","Jarius Wright (0000000)","Jarius Wright",0,3000,"Min@Chi 00:00PM ET","Min","Jarius","Wright","Chi",0,1.9,5,5,0,8,5,8,0.0245098039215686
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3000,"Min@Chi 00:00PM ET","Chi","Josh","Bellamy","Min",4.24,2.1,3,5,0,8,5,8,0.0188679245283019
"WR","Laquon Treadwell (0000000)","Laquon Treadwell",0,3000,"Min@Chi 00:00PM ET","Min","Laquon","Treadwell","Chi",0,1,0,0,0,13,5,14,0
"TE","Zach Miller (0000000)","Zach Miller",0,3000,"Min@Chi 00:00PM ET","Chi","Zach","Miller","Min",10.2,10.4,34,44,3,1,1,2,0.166037735849057
"TE","Vernon Davis (0000000)","Vernon Davis",0,2900,"Was@Cin 00:00PM ET","Was","Vernon","Davis","Cin",5.09,1.6,19,23,1,6,3,6,0.0839416058394161
"TE","Charles Clay (0000000)","Charles Clay",0,2900,"NE@Buf 00:00PM ET","Buf","Charles","Clay","NE",9.03,10.1,26,40,0,1,7,1,0.204081632653061
"TE","Dwayne Allen (0000000)","Dwayne Allen",0,2900,"KC@Ind 00:00PM ET","Ind","Dwayne","Allen","KC",0,0,18,29,2,5,3,3,0.100694444444444
"TE","Jacob Tamme (0000000)","Jacob Tamme",0,2800,"GB@Atl 00:00PM ET","Atl","Jacob","Tamme","GB",6.82,5.7,20,28,3,4,2,3,0.113821138211382
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz",0,2800,"Det@Hou 00:00PM ET","Hou","C.J.","Fiedorowicz","Det",10.04,5.4,21,31,2,3,2,4,0.116541353383459
"TE","Antonio Gates (0000000)","Antonio Gates",0,2700,"SD@Den 00:00PM ET","SD","Antonio","Gates","Den",7.94,10.6,17,30,2,5,2,4,0.12
"TE","Richard Rodgers (0000000)","Richard Rodgers",0,2700,"GB@Atl 00:00PM ET","GB","Richard","Rodgers","Atl",6.49,7,9,18,1,5,4,5,0.0714285714285714
"TE","Virgil Green (0000000)","Virgil Green",0,2700,"SD@Den 00:00PM ET","Den","Virgil","Green","SD",6.58,8.2,10,12,0,5,5,7,0.0504201680672269
"TE","Levine Toilolo (0000000)","Levine Toilolo",0,2600,"GB@Atl 00:00PM ET","Atl","Levine","Toilolo","GB",0,0,7,10,1,9,5,9,0.040650406504065
"TE","Marcedes Lewis (0000000)","Marcedes Lewis",0,2500,"Jax@Ten 00:00PM ET","Jax","Marcedes","Lewis","Ten",4.69,2.6,9,14,1,6,3,6,0.0573770491803279
"TE","Anthony Fasano (0000000)","Anthony Fasano",0,2500,"Jax@Ten 00:00PM ET","Ten","Anthony","Fasano","Jax",1.58,0,4,10,1,8,5,7,0.0423728813559322
"TE","Neal Sterling (0000000)","Neal Sterling",0,2500,"Jax@Ten 00:00PM ET","Jax","Neal","Sterling","Ten",0,0,1,2,0,10,7,10,0.00819672131147541
"TE","Jace Amaro (0000000)","Jace Amaro",0,2500,"Jax@Ten 00:00PM ET","Ten","Jace","Amaro","Jax",0,0,3,4,0,10,8,10,0.0169491525423729
"TE","Ben Koyack (0000000)","Ben Koyack",0,2500,"Jax@Ten 00:00PM ET","Jax","Ben","Koyack","Ten",0,0,0,0,0,13,7,14,0
"TE","Phillip Supernaw (0000000)","Phillip Supernaw",0,2500,"Jax@Ten 00:00PM ET","Ten","Phillip","Supernaw","Jax",0,0,3,4,0,10,8,10,0.0169491525423729
"TE","Niles Paul (0000000)","Niles Paul",0,2500,"Was@Cin 00:00PM ET","Was","Niles","Paul","Cin",0,0,2,2,0,9,8,10,0.0072992700729927
"TE","Ryan Hewitt (0000000)","Ryan Hewitt",0,2500,"Was@Cin 00:00PM ET","Cin","Ryan","Hewitt","Was",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Tyler Kroft (0000000)","Tyler Kroft",0,2500,"Was@Cin 00:00PM ET","Cin","Tyler","Kroft","Was",2.16,0,9,10,0,6,4,7,0.0398406374501992
"TE","C.J. Uzomah (0000000)","C.J. Uzomah",0,2500,"Was@Cin 00:00PM ET","Cin","C.J.","Uzomah","Was",0,1.4,17,29,0,5,4,5,0.115537848605578
"TE","Chase Coffman (0000000)","Chase Coffman",0,2500,"KC@Ind 00:00PM ET","Ind","Chase","Coffman","KC",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Erik Swoope (0000000)","Erik Swoope",0,2500,"KC@Ind 00:00PM ET","Ind","Erik","Swoope","KC",6.25,0,4,9,0,10,7,10,0.03125
"TE","James O'Shaughnessy (0000000)","James O'Shaughnessy",0,2500,"KC@Ind 00:00PM ET","KC","James","O'Shaughnessy","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Ross Travis (0000000)","Ross Travis",0,2500,"KC@Ind 00:00PM ET","KC","Ross","Travis","Ind",0,0,2,4,0,10,5,9,0.0188679245283019
"TE","Demetrius Harris (0000000)","Demetrius Harris",0,2500,"KC@Ind 00:00PM ET","KC","Demetrius","Harris","Ind",0,1.7,7,13,0,8,5,8,0.0613207547169811
"TE","Brandon Myers (0000000)","Brandon Myers",0,2500,"Oak@TB 00:00PM ET","TB","Brandon","Myers","Oak",0,0,4,6,1,9,3,8,0.0256410256410256
"TE","Luke Stocker (0000000)","Luke Stocker",0,2500,"Oak@TB 00:00PM ET","TB","Luke","Stocker","Oak",2.41,0,0,0,0,12,6,13,0
"TE","Mychal Rivera (0000000)","Mychal Rivera",0,2500,"Oak@TB 00:00PM ET","Oak","Mychal","Rivera","TB",0,2.3,3,4,0,10,6,10,0.0147058823529412
"TE","Clive Walford (0000000)","Clive Walford",0,2500,"Oak@TB 00:00PM ET","Oak","Clive","Walford","TB",6.46,4.5,17,24,2,4,2,4,0.0882352941176471
"TE","Alan Cross (0000000)","Alan Cross",0,2500,"Oak@TB 00:00PM ET","TB","Alan","Cross","Oak",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Ryan O'Malley (0000000)","Ryan O'Malley",0,2500,"Oak@TB 00:00PM ET","Oak","Ryan","O'Malley","TB",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Luke Willson (0000000)","Luke Willson",0,2500,"Sea@NO 00:00PM ET","Sea","Luke","Willson","NO",0,0,6,11,0,6,5,7,0.0516431924882629
"TE","Josh Hill (0000000)","Josh Hill",0,2500,"Sea@NO 00:00PM ET","NO","Josh","Hill","Sea",0,0,2,5,1,10,6,10,0.0185873605947955
"TE","Brandon Williams (0000000)","Brandon Williams",0,2500,"Sea@NO 00:00PM ET","Sea","Brandon","Williams","NO",0,0,0,0,0,13,5,15,0
"TE","Nick Vannett (0000000)","Nick Vannett",0,2500,"Sea@NO 00:00PM ET","Sea","Nick","Vannett","NO",0,1,0,1,0,13,5,12,0.00469483568075117
"TE","Clay Harbor (0000000)","Clay Harbor",0,2500,"Det@Hou 00:00PM ET","Det","Clay","Harbor","Hou",2.78,0,3,3,0,9,8,9,0.0120481927710843
"TE","Ryan Griffin (0000000)","Ryan Griffin",0,2500,"Det@Hou 00:00PM ET","Hou","Ryan","Griffin","Det",5.43,2.3,21,35,0,3,5,3,0.131578947368421
"TE","Stephen Anderson (0000000)","Stephen Anderson",0,2500,"Det@Hou 00:00PM ET","Hou","Stephen","Anderson","Det",0,1.1,5,8,0,7,5,8,0.0300751879699248
"TE","Cole Wick (0000000)","Cole Wick",0,2500,"Det@Hou 00:00PM ET","Det","Cole","Wick","Hou",0,1.1,2,3,0,10,8,9,0.0120481927710843
"TE","Khari Lee (0000000)","Khari Lee",0,2500,"Det@Hou 00:00PM ET","Det","Khari","Lee","Hou",0,0,0,1,0,13,8,13,0.00401606425702811
"TE","Kellen Davis (0000000)","Kellen Davis",0,2500,"NYJ@Cle 00:00PM ET","NYJ","Kellen","Davis","Cle",1.8,0,0,1,0,11,6,11,0.004
"TE","Brandon Bostick (0000000)","Brandon Bostick",0,2500,"NYJ@Cle 00:00PM ET","NYJ","Brandon","Bostick","Cle",2.16,1.4,1,3,0,10,6,9,0.012
"TE","Randall Telfer (0000000)","Randall Telfer",0,2500,"NYJ@Cle 00:00PM ET","Cle","Randall","Telfer","NYJ",0,0,0,1,0,11,5,12,0.004
"TE","Connor Hamlett (0000000)","Connor Hamlett",0,2500,"NYJ@Cle 00:00PM ET","Cle","Connor","Hamlett","NYJ",0,1.3,1,2,1,10,3,10,0.008
"TE","Austin Seferian-Jenkins (0000000)","Austin Seferian-Jenkins",0,2500,"NYJ@Cle 00:00PM ET","NYJ","Austin","Seferian-Jenkins","Cle",0,3.4,2,2,0,9,6,10,0.008
"TE","Seth DeValve (0000000)","Seth DeValve",0,2500,"NYJ@Cle 00:00PM ET","Cle","Seth","DeValve","NYJ",0,0,0,0,0,11,5,13,0
"TE","Danny Vitale (0000000)","Danny Vitale",0,2500,"NYJ@Cle 00:00PM ET","Cle","Danny","Vitale","NYJ",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Jared Cook (0000000)","Jared Cook",0,2500,"GB@Atl 00:00PM ET","GB","Jared","Cook","Atl",0,0,6,12,0,6,5,6,0.0476190476190476
"TE","Justin Perillo (0000000)","Justin Perillo",0,2500,"GB@Atl 00:00PM ET","GB","Justin","Perillo","Atl",0,2.9,2,2,0,11,5,12,0.00793650793650794
"TE","Joshua Perkins (0000000)","Joshua Perkins",0,2500,"GB@Atl 00:00PM ET","Atl","Joshua","Perkins","GB",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Austin Hooper (0000000)","Austin Hooper",0,2500,"GB@Atl 00:00PM ET","Atl","Austin","Hooper","GB",3.45,3.6,6,6,1,10,5,10,0.024390243902439
"TE","A.J. Derby (0000000)","A.J. Derby",0,2500,"NE@Buf 00:00PM ET","NE","A.J.","Derby","Buf",0,0,0,0,0,13,5,13,0
"TE","Manasseh Garner (0000000)","Manasseh Garner",0,2500,"NE@Buf 00:00PM ET","Buf","Manasseh","Garner","NE",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Nick O'Leary (0000000)","Nick O'Leary",0,2500,"NE@Buf 00:00PM ET","Buf","Nick","O'Leary","NE",0,1.6,NA,NA,NA,NA,NA,NA,NA
"TE","John Phillips (0000000)","John Phillips",0,2500,"SD@Den 00:00PM ET","Den","John","Phillips","SD",0,1.6,NA,NA,NA,NA,NA,NA,NA
"TE","Sean McGrath (0000000)","Sean McGrath",0,2500,"SD@Den 00:00PM ET","SD","Sean","McGrath","Den",0,0,1,1,0,11,8,12,0.004
"TE","Asante Cleveland (0000000)","Asante Cleveland",0,2500,"SD@Den 00:00PM ET","SD","Asante","Cleveland","Den",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Jeff Heuerman (0000000)","Jeff Heuerman",0,2500,"SD@Den 00:00PM ET","Den","Jeff","Heuerman","SD",1.37,1.1,2,3,0,11,5,11,0.0126050420168067
"TE","Darren Fells (0000000)","Darren Fells",0,2500,"Ari@Car 00:00PM ET","Ari","Darren","Fells","Car",4.81,0,10,14,0,6,4,7,0.048951048951049
"TE","Ed Dickson (0000000)","Ed Dickson",0,2500,"Ari@Car 00:00PM ET","Car","Ed","Dickson","Ari",2.78,2.1,7,9,1,6,4,7,0.038135593220339
"TE","Jermaine Gresham (0000000)","Jermaine Gresham",0,2500,"Ari@Car 00:00PM ET","Ari","Jermaine","Gresham","Car",2.6,2.1,8,14,0,7,4,7,0.048951048951049
"TE","Ifeanyi Momah (0000000)","Ifeanyi Momah",0,2500,"Ari@Car 00:00PM ET","Ari","Ifeanyi","Momah","Car",0,0,2,3,0,10,4,10,0.0104895104895105
"TE","Chris Manhertz (0000000)","Chris Manhertz",0,2500,"Ari@Car 00:00PM ET","Car","Chris","Manhertz","Ari",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Scott Simonson (0000000)","Scott Simonson",0,2500,"Ari@Car 00:00PM ET","Car","Scott","Simonson","Ari",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Hakeem Valles (0000000)","Hakeem Valles",0,2500,"Ari@Car 00:00PM ET","Ari","Hakeem","Valles","Car",0,0,0,1,0,12,4,12,0.0034965034965035
"TE","Brent Celek (0000000)","Brent Celek",0,2500,"Phi@Dal 00:00PM ET","Phi","Brent","Celek","Dal",0,2.4,7,10,0,7,7,7,0.0568181818181818
"TE","Gavin Escobar (0000000)","Gavin Escobar",0,2500,"Phi@Dal 00:00PM ET","Dal","Gavin","Escobar","Phi",0,0,0,0,0,12,5,12,0
"TE","Trey Burton (0000000)","Trey Burton",0,2500,"Phi@Dal 00:00PM ET","Phi","Trey","Burton","Dal",3.35,1.3,9,17,1,6,2,6,0.0965909090909091
"TE","Geoff Swaim (0000000)","Geoff Swaim",0,2500,"Phi@Dal 00:00PM ET","Dal","Geoff","Swaim","Phi",1.47,0,3,6,0,8,5,7,0.0319148936170213
"TE","Logan Paulsen (0000000)","Logan Paulsen",0,2500,"Min@Chi 00:00PM ET","Chi","Logan","Paulsen","Min",0,0,2,5,0,10,5,8,0.0188679245283019
"TE","Rhett Ellison (0000000)","Rhett Ellison",0,2500,"Min@Chi 00:00PM ET","Min","Rhett","Ellison","Chi",0,1.7,2,2,0,9,5,10,0.00980392156862745
"TE","MyCole Pruitt (0000000)","MyCole Pruitt",0,2500,"Min@Chi 00:00PM ET","Min","MyCole","Pruitt","Chi",0,1.1,1,1,0,11,5,11,0.00490196078431373
"TE","David Morgan (0000000)","David Morgan",0,2500,"Min@Chi 00:00PM ET","Min","David","Morgan","Chi",0,0,NA,NA,NA,NA,NA,NA,NA
"TE","Ben Braunecker (0000000)","Ben Braunecker",0,2500,"Min@Chi 00:00PM ET","Chi","Ben","Braunecker","Min",0,0,0,0,0,12,5,12,0
