"Unique.ID","Week1","Week2","Week3","Week4","Week5","Week6","Week7","Week8","Week9","Week10","Week11","Week12","Week13","Week14","Week15","Week16","Week17","FullName","Team","Pos","mean"
"Ron Shields@SEA@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ron Shields","SEA","TE",NA
"Brian Parker@KC@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Parker","KC","TE",NA
"Asante Cleveland@SD@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asante Cleveland","SD","TE",NA
"Randall Telfer@CLE@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,1.7,NA,NA,NA,"Randall Telfer","CLE","TE",1.2
"Eric Tomlinson@HOU@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eric Tomlinson","HOU","TE",NA
"C.J. Fiedorowicz@HOU@TE",1.6,1.1,NA,14.8,10.1,20.5,8.5,15.3,NA,5.6,14.2,8.2,10.4,6.2,NA,8.2,9.2,"C.J. Fiedorowicz","HOU","TE",9.56428571428571
"MyCole Pruitt@MIN@TE",NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MyCole Pruitt","MIN","TE",1.7
"Colton Underwood@OAK@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colton Underwood","OAK","TE",NA
"James O'Shaughnessy@KC@TE",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.9,NA,NA,NA,NA,NA,"James O'Shaughnessy","KC","TE",0.95
"Erik Swoope@IND@TE",NA,NA,NA,NA,NA,6.2,7.1,5,1.7,NA,NA,4.5,3.5,NA,14,5.5,3.2,"Erik Swoope","IND","TE",5.63333333333333
"A.J. Derby@NE@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A.J. Derby","NE","TE",NA
"Gerald Christian@ARI@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerald Christian","ARI","TE",NA
"Trey Burton@PHI@TE",NA,15.9,3.9,NA,1.5,1.7,NA,1.6,8.5,NA,2.4,4,10.3,13.5,2.2,1.3,8.9,"Trey Burton","PHI","TE",5.82307692307692
"Kivon Cartwright@TB@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kivon Cartwright","TB","TE",NA
"Brandon Williams@SEA@TE",NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,3,"Brandon Williams","SEA","TE",2.8
"Nic Jacobs@JAX@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nic Jacobs","JAX","TE",NA
"Jerome Cunningham@TEN@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jerome Cunningham","TEN","TE",NA
"Brandon Bostick@NYJ@TE",NA,NA,NA,NA,1.9,NA,NA,1.4,NA,NA,NA,3.4,2.2,3.7,NA,NA,1.7,"Brandon Bostick","NYJ","TE",2.38333333333333
"Arthur Lynch@ATL@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthur Lynch","ATL","TE",NA
"Orson Charles@DET@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orson Charles","DET","TE",NA
"Blake Annen@BUF@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blake Annen","BUF","TE",NA
"Dion Sims@MIA@TE",NA,3.1,8.6,1.9,1.6,2.2,NA,NA,NA,NA,5,15.3,6.9,8.9,19.1,3,NA,"Dion Sims","MIA","TE",6.87272727272727
"D.J. Tialavea@ATL@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D.J. Tialavea","ATL","TE",NA
"Wes Saxton@NYJ@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wes Saxton","NYJ","TE",NA
"Matt Lengel@CIN@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Lengel","CIN","TE",NA
"Levine Toilolo@ATL@TE",NA,4.1,NA,NA,NA,15.9,1.5,NA,10.2,NA,NA,2.8,5.2,2.9,4,2,2.8,"Levine Toilolo","ATL","TE",5.14
"Ryan Hewitt@CIN@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.8,NA,"Ryan Hewitt","CIN","TE",1.65
"Justin Perillo@GB@TE",NA,NA,2.3,NA,NA,1.4,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Perillo","GB","TE",2.5
"Jack Doyle@IND@TE",18.5,7.7,12.5,1.6,2.8,15.3,22.8,5.6,11.1,NA,1.7,4.5,6,10.5,7.2,9.6,9,"Jack Doyle","IND","TE",9.15
"Josh Hill@NO@TE",NA,NA,NA,NA,NA,10.3,1.6,1.3,8,NA,NA,13.4,1.3,NA,NA,NA,NA,"Josh Hill","NO","TE",5.98333333333333
"Chris Gragg@BUF@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chris Gragg","BUF","TE",NA
"Greg Scruggs@CHI@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greg Scruggs","CHI","TE",NA
"MarQueis Gray@MIA@TE",NA,NA,NA,NA,NA,11.1,NA,NA,3,3.8,1.5,3.2,NA,NA,5.8,3,NA,"MarQueis Gray","MIA","TE",4.48571428571429
"Chris Pantale@PHI@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chris Pantale","PHI","TE",NA
"James Hanna@DAL@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"James Hanna","DAL","TE",NA
"Zach Sudfeld@NYJ@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zach Sudfeld","NYJ","TE",NA
"Ifeanyi Momah@ARI@TE",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ifeanyi Momah","ARI","TE",7
"Rhett Ellison@MIN@TE",NA,NA,2.8,1.2,NA,NA,NA,NA,7.5,2.8,0.8,3.1,1.6,1,NA,NA,NA,"Rhett Ellison","MIN","TE",2.6
"Sean McGrath@SD@TE",NA,NA,2.3,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,"Sean McGrath","SD","TE",2.25
"Konrad Reuland@IND@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Konrad Reuland","IND","TE",NA
"Luke Stocker@TB@TE",NA,NA,NA,NA,NA,NA,NA,2.8,NA,2.1,NA,1.3,NA,NA,NA,NA,1.1,"Luke Stocker","TB","TE",1.825
"Lee Smith@OAK@TE",NA,6.4,1.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lee Smith","OAK","TE",2.96666666666667
"Michael Hoomanawanui@NO@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Hoomanawanui","NO","TE",NA
"Jeff Cumberland@SD@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeff Cumberland","SD","TE",NA
"Jermaine Gresham@ARI@TE",8.1,NA,NA,NA,1.4,2.4,3.5,6.2,NA,7.7,11.3,14.5,10.2,9.5,7.2,6,NA,"Jermaine Gresham","ARI","TE",7.33333333333333
"Matthew Mulligan@DET@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,"Matthew Mulligan","DET","TE",1.8
"Rob Housler@CHI@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rob Housler","CHI","TE",NA
"Jim Dray@BUF@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jim Dray","BUF","TE",NA
"Clay Harbor@NE@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clay Harbor","NE","TE",NA
"Tony Moeaki@CHI@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tony Moeaki","CHI","TE",NA
"Brandon Myers@TB@TE",7.4,NA,1.7,NA,2.2,NA,NA,NA,2,1.6,NA,NA,NA,1.9,NA,4.1,NA,"Brandon Myers","TB","TE",2.98571428571429
"Kellen Davis@NYJ@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kellen Davis","NYJ","TE",NA
"Brandon Pettigrew@DET@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brandon Pettigrew","DET","TE",NA
"Anthony Fasano@TEN@TE",NA,1.1,NA,NA,2,8.5,2,NA,1.9,7.9,NA,NA,NA,2.7,NA,2.2,NA,"Anthony Fasano","TEN","TE",3.5375
"Gabe Hughes@MIA@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabe Hughes","MIA","TE",NA
"Dominique Jones@MIA@TE",NA,NA,NA,NA,NA,1.8,NA,NA,13.2,NA,NA,NA,1.7,NA,NA,NA,NA,"Dominique Jones","MIA","TE",5.56666666666667
"Ben Braunecker@CHI@TE",NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,2.4,NA,NA,NA,3.9,NA,"Ben Braunecker","CHI","TE",2.7
"Ryan O'Malley@OAK@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ryan O'Malley","OAK","TE",NA
"Clayton Echard@SEA@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clayton Echard","SEA","TE",NA
"Hakeem Valles@ARI@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hakeem Valles","ARI","TE",NA
"Danny Vitale@TB@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Danny Vitale","TB","TE",NA
"J.P. Holtz@CLE@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.P. Holtz","CLE","TE",NA
"Jerell Adams@NYG@TE",NA,NA,NA,NA,4.7,NA,1.5,NA,5.4,10.8,NA,NA,2,3.1,4.8,1.9,NA,"Jerell Adams","NYG","TE",4.275
"Brian Leonhardt@MIN@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Leonhardt","MIN","TE",NA
"Rico Gathers@DAL@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rico Gathers","DAL","TE",NA
"Garrett Griffin@NO@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garrett Griffin","NO","TE",NA
"Cole Wick@DET@TE",1.5,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cole Wick","DET","TE",1.9
"Geoff Swaim@DAL@TE",3.1,4.9,NA,NA,NA,NA,NA,1.8,3.1,NA,NA,NA,NA,NA,NA,NA,NA,"Geoff Swaim","DAL","TE",3.225
"E.J. Bibbs@CLE@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E.J. Bibbs","CLE","TE",NA
"Austin Hooper@ATL@TE",2.4,11.4,NA,11.2,2.4,NA,NA,9.1,13.6,1.8,NA,2.8,NA,1.5,7.9,NA,NA,"Austin Hooper","ATL","TE",6.41
"Hunter Henry@SD@TE",3,NA,11.6,16.1,16.4,20.3,2.6,3.4,NA,9.1,NA,10,2.4,9.3,12.7,NA,14.3,"Hunter Henry","SD","TE",10.0923076923077
"Thomas Duarte@MIA@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Duarte","MIA","TE",NA
"Gannon Sinclair@CHI@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gannon Sinclair","CHI","TE",NA
"Jason Vander Laan@NYJ@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason Vander Laan","NYJ","TE",NA
"Braedon Bowman@JAX@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Braedon Bowman","JAX","TE",NA
"Khari Lee@CHI@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Khari Lee","CHI","TE",NA
"John Peters@CIN@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Peters","CIN","TE",NA
"Henry Krieger-Coble@DEN@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henry Krieger-Coble","DEN","TE",NA
"Temarrick Hemingway@LA@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Temarrick Hemingway","LA","TE",NA
"Paul Lang@PIT@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paul Lang","PIT","TE",NA
"Tyler Higbee@LA@TE",1.2,NA,NA,NA,NA,NA,1.4,NA,4.1,NA,2.4,NA,3.6,1.8,2.5,8.5,NA,"Tyler Higbee","LA","TE",3.1875
"Jeff Heuerman@DEN@TE",NA,NA,3.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.2,4.1,"Jeff Heuerman","DEN","TE",4.62
"Seth DeValve@CLE@TE",NA,NA,NA,NA,NA,NA,NA,1.5,NA,9.5,1.8,6.9,NA,2.1,1.6,3.1,8.2,"Seth DeValve","CLE","TE",4.3375
"Phillip Supernaw@TEN@TE",NA,1.7,NA,NA,NA,4.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phillip Supernaw","TEN","TE",3.4
"David Morgan@MIN@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,"David Morgan","MIN","TE",1.4
"David Johnson@PIT@TE",NA,1.5,NA,3.6,NA,NA,1.5,NA,2.5,1.2,2,NA,NA,2.5,2.2,NA,NA,"David Johnson","PIT","TE",2.125
"Ed Dickson@CAR@TE",NA,NA,3.3,3.7,NA,11.3,NA,NA,3.7,3.6,NA,NA,NA,NA,3.8,NA,NA,"Ed Dickson","CAR","TE",4.9
"Logan Paulsen@WAS@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Logan Paulsen","WAS","TE",NA
"John Phillips@DEN@TE",NA,NA,8.9,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Phillips","DEN","TE",7.5
"Eric Wallace@CAR@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eric Wallace","CAR","TE",NA
"Niles Paul@WAS@TE",NA,2.6,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Niles Paul","WAS","TE",2.35
"Cory Harkey@LA@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cory Harkey","LA","TE",NA
"Marcel Jensen@WAS@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcel Jensen","WAS","TE",NA
"Justice Cunningham@LA@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justice Cunningham","LA","TE",NA
"Blake Bell@SF@TE",NA,1.6,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,4,5.5,NA,NA,"Blake Bell","SF","TE",3.125
"Je'Ron Hamm@SF@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,"Je'Ron Hamm","SF","TE",3.3
"Marcus Lucas@CAR@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcus Lucas","CAR","TE",NA
"Xavier Grimble@PIT@TE",NA,10.6,NA,2.9,3.3,2.1,3.4,NA,2,1.5,NA,NA,NA,NA,NA,9,NA,"Xavier Grimble","PIT","TE",4.35
"Scott Simonson@CAR@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scott Simonson","CAR","TE",NA
"Beau Sandland@CAR@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beau Sandland","CAR","TE",NA
"Sam Bradford@MIN@QB",NA,19.1,10.6,15.1,18.6,NA,9.9,13.1,16.4,22.3,9.7,8,14.9,17.4,9.6,29.8,23.4,"Sam Bradford","MIN","QB",15.86
"Josh Johnson@NYG@QB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh Johnson","NYG","QB",NA
"Mark Sanchez@DAL@QB",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,1.4,"Mark Sanchez","DAL","QB",0.75
"Austin Davis@DEN@QB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Austin Davis","DEN","QB",NA
"Zach Mettenberger@PIT@QB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zach Mettenberger","PIT","QB",NA
"Jeff Driskel@CIN@QB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeff Driskel","CIN","QB",NA
"Dorial Green-Beckham@PHI@WR",NA,3.8,6.3,NA,7.3,3.3,8.8,10.5,NA,NA,16.4,14.2,6.9,NA,2.1,1.7,2.5,"Dorial Green-Beckham","PHI","WR",6.98333333333333
"Devin Hester@BAL@WR",NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Devin Hester","BAL","WR",-1
"John Kuhn@NO@RB",NA,3,6.3,21.2,NA,NA,0.3,3.2,3.4,NA,3.2,1.7,8.5,1.3,2.2,2,NA,"John Kuhn","NO","RB",4.69166666666667
"Brandon Tate@BUF@WR",NA,NA,NA,0.4,NA,NA,5.1,5.1,NA,NA,6.8,1.8,2.3,NA,3,NA,NA,"Brandon Tate","BUF","WR",3.5
"Marc Mariani@TEN@WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"Marc Mariani","TEN","WR",1.5
"Jeremy Kerley@SF@WR",NA,5.9,4.4,20.8,27.2,3.2,3.5,NA,5.2,19.1,NA,4.4,2.8,10,7.8,11.2,12.1,"Jeremy Kerley","SF","WR",9.82857142857143
"Justin Hunter@MIA@WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Hunter","MIA","WR",NA
"Rod Streater@SF@WR",NA,2.3,2.9,NA,NA,2.6,NA,NA,NA,2.1,NA,8.6,NA,1.7,9.1,18.3,1.5,"Rod Streater","SF","WR",5.45555555555556
"Andre Williams@SD@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre Williams","SD","RB",NA
"Neal Sterling@JAX@TE",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3.6,9.3,5.7,2.4,NA,NA,"Neal Sterling","JAX","TE",4.6
"Cecil Shorts@TB@WR",NA,2.2,NA,NA,NA,NA,NA,NA,3,5.8,11.2,1.6,2.4,NA,NA,NA,NA,"Cecil Shorts","TB","WR",4.36666666666667
"Keith Smith@DAL@RB",NA,1.5,NA,2.6,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keith Smith","DAL","RB",1.73333333333333
"Tani Tupou@SEA@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tani Tupou","SEA","RB",NA
"George Atkinson@CLE@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,"George Atkinson","CLE","RB",9.4
"Jhurell Pressley@GB@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jhurell Pressley","GB","RB",NA
"Bryce Treggs@PHI@WR",NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,2.4,NA,NA,0.4,NA,NA,"Bryce Treggs","PHI","WR",3.9
"Troymaine Pope@NYJ@RB",NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Troymaine Pope","NYJ","RB",0.1
"Taylor Gabriel@ATL@WR",NA,3.9,5.3,7.9,NA,1.6,NA,15.8,18.6,14.6,NA,26.2,9.4,17.2,15,4.5,NA,"Taylor Gabriel","ATL","WR",11.6666666666667
"Julian Howsare@NYJ@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Julian Howsare","NYJ","RB",NA
"Logan Paulsen@CHI@TE",NA,NA,NA,3,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Logan Paulsen","CHI","TE",2.25
"Jace Amaro@TEN@TE",NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jace Amaro","TEN","TE",8.9
"Braedon Bowman@NYJ@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Braedon Bowman","NYJ","TE",NA
"Khari Lee@DET@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Khari Lee","DET","TE",NA
"Jacquizz Rodgers@TB@RB",NA,NA,3.3,3.9,20.9,NA,20.3,14.8,NA,NA,NA,NA,6,NA,NA,15.8,8.9,"Jacquizz Rodgers","TB","RB",11.7375
"Will Tukuafu@SEA@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,"Will Tukuafu","SEA","RB",0.2
"Andrew Quarless@DET@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew Quarless","DET","TE",NA
"Charlie Whitehurst@CLE@QB",NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charlie Whitehurst","CLE","QB",10.4
"Matt Barkley@CHI@QB",NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,25.6,8,12.5,21.5,18.9,9.2,"Matt Barkley","CHI","QB",13.8285714285714
"Dexter McCluster@SD@RB",NA,NA,NA,3.1,0.1,3.5,-0.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dexter McCluster","SD","RB",1.58
"Devin Street@IND@WR",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Devin Street","IND","WR",3
"Terrence Magee@SEA@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrence Magee","SEA","RB",NA
"Raheem Mostert@CHI@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raheem Mostert","CHI","RB",NA
"Griff Whalen@SD@WR",NA,NA,NA,NA,NA,NA,2.2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"Griff Whalen","SD","WR",2.1
"Ronnie Hillman@MIN@RB",NA,NA,NA,NA,NA,NA,0.6,4.4,7.2,0.2,0.9,NA,NA,NA,NA,NA,NA,"Ronnie Hillman","MIN","RB",2.66
"Alan Cross@TB@TE",NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,7.3,2,1.8,NA,1.7,1.5,NA,"Alan Cross","TB","TE",2.63333333333333
"Joique Bell@CHI@RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joique Bell","CHI","RB",NA
"Keshawn Martin@SF@WR",NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keshawn Martin","SF","WR",-1
"Aaron Dobson@DET@WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aaron Dobson","DET","WR",NA
"Justin Hunter@BUF@WR",NA,NA,NA,NA,7.4,10,4.5,1.7,7.5,NA,NA,8.6,3.2,NA,2.6,NA,7.4,"Justin Hunter","BUF","WR",5.87777777777778
"Greg Scruggs@NE@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greg Scruggs","NE","TE",NA
"Austin Seferian-Jenkins@NYJ@TE",NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,1.9,4.9,6.5,1.3,2.7,NA,"Austin Seferian-Jenkins","NYJ","TE",3.5
"Zac Dysert@ARI@QB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zac Dysert","ARI","QB",NA
"C.J. Spiller@SEA@RB",NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.J. Spiller","SEA","RB",6.5
"Gerald Christian@BUF@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerald Christian","BUF","TE",NA
"Daniel Brown@BAL@TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel Brown","BAL","TE",NA
"Clay Harbor@DET@TE",NA,NA,NA,NA,NA,1.3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clay Harbor","DET","TE",2.45
"Kevin Hogan@CLE@QB",NA,NA,NA,NA,NA,NA,21.4,0.2,NA,0.1,NA,NA,NA,NA,NA,NA,NA,"Kevin Hogan","CLE","QB",7.23333333333333
"Justin Forsett@DET@RB",NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Forsett","DET","RB",6.8
